,taxonUUID,tfNameCode,taxonRank,scientificName,TT_speciesKey
65221,c405a6b9-7df6-4d45-80e0-ebc17f3f0a6d,C303120303050402040107006001600014000,species,Pteris fauriei Hieron.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-fauriei
65222,5e6c87e9-189f-480a-88ab-9721ffd4c4ce,C303120303050402040107006001600015000,species,Pteris formosana Baker,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-formosana
65223,0f493b34-9114-4657-87ba-21e309d47a3b,C303120303050402040107006001600016000,species,Pteris grevilleana Wall. ex J.Agardh,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-grevilleana
65224,d6300461-2be9-4642-b242-69373a17ddbe,C303120303050402040107006001600017000,species,"Pteris incurvata Y.S.Chao, H.Y.Liu & W.L.Chiou",Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-incurvata
65225,eeb367ac-2e0f-4128-bd06-033b8d4d97da,C303120303050402040107006001600018000,species,Pteris kawabatae Sa.Kurata,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-kawabatae
65226,4bf19c3e-d43d-46f5-b27f-2b55c88cb0dd,C303120303050402040107006001600019000,species,Pteris kidoi Sa.Kurata,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-kidoi
65227,1ace21ac-702a-48b5-9cfa-23eef5f09fba,C303120303050402040107006001600020000,species,Pteris latipinna Y.S.Chao & W.L.Chiou,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-latipinna
65228,e6cf2ca8-ec72-4bd6-a58e-1eeb58a011e1,C303120303050402040107006001600021000,species,Pteris longipes D.Don,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-longipes
65229,e0506be4-bf86-4d45-94d7-b35e1cf165d9,C303120303050402040107006001600022000,species,Pteris longipinna Hayata,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-longipinna
65230,4294452b-fbe2-4c5b-bf72-4647ae13f3a2,C303120303050402040107006001600023000,species,Pteris multifida Poir.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-multifida
65231,1f5108bc-8fe9-4e01-86bc-0d5b55120ac5,C303120303050402040107006001600024000,species,Pteris nipponica W.C.Shieh,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-nipponica
65232,3734ec27-14df-455a-b82a-69587f7d91fe,C303120303050402040107006001600044000,species,Pteris venusta Kunze,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-venusta
65233,0dabb041-f09f-47e4-a9c9-49ee8a785099,C303120303050402040107006001600026000,species,Pteris pellucidifolia Hayata,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-pellucidifolia
65234,b72699a5-ed75-425f-8722-519a0ae718c2,C303120303050402040107006001600027000,species,"Pteris perplexa Y.S.Chao, H.Y.Liu & W.L.Chiou",Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-perplexa
65235,984eb53c-8def-49ef-87ad-37bb1b988229,C303120303050402040107006001600028000,species,Pteris ryukyuensis Tagawa,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-ryukyuensis
65236,572e1f1b-5572-4fdc-98b4-9dc8be0525f0,C303120303050402040107006001600029000,species,Pteris semipinnata L.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-semipinnata
65237,c2cab46f-4b6e-4c9e-a36e-5e3b059a6a82,C303120303050402040107006001600030000,species,Pteris setulosocostulata Hayata,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-setulosocostulata
65238,465a76a8-060d-4ebd-8f46-ab6ecda9a711,C303120303050402040107006001600031000,species,Pteris terminalis Wall. ex J.Agardh,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-terminalis
65239,3a539720-16d0-49c6-90f1-764956c635f0,C303120303050402040107006001600032000,species,Pteris tripartita Sw.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-tripartita
65240,f78fa870-9e64-4dc2-ab05-1be0db9716dc,C303120303050402040107006001600033000,species,Pteris vittata L.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-vittata
65241,87e20227-3008-49cc-a128-6e3f3ea861d8,C303120303050402040107006001600034000,species,Pteris wallichiana J.Agardh,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-wallichiana
65242,6c8f6f86-2794-4edf-bfc3-6689fc827e05,C303120303050402040107006001600035000,species,Pteris wulaiensis C.M.Kuo,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-wulaiensis
65243,35b49a4e-3c15-49b3-9b72-176f1f532d30,C303120303050402040107006001600037000,species,Pteris ×namegatae Sa.Kurata,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Pteris-×namegatae
65244,3a2ef127-5c92-4fec-8e64-2a6e45be3639,C303120303050402040107006002800001000,species,Cheilanthes argentea (S.G.Gmel.) Kunze,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Cheilanthes-argentea
65245,a7e33b8e-bfe0-44be-a034-440203608bd1,C303120303050402040107006002800002000,species,Cheilanthes chusana Hook.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Cheilanthes-chusana
65246,72f4a6f0-d997-402e-a4b1-233fff1a0061,C303120303050402040107006002800003000,species,Cheilanthes formosana Hayata,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Cheilanthes-formosana
65247,14128fc3-6b1b-4ceb-8fde-8cd4bf8776f7,C303120303050402040107006002800004000,species,Cheilanthes hirsuta (Poir.) Mett.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Cheilanthes-hirsuta
65248,dda594ac-a3c1-4e8b-90d1-7b91aeb51474,C303120303050402040107006002800005000,species,Cheilanthes mexicana Davenp.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Cheilanthes-mexicana
65249,9199207b-52ac-4d20-aaba-de7258ff007d,C303120303050402040107006002800006000,species,Cheilanthes subargentea (Ching) C.M.Kuo,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Cheilanthes-subargentea
65250,2d1902b4-cb97-4166-bd03-298e630acd43,C303120303050402040107006002800007000,species,Cheilanthes tenuifolia (Burm.f.) Sw.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Cheilanthes-tenuifolia
65251,7fad1006-87e5-4397-8bfc-2bd6a1243c63,C303120303050402040107006003000001000,species,Doryopteris concolor (Langsd. & Fisch.) Kuhn,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Doryopteris-concolor
65252,f6bc34ab-d0de-4c44-9491-9311bbd52419,C303120303050402040107006003200001000,species,Mildella henryi (Christ) C.C.Hall & Lellinger,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Mildella-henryi
65253,f5b6b090-f989-4452-85ff-10e3b20a9d0a,C303120303050402040107006003300001000,species,Notholaena hirsuta (Poir.) Desv,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Notholaena-hirsuta
65254,e27ef154-4a55-4a2d-b0c4-b6a044a0f088,C303120303050402040107006003500001000,species,Paragymnopteris vestita (Wall. ex C.Presl) K.H.Shing,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Paragymnopteris-vestita
65255,612f879b-f987-4d84-b252-3100d6b62ec7,C303120303050402040107006004100001000,species,Adiantum capillus-junonis Rupr.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-capillus-junonis
65256,2c29d207-ad25-48a6-a321-812c9620360e,C303120303050402040107006004100002000,species,Adiantum capillus-veneris L.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-capillus-veneris
65257,a0408d4e-cd70-447c-995e-760cf9be3b3b,C303120303050402040107006004100003000,species,Adiantum caudatum L.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-caudatum
65258,e3e950bc-67e1-45e5-bb85-9bf15c27f4cf,C303120303050402040107006004100004000,species,Adiantum ciliatum Blume,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-ciliatum
65259,6af38a76-65f8-4117-ba7f-65973b2851ad,C303120303050402040107006004100005000,species,Adiantum diaphanum Blume,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-diaphanum
65260,05e3a5e9-b24d-4c1e-af93-04a2db142551,C303120303050402040107006004100006000,species,Adiantum edgeworthii Hook.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-edgeworthii
65261,65d0afca-8d4c-4d6c-92db-640754289b6a,C303120303050402040107006004100007000,species,Adiantum flabellulatum L.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-flabellulatum
65262,15c1f247-d8cb-4370-b435-eed4db90c23e,C303120303050402040107006004100008000,species,Adiantum formosanum Tagawa,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-formosanum
65263,663957ee-0a08-4dab-9bce-b8d897509b96,C303120303050402040107006004100009000,species,Adiantum hispidulum Sw.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-hispidulum
65264,cf4807da-9f70-41f7-aaf1-24147c9677c8,C303120303050402040107006004100010000,species,Adiantum macrophyllum Sw.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-macrophyllum
65265,77d1df6c-ee11-44ef-9211-40498a03a7b2,C303120303050402040107006004100011000,species,Adiantum menglianense Y.Y.Qian,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-menglianense
65266,4d84c288-231a-45b3-a006-8a186c8b73c2,C303120303050402040107006004100012000,species,Adiantum monochlamys Eaton,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-monochlamys
65267,7d5ddbbb-554e-4f0e-b46a-483b7622607a,C303120303050402040107006004100013000,species,Adiantum myriosorum Baker,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-myriosorum
65268,e774b5ca-75e3-464a-b066-1ad753d07650,C303120303050402040107006004100014000,species,Adiantum philippense L.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-philippense
65269,8ac866c6-5bf1-4beb-af62-721c8015ded5,C303120303050402040107006004100015000,species,Adiantum roborowskii Maxim.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-roborowskii
65270,d7c4a519-2c3e-4952-910d-4be45eccdd6a,C303120303050402040107006004100016000,species,Adiantum soboliferum Wall. ex Hook.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-soboliferum
65271,8c0a8b2a-1963-4115-8179-3274e6c4c0c0,C303120303050402040107006004100017000,species,Adiantum ×meishanianum F.S.Hsu ex Yea C.Liu & W.L.Chiou,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Adiantum-×meishanianum
65272,8a41c8d9-dd07-4ea1-876d-f28599fe0170,C303120303050402040107006004300001000,species,Antrophyum castaneum H.Ito,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Antrophyum-castaneum
65273,9351564d-7ad8-43e5-a6bb-1a3f1ee16c9f,C303120303050402040107006004300002000,species,Antrophyum formosanum Hieron.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Antrophyum-formosanum
65274,822f6e9b-6de9-412c-8311-2b82e5f01b7c,C303120303050402040107006004300003000,species,Antrophyum henryi Hieron.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Antrophyum-henryi
65275,f04e4e62-d503-4594-84e5-25657eb3eeb7,C303120303050402040107006004300004000,species,Antrophyum obovatum Baker,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Antrophyum-obovatum
65276,18890762-c755-4915-81f6-a85862c86366,C303120303050402040107006004300005000,species,Antrophyum parvulum Blume,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Antrophyum-parvulum
65277,77443795-c655-4b98-8923-30a6f3987a67,C303120303050402040107006004300006000,species,Antrophyum sessilifolium (Cav.) Spreng.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Antrophyum-sessilifolium
65278,0425d181-c7a2-4519-b805-7c6adf22b64e,C303120303050402040107006004300007000,species,Antrophyum alatum Brack,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Antrophyum-alatum
65279,54b6bd52-22f5-45da-b810-7d7de432d66a,C303120303050402040107006004400001000,species,Haplopteris anguste-elongata (Hayata) E.H.Crane,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Haplopteris-anguste-elongata
65280,86ac70ec-a518-4900-89af-7424d3e7d1e2,C303120303050402040107006004400002000,species,Haplopteris elongata (Sw.) E.H.Crane,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Haplopteris-elongata
65281,ee250dfc-6fd6-4b63-9eee-1b5f4f2a3258,C303120303050402040107006004400003000,species,Haplopteris flexuosa (Fée) E.H.Crane,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Haplopteris-flexuosa
65282,31032189-66e2-4abd-b083-4095af314d72,C303120303050402040107006004400004000,species,"Haplopteris heterophylla C.W.Chen, Y.H.Chang & Yea C.Liu",Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Haplopteris-heterophylla
65283,02c1d330-9958-4bdf-a960-9dfe7d66a863,C303120303050402040107006004400005000,species,Haplopteris mediosora (Hayata) X.C.Zhang,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Haplopteris-mediosora
65284,e49f9091-4980-41ca-b3d4-1cd6745e248f,C303120303050402040107006004400006000,species,Haplopteris taeniophylla (Copel.) E.H.Crane,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Haplopteris-taeniophylla
65285,01a29f45-a280-4781-8214-9787dc0630f5,C303120303050402040107006004400007000,species,Haplopteris ensiformis (Sw.) E.H.Crane,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Haplopteris-ensiformis
65286,7caef50d-7e15-4377-bf9a-d39313d24892,C303120303050402040107006005300001000,species,Vaginularia junghuhnii Mett.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Vaginularia-junghuhnii
65287,5c432158-b5be-4b77-82fd-b26d1e1c1978,C303120303050402040107006005300002000,species,Vaginularia trichoidea Fée,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Vaginularia-trichoidea
65288,1272e968-7989-48cb-99be-234925516b77,C303120303050402040107006005400001000,species,Parahemionitis arifolia (Burm.f.) Panigrahi,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Pteridaceae-Parahemionitis-arifolia
65289,41780638-b341-4455-9e03-f096c16630f7,C303120303050402040107007000100001000,species,Gymnocarpium oyamense (Baker) Ching,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Cystopteridaceae-Gymnocarpium-oyamense
65290,0beeba17-79c1-45d3-a068-ca854108b660,C303120303050402040107007000100003000,species,Gymnocarpium remotipinnatum (Hayata) Ching,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Cystopteridaceae-Gymnocarpium-remotipinnatum
65291,425827bc-1047-4656-8022-da8a3049b1b9,C303120303050402040107007000300001000,species,Acystopteris taiwaniana (Tagawa) Á.Löve & D.Löve,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Cystopteridaceae-Acystopteris-taiwaniana
65292,8cc438bd-7bcc-4059-9562-625006caf6ca,C303120303050402040107007000300002000,species,Acystopteris tenuisecta (Blume) Tagawa,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Cystopteridaceae-Acystopteris-tenuisecta
65293,e1e671fa-dc7d-4940-b5aa-9217e716a355,C303120303050402040107007000400001000,species,Cystopteris fragilis (L.) Bernh.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Cystopteridaceae-Cystopteris-fragilis
65294,f37ff66c-1156-45d5-bb85-31f52ae0fcc9,C303120303050402040107007000400002000,species,Cystopteris moupinensis Franch.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Cystopteridaceae-Cystopteris-moupinensis
65295,f9fb5b80-4fd5-4d82-adb6-6feaed2805c8,C303120303050402040107008000100001000,species,Hymenasplenium apogamum (N.Murak. & Hatan.) Nakaike,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Hymenasplenium-apogamum
65296,d4aa94f9-9ac3-4493-97f3-6a2d37ef7f94,C303120303050402040107008000100002000,species,Hymenasplenium cataractarum (Rosenst.) N.Murak.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Hymenasplenium-cataractarum
65297,241be1a8-b650-418a-a2e1-e14af000e27e,C303120303050402040107008000100003000,species,Hymenasplenium cheilosorum (Kunze ex Mett.) Tagawa,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Hymenasplenium-cheilosorum
65298,25f61785-2da2-48b1-bd37-c0dff0d1539f,C303120303050402040107008000100004000,species,Hymenasplenium excisum (C.Presl) S.Linds.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Hymenasplenium-excisum
65299,23dfddbb-1338-4985-b9d0-2305ccb4ef93,C303120303050402040107008000100009000,species,Hymenasplenium adiantifrons (Hayata) Viane & S.Y.Dong,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Hymenasplenium-adiantifrons
65300,2f7848f5-241d-488c-a60b-09838e4118f2,C303120303050402040107008000100006000,species,Hymenasplenium obliquissimum (Hayata) Sugim.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Hymenasplenium-obliquissimum
65301,b250551e-7ab4-4b29-90d9-1db73eaa0a09,C303120303050402040107008000100007000,species,Hymenasplenium subnormale (Copel.) Nakaike,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Hymenasplenium-subnormale
65302,f28c3e57-731a-4672-b4ef-007e3bbe1313,C303120303050402040107008000100010000,species,Hymenasplenium murakami-hatanakae Nakaike,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Hymenasplenium-murakami-hatanakae
65303,09db3227-20b7-456f-bbc6-04b20591c032,C303120303050402040107008000100019000,species,Hymenasplenium obscurum (Blume) Tagawa,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Hymenasplenium-obscurum
65304,efdcbe6b-a76e-4c4b-94a4-32feafb99a99,C303120303050402040107008000200001000,species,Asplenium adiantumnigrum L.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Asplenium-adiantumnigrum
65305,25314dc9-6ab7-46f5-b376-68e8498d4c41,C303120303050402040107008000200002000,species,Asplenium antiquum Makino,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Asplenium-antiquum
65306,e791f972-fe3d-4bd6-9f51-1616b5b80162,C303120303050402040107008000200003000,species,Asplenium australasicum (J.Sm.) Hook.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Asplenium-australasicum
65307,01940ecc-22d3-4f10-ac5b-4859c8ec4227,C303120303050402040107008000200004000,species,Asplenium boreale (Ohwi ex Sa.Kurata) Nakaike,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Asplenium-boreale
65308,97b0ade6-7d73-46c1-b3dc-12987427adc9,C303120303050402040107008000200005000,species,Asplenium bullatum Wall. ex Mett.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Asplenium-bullatum
65309,e8df9bab-ba6f-4fca-81d1-6c859bec9b92,C303120303050402040107008000200006000,species,Asplenium capillipes Makino,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Asplenium-capillipes
65310,a6ba2694-d232-465b-8f2b-771f4a1edee5,C303120303050402040107008000200007000,species,Asplenium crinicaule Hance,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Polypodiopsida-Polypodiidae-Polypodiales-Aspleniaceae-Asplenium-crinicaule
