taxonUUID,taxonRank,parentUUID,simplifiedScientificName,kingdom,class,number_of_occurrence,TT_URL
fc173191-9d76-467c-941a-1edf690a60a1,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Calopogon,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/fc173191-9d76-467c-941a-1edf690a60a1
9f225250-2f73-4e9d-a2e2-1a07b8e0c917,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Calypso,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/9f225250-2f73-4e9d-a2e2-1a07b8e0c917
5c7b7f72-d46c-4bbd-b26f-6fac4070244f,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Cleistes,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/5c7b7f72-d46c-4bbd-b26f-6fac4070244f
cc6dc718-778c-44e7-af50-b003589de889,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Corallorhiza,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/cc6dc718-778c-44e7-af50-b003589de889
b5c4091d-9b26-4b70-ab05-6bbca92e8339,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Encyclia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/b5c4091d-9b26-4b70-ab05-6bbca92e8339
e0dbda6c-6a8b-438a-ae3d-4db58bbac4e3,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Harrisella,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/e0dbda6c-6a8b-438a-ae3d-4db58bbac4e3
c062909d-4d18-45ae-92d4-6715d17d17df,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Hexalectris,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/c062909d-4d18-45ae-92d4-6715d17d17df
68cc91ee-b71b-4bb7-9472-79e174b80c7a,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Lepanthes,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/68cc91ee-b71b-4bb7-9472-79e174b80c7a
835c76a8-c081-4662-b981-67b50cd796d3,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Masdevallia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/835c76a8-c081-4662-b981-67b50cd796d3
bacd5364-8080-4ee1-94a6-ac8760490824,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Maxillaria,Plantae,Spermatopsida,3,https://taxatree.tbn.org.tw/taxa/bacd5364-8080-4ee1-94a6-ac8760490824
5d42cb45-f14e-4d14-bda0-982cb9f6f50f,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Orchis,Plantae,Spermatopsida,13,https://taxatree.tbn.org.tw/taxa/5d42cb45-f14e-4d14-bda0-982cb9f6f50f
fc92ae8f-287f-4f26-94ae-e7de416f746a,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Pleurothallis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/fc92ae8f-287f-4f26-94ae-e7de416f746a
b9aff598-25d3-4a68-9b71-d38660daae1d,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Polystachya,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/b9aff598-25d3-4a68-9b71-d38660daae1d
6534bc17-d48f-4c8d-9ab4-1da249d95876,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Ponthieva,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/6534bc17-d48f-4c8d-9ab4-1da249d95876
108effb2-7809-404d-93ae-9283ed5e17cf,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Stelis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/108effb2-7809-404d-93ae-9283ed5e17cf
03d7fef7-e924-4954-8841-8a6398655d8f,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Triphora,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/03d7fef7-e924-4954-8841-8a6398655d8f
0c7bd7ef-a57e-466b-9eb9-2762a1ee4e38,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Coeloglossum,Plantae,Spermatopsida,44,https://taxatree.tbn.org.tw/taxa/0c7bd7ef-a57e-466b-9eb9-2762a1ee4e38
f50bc0f5-5461-4719-970a-23ec04d9feac,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Podochilus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/f50bc0f5-5461-4719-970a-23ec04d9feac
f812b870-b9ca-42c6-8862-e1f1ef3c7f17,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Cirrhopetalum,Plantae,Spermatopsida,56,https://taxatree.tbn.org.tw/taxa/f812b870-b9ca-42c6-8862-e1f1ef3c7f17
ed8ec08e-27d2-4091-9fdc-895ee1e396ad,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Zosterostylis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/ed8ec08e-27d2-4091-9fdc-895ee1e396ad
8c79f807-1a6f-4c1c-b5ba-8b31e937f691,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Liuguishania,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/8c79f807-1a6f-4c1c-b5ba-8b31e937f691
47841433-0ae8-450a-82a8-d73e19f7ed5c,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Grastidium,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/47841433-0ae8-450a-82a8-d73e19f7ed5c
4fb88b54-7a27-43fd-8c08-01c8b739c21f,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Platyclinis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/4fb88b54-7a27-43fd-8c08-01c8b739c21f
09846ed3-2498-4898-9b5a-d302c100abde,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Leucolena,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/09846ed3-2498-4898-9b5a-d302c100abde
97c358c0-83cd-4e7e-9783-1168b65149ed,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Epiphanes,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/97c358c0-83cd-4e7e-9783-1168b65149ed
51c74d9e-05e0-43ef-983a-aa28381b1574,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Cottonia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/51c74d9e-05e0-43ef-983a-aa28381b1574
355fabc9-918d-4823-b97d-30d338a85fa3,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Galera,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/355fabc9-918d-4823-b97d-30d338a85fa3
f314a679-bb4a-455a-9f6c-c76a2fa98df4,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Trichosma,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/f314a679-bb4a-455a-9f6c-c76a2fa98df4
20d6374b-def8-4c22-a9f6-d2262b2b87a4,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Physurus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/20d6374b-def8-4c22-a9f6-d2262b2b87a4
068fae55-710b-4a81-b350-96cc7c0cb187,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Cyrtopera,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/068fae55-710b-4a81-b350-96cc7c0cb187
a1390c3d-868a-485c-9754-3fb7ab8e4698,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Saccolabium,Plantae,Spermatopsida,8,https://taxatree.tbn.org.tw/taxa/a1390c3d-868a-485c-9754-3fb7ab8e4698
3231e560-3ca5-4e32-b3b1-0e7c0fc1aa40,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Georchis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/3231e560-3ca5-4e32-b3b1-0e7c0fc1aa40
cea9d656-f6ee-4f2c-bb6e-b6647b107e8c,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Adenostylis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/cea9d656-f6ee-4f2c-bb6e-b6647b107e8c
8c5e912a-77f9-4b8c-8d49-82684e89be68,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Dicerostylis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/8c5e912a-77f9-4b8c-8d49-82684e89be68
46dd6cb9-2d19-4029-9e9a-5be8b436aa65,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Hippeophyllum,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/46dd6cb9-2d19-4029-9e9a-5be8b436aa65
ed3e041b-045b-49b0-aafd-59ffd9d747d2,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Evrardia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/ed3e041b-045b-49b0-aafd-59ffd9d747d2
df6a5a30-be3e-46e4-ae0a-12d955095754,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Chamaegastrodia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/df6a5a30-be3e-46e4-ae0a-12d955095754
cecd0d43-2e19-413c-8fa1-e39889336111,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Apaturia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/cecd0d43-2e19-413c-8fa1-e39889336111
d6615323-1c42-4ccc-bcb7-c62b3169c5b3,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Papilisia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/d6615323-1c42-4ccc-bcb7-c62b3169c5b3
5abd66cb-991e-43c6-9846-6779ad1a450f,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Glossula,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/5abd66cb-991e-43c6-9846-6779ad1a450f
f9dee32e-76f5-4e7d-9214-ff0f10a3d747,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Conchidium,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/f9dee32e-76f5-4e7d-9214-ff0f10a3d747
36beeec5-82cc-4a7e-b82a-fea8217e02c1,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Gymnadenia,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/36beeec5-82cc-4a7e-b82a-fea8217e02c1
8a55c247-e071-4278-a09c-30c9c74ece12,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Sunipia,Plantae,Spermatopsida,78,https://taxatree.tbn.org.tw/taxa/8a55c247-e071-4278-a09c-30c9c74ece12
0c218450-c46e-4ae1-8aab-5f35c33458a8,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Ione,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/0c218450-c46e-4ae1-8aab-5f35c33458a8
a6b87d2b-0f07-47ea-be54-e144b3bd7209,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Sarcochilus,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/a6b87d2b-0f07-47ea-be54-e144b3bd7209
640780f1-fbe0-4b15-b2d1-327c7e51d982,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Euproboscis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/640780f1-fbe0-4b15-b2d1-327c7e51d982
2cb06f01-fea6-42ff-8c31-e1eba2c97ef5,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Ascochilus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/2cb06f01-fea6-42ff-8c31-e1eba2c97ef5
1d3edf76-f4f6-4560-90b0-9c888ec39609,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Dendrocolla,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/1d3edf76-f4f6-4560-90b0-9c888ec39609
175add48-6920-4c34-9aee-f8b13e72348c,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Aporum,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/175add48-6920-4c34-9aee-f8b13e72348c
bc525358-37cb-499e-b022-074e9c74381f,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Stauropsis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/bc525358-37cb-499e-b022-074e9c74381f
70f9e435-6935-434c-80b8-7235777db35b,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Kuhlhasseltia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/70f9e435-6935-434c-80b8-7235777db35b
ac60d092-cd62-4514-8424-53ba19386504,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Pristiglottis,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/ac60d092-cd62-4514-8424-53ba19386504
32b3d08f-2977-4ed6-a0d7-b42b374cfaa9,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Cystopus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/32b3d08f-2977-4ed6-a0d7-b42b374cfaa9
0e8c570c-e1f4-4088-93f9-650d08896b53,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Monochilus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/0e8c570c-e1f4-4088-93f9-650d08896b53
3956c309-51ee-47d3-b74c-9e23b17968d4,genus,4fce3eb4-3455-4d1c-b7a6-00ebc1a261a5,Heterozeuxine,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/3956c309-51ee-47d3-b74c-9e23b17968d4
1e8d3bc0-ba9c-4ce3-8f33-fad71e203488,genus,a302b957-cca0-4bfc-9a9c-ba27e532990c,Alophia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/1e8d3bc0-ba9c-4ce3-8f33-fad71e203488
919ce428-2855-4e62-a5e8-7273e50f5714,genus,a302b957-cca0-4bfc-9a9c-ba27e532990c,Calydorea,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/919ce428-2855-4e62-a5e8-7273e50f5714
098b6503-33b2-45d7-886b-3ce7790905ca,genus,a302b957-cca0-4bfc-9a9c-ba27e532990c,Geissorhiza,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/098b6503-33b2-45d7-886b-3ce7790905ca
b4de83dd-479b-4995-b94d-fb175a1816b1,genus,a302b957-cca0-4bfc-9a9c-ba27e532990c,Hesperantha,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/b4de83dd-479b-4995-b94d-fb175a1816b1
5cb50441-ae35-4a57-a232-43f29b5c8784,genus,a302b957-cca0-4bfc-9a9c-ba27e532990c,Nemastylis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/5cb50441-ae35-4a57-a232-43f29b5c8784
3289f94a-e6d5-4af9-a5f2-b9cb354a33a0,genus,a302b957-cca0-4bfc-9a9c-ba27e532990c,Romulea,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/3289f94a-e6d5-4af9-a5f2-b9cb354a33a0
6eef6ed6-cec7-495c-8127-732a588b9a52,genus,652b4851-599a-4b68-b969-9c39e506d83a,Galanthus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/6eef6ed6-cec7-495c-8127-732a588b9a52
d9d7bc47-e145-4ccf-b1f6-80d8adf0e9e7,genus,652b4851-599a-4b68-b969-9c39e506d83a,Nerine,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/d9d7bc47-e145-4ccf-b1f6-80d8adf0e9e7
66b33dc5-298d-4d97-a906-dfdf9c532ca9,genus,ef3e962d-c1f9-4efa-9c72-73259fed8ae6,Campylandra,Plantae,Spermatopsida,22,https://taxatree.tbn.org.tw/taxa/66b33dc5-298d-4d97-a906-dfdf9c532ca9
17e293fa-8bc0-455b-bbaf-fc7013ebc73a,genus,22f0d4e0-9f68-43c3-a406-e56f604c246b,Attalea,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/17e293fa-8bc0-455b-bbaf-fc7013ebc73a
20259ca6-3d5d-4fcc-9609-d8f22e5588e7,genus,22f0d4e0-9f68-43c3-a406-e56f604c246b,Daemonorops,Plantae,Spermatopsida,5,https://taxatree.tbn.org.tw/taxa/20259ca6-3d5d-4fcc-9609-d8f22e5588e7
34b5a799-b440-44a7-8c2e-f9c815a8d080,genus,22f0d4e0-9f68-43c3-a406-e56f604c246b,Euterpe,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/34b5a799-b440-44a7-8c2e-f9c815a8d080
8cc58c57-dfd2-4670-92ca-bfff9f5d3ecc,genus,22f0d4e0-9f68-43c3-a406-e56f604c246b,Metroxylon,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/8cc58c57-dfd2-4670-92ca-bfff9f5d3ecc
2409bae8-65b8-490a-8b5a-1542e1768bb2,genus,22f0d4e0-9f68-43c3-a406-e56f604c246b,Phytelephas,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/2409bae8-65b8-490a-8b5a-1542e1768bb2
fba5aa0a-973b-4d26-88ab-b5b918ab629f,genus,22f0d4e0-9f68-43c3-a406-e56f604c246b,Rhaphidophyllum,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/fba5aa0a-973b-4d26-88ab-b5b918ab629f
24f963d4-87e3-4225-8266-885057de4e11,genus,22f0d4e0-9f68-43c3-a406-e56f604c246b,Thrinax,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/24f963d4-87e3-4225-8266-885057de4e11
06eae701-70b2-4ba8-a60e-6c4e448ac288,genus,766e629a-2dc2-4c4b-9d25-f20459111db7,Aneilema,Plantae,Spermatopsida,165,https://taxatree.tbn.org.tw/taxa/06eae701-70b2-4ba8-a60e-6c4e448ac288
fd5fb76e-f7c7-47c1-9c6e-a2ed2f95023f,genus,cb99809c-5ffb-4cdb-b3d3-2aac004593e2,Heteranthera,Plantae,Spermatopsida,2,https://taxatree.tbn.org.tw/taxa/fd5fb76e-f7c7-47c1-9c6e-a2ed2f95023f
388263c0-1a53-466b-954a-5eb56f9f42a3,genus,cb99809c-5ffb-4cdb-b3d3-2aac004593e2,Pontederia,Plantae,Spermatopsida,18,https://taxatree.tbn.org.tw/taxa/388263c0-1a53-466b-954a-5eb56f9f42a3
f0055a37-e9c5-4ae9-9115-ab16018824f0,genus,63c6f139-8331-45c9-a8d1-a7f9768e9878,Anigozanthos,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/f0055a37-e9c5-4ae9-9115-ab16018824f0
aedf06be-470d-4e29-9238-35fc6d5d37e6,genus,63c6f139-8331-45c9-a8d1-a7f9768e9878,Conostylis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/aedf06be-470d-4e29-9238-35fc6d5d37e6
817256c3-f7db-4d23-ba2e-67faf814c773,genus,63c6f139-8331-45c9-a8d1-a7f9768e9878,Haemodorum,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/817256c3-f7db-4d23-ba2e-67faf814c773
fdf7e678-3927-4d8e-8432-6a04d80a53dc,genus,63c6f139-8331-45c9-a8d1-a7f9768e9878,Lachnanthes,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/fdf7e678-3927-4d8e-8432-6a04d80a53dc
b8bc5999-3553-4ebd-8982-3ce2a6cabc23,genus,91c4e2b1-56a2-4497-b2f8-106ff6728a6c,Thalia,Plantae,Spermatopsida,16,https://taxatree.tbn.org.tw/taxa/b8bc5999-3553-4ebd-8982-3ce2a6cabc23
c9a648a7-7570-4fd4-9384-fbfad5197e9a,genus,cb90d59a-b1a8-450a-9c4c-edcb7487880c,Renealmia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/c9a648a7-7570-4fd4-9384-fbfad5197e9a
5b010e5e-ff86-480a-b7ce-f53d18055d16,genus,cb90d59a-b1a8-450a-9c4c-edcb7487880c,Languas,Plantae,Spermatopsida,52,https://taxatree.tbn.org.tw/taxa/5b010e5e-ff86-480a-b7ce-f53d18055d16
bb4dcd49-5c03-4319-836c-bf2e8879992d,genus,cb90d59a-b1a8-450a-9c4c-edcb7487880c,Catimbium,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/bb4dcd49-5c03-4319-836c-bf2e8879992d
2bf2cef6-aa00-4248-9c51-c56b5faaf3ab,genus,7723a390-1092-4372-8571-eede441d5a5e,Catopsis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/2bf2cef6-aa00-4248-9c51-c56b5faaf3ab
2fb75bbf-a03e-4154-89be-bc0ab27cc852,genus,7723a390-1092-4372-8571-eede441d5a5e,Puya,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/2fb75bbf-a03e-4154-89be-bc0ab27cc852
4aa4e280-2ee5-4ea9-8f90-5fb621e6cde2,genus,ffe6fe42-e08c-4b0c-8aca-de9b592875a7,Lachnocaulon,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/4aa4e280-2ee5-4ea9-8f90-5fb621e6cde2
df1899e4-593f-4a17-95b2-81f78c86bdc9,genus,ffe6fe42-e08c-4b0c-8aca-de9b592875a7,Leiothrix,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/df1899e4-593f-4a17-95b2-81f78c86bdc9
17af20a7-5b31-4a5b-b538-e65372582467,genus,ffe6fe42-e08c-4b0c-8aca-de9b592875a7,Paepalanthus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/17af20a7-5b31-4a5b-b538-e65372582467
57aeb4b7-183d-4c22-a424-c7314420fbbc,genus,ffe6fe42-e08c-4b0c-8aca-de9b592875a7,Syngonanthus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/57aeb4b7-183d-4c22-a424-c7314420fbbc
88caca45-b961-4571-8a99-33d22e52b3c8,genus,2064932e-dfa5-4456-ae9f-0217558ad833,Kyllinga,Plantae,Spermatopsida,1592,https://taxatree.tbn.org.tw/taxa/88caca45-b961-4571-8a99-33d22e52b3c8
2fd7d8ef-eff9-4049-a361-5c646badd270,genus,968285ab-f032-4613-bfed-d612f632b6ab,Chondropetalum,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/2fd7d8ef-eff9-4049-a361-5c646badd270
56035fe8-0d48-494c-8c38-3bf1e62dc4f9,genus,968285ab-f032-4613-bfed-d612f632b6ab,Elegia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/56035fe8-0d48-494c-8c38-3bf1e62dc4f9
31f0d692-af66-4e91-8941-bb168c34e07d,genus,968285ab-f032-4613-bfed-d612f632b6ab,Ischyrolepis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/31f0d692-af66-4e91-8941-bb168c34e07d
e526b094-9faa-4628-9646-606cc47f83b7,genus,968285ab-f032-4613-bfed-d612f632b6ab,Restio,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/e526b094-9faa-4628-9646-606cc47f83b7
2155f923-dcf8-4ac7-8e04-6b0679bf93bc,genus,968285ab-f032-4613-bfed-d612f632b6ab,Thamnochortus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/2155f923-dcf8-4ac7-8e04-6b0679bf93bc
80e1ef00-cced-468a-a962-a5785366d5b0,genus,cc752439-6ae5-4e73-84ad-f22be8ae3f60,Andropogon,Plantae,Spermatopsida,119,https://taxatree.tbn.org.tw/taxa/80e1ef00-cced-468a-a962-a5785366d5b0
be886b0b-1f1a-4a6b-bb4d-4cadf17586d8,genus,cc752439-6ae5-4e73-84ad-f22be8ae3f60,Erianthus,Plantae,Spermatopsida,65,https://taxatree.tbn.org.tw/taxa/be886b0b-1f1a-4a6b-bb4d-4cadf17586d8
d14b5dcd-f76a-446a-924c-d17dbbf7e8ee,genus,cc752439-6ae5-4e73-84ad-f22be8ae3f60,Sasa,Plantae,Spermatopsida,4,https://taxatree.tbn.org.tw/taxa/d14b5dcd-f76a-446a-924c-d17dbbf7e8ee
715abf10-bb8e-4f4b-8388-7509ea69337b,genus,cc752439-6ae5-4e73-84ad-f22be8ae3f60,Stipa,Plantae,Spermatopsida,4,https://taxatree.tbn.org.tw/taxa/715abf10-bb8e-4f4b-8388-7509ea69337b
38f2d0f7-bf57-4f26-a607-37cd2f43a8f2,genus,e6101c3b-4e78-4396-bb23-46e25c49b34f,Adlumia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/38f2d0f7-bf57-4f26-a607-37cd2f43a8f2
5747800b-a7d7-49fa-b89f-bcee973bd555,genus,e6101c3b-4e78-4396-bb23-46e25c49b34f,Arctomecon,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/5747800b-a7d7-49fa-b89f-bcee973bd555
cb4846c3-1f69-4f3f-87f9-840607bf8069,genus,e6101c3b-4e78-4396-bb23-46e25c49b34f,Canbya,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/cb4846c3-1f69-4f3f-87f9-840607bf8069
3b56dfb1-e205-48e6-9dd1-0167a210cbaf,genus,e6101c3b-4e78-4396-bb23-46e25c49b34f,Chelidonium,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/3b56dfb1-e205-48e6-9dd1-0167a210cbaf
50b13108-177c-4355-9e97-b5ba9d0cd3a1,genus,e6101c3b-4e78-4396-bb23-46e25c49b34f,Dendromecon,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/50b13108-177c-4355-9e97-b5ba9d0cd3a1
7581cbb6-2ac6-4410-a837-114ff3448db7,genus,e6101c3b-4e78-4396-bb23-46e25c49b34f,Dicentra,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/7581cbb6-2ac6-4410-a837-114ff3448db7
34bab02b-50a8-4e71-8846-a7c54682363a,genus,e6101c3b-4e78-4396-bb23-46e25c49b34f,Glaucium,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/34bab02b-50a8-4e71-8846-a7c54682363a
e25a1c31-860f-4ba1-a45b-98e55ebeee94,genus,e6101c3b-4e78-4396-bb23-46e25c49b34f,Hesperomecon,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/e25a1c31-860f-4ba1-a45b-98e55ebeee94
58ddfcc3-6c2f-44aa-b5ee-b4248aa5fff5,genus,e6101c3b-4e78-4396-bb23-46e25c49b34f,Meconella,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/58ddfcc3-6c2f-44aa-b5ee-b4248aa5fff5
d0a07659-7a79-4e63-b91a-3c63ebaddb4d,genus,e6101c3b-4e78-4396-bb23-46e25c49b34f,Platystemon,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/d0a07659-7a79-4e63-b91a-3c63ebaddb4d
30016add-4331-4b22-aa5b-50c0fd6c274d,genus,e6101c3b-4e78-4396-bb23-46e25c49b34f,Romneya,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/30016add-4331-4b22-aa5b-50c0fd6c274d
