TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_rank,TC_kingdom,TC_taxon_status,TC_is_in_taiwan
c72f8f94-e0df-40a8-9a5b-c845c7136291,species,Animalia,t0077348,Cancellaria reeveana,species,Animalia,accepted,TRUE
3dfa0ef1-6d86-461f-ae62-d313d7a209fc,species,Animalia,t0064119,Fusiaphera azumai,species,Animalia,accepted,TRUE
0fb99437-ebcd-41e6-aa6b-f4b911fd6402,species,Animalia,t0064120,Fusiaphera macrospira,species,Animalia,accepted,TRUE
041d3749-f91a-4951-ac1a-4d0eeeecdbf5,species,Animalia,t0064122,Fusiaphera tosaensis,species,Animalia,accepted,TRUE
0bd96e42-f2cd-4761-b87b-0cda199b6ae9,species,Animalia,t0064121,Fusiaphera macrospiratoides,species,Animalia,accepted,TRUE
4acaa35f-52cc-4c69-97f0-f8ad7563d3e9,species,Animalia,t0027903,Merica asperella,species,Animalia,accepted,TRUE
e5793248-6ae7-4ce5-9396-648609f61f06,species,Animalia,t0081016,Neadmete japonica,species,Animalia,accepted,TRUE
12da7264-1510-4a7c-8ff8-c480118cb2dd,species,Animalia,t0038328,Scalptia crenifera,species,Animalia,accepted,TRUE
4433e4ca-363d-4b4f-bcd8-53889de72c86,species,Animalia,t0032648,Scalptia scalariformis,species,Animalia,accepted,TRUE
77be5119-aad1-486a-92ea-03b84b51792c,species,Animalia,t0047918,Trigonostoma antiquata,species,Animalia,accepted,TRUE
932022d5-2c1a-4902-ac67-a1bdb12b9458,species,Animalia,t0047921,Trigonostoma paucicostata,species,Animalia,accepted,TRUE
f35ff76d-04e4-4644-9108-3031dea45508,species,Animalia,t0047922,Trigonostoma teramachii,species,Animalia,accepted,TRUE
cab3247f-edc6-4c66-9b8f-937c0c36b720,species,Animalia,t0047920,Trigonostoma obliquata,species,Animalia,accepted,TRUE
1363587a-649e-43e8-b1b4-34a9f23c54bc,species,Animalia,t0047919,Trigonostoma bicolor,species,Animalia,accepted,TRUE
b1fad9f9-5e90-4ca2-9f2d-8ef1e9b12605,species,Animalia,t0048046,Tritonoharpa antiquata,species,Animalia,accepted,TRUE
e86fb84d-29ec-42b6-8042-76d7cb055d91,species,Animalia,t0076058,Babelomurex armatus,species,Animalia,accepted,TRUE
d6b6f09b-0e85-47b3-9525-7a4cc84613ea,species,Animalia,t0076059,Babelomurex blowi,species,Animalia,accepted,TRUE
27d9e121-c191-4682-a223-f339327ab49f,species,Animalia,t0076060,Babelomurex cariniferoides,species,Animalia,accepted,TRUE
9c366dcb-5034-4e01-96a9-17a7e628f338,species,Animalia,t0057868,Babelomurex deburghiae,species,Animalia,accepted,TRUE
bb7c18da-4080-46e0-9e28-83bdfa0bce51,species,Animalia,t0057869,Babelomurex echinatus,species,Animalia,accepted,TRUE
646827b6-fc6c-4ae2-970c-fcc4ad0cb53d,species,Animalia,t0076061,Babelomurex fearnleyi,species,Animalia,accepted,TRUE
500bfb42-85de-4be2-9433-056079bfe2de,species,Animalia,t0076062,Babelomurex finchii,species,Animalia,accepted,TRUE
102d5229-2662-45b4-ab6a-4d7aa41c3180,species,Animalia,t0076063,Babelomurex fruticosus,species,Animalia,accepted,TRUE
6da063c6-8a16-4def-a761-d15ce47c9f09,species,Animalia,t0076064,Babelomurex gemmatus,species,Animalia,accepted,TRUE
4a77d921-eaf5-4e30-859b-3c0e070f3ea6,species,Animalia,t0076065,Babelomurex habui,species,Animalia,accepted,TRUE
5707d95d-ff58-4255-84fc-776e771f4cc4,species,Animalia,t0076066,Babelomurex hirasei,species,Animalia,accepted,TRUE
9fdcf052-63cc-4027-bf4b-30880a59d338,species,Animalia,t0076067,Babelomurex japonicus,species,Animalia,accepted,TRUE
bc1d54d0-15c0-4593-8f03-c05d5314d8c3,species,Animalia,t0076069,Babelomurex kinoshitai,species,Animalia,accepted,TRUE
ed6f5b02-a8e0-48f6-8258-e853e9e9f4b7,species,Animalia,t0076070,Babelomurex lischeanus,species,Animalia,accepted,TRUE
c623d21c-5546-46d8-99a7-d0aac6986931,species,Animalia,t0076071,Babelomurex longispinosus,species,Animalia,accepted,TRUE
64744f6e-8dbf-4995-b026-03def643cf2c,species,Animalia,t0076072,Babelomurex marumai,species,Animalia,accepted,TRUE
655af906-a414-413c-b099-4f63e8edee6c,species,Animalia,t0076073,Babelomurex nakayasui,species,Animalia,accepted,TRUE
c9f09048-0ebe-40c5-985c-c42d767ff80e,species,Animalia,t0076074,Babelomurex purpuratus,species,Animalia,accepted,TRUE
f55b698e-93c0-4d71-9754-7df9643d9bc0,species,Animalia,t0076075,Babelomurex spinosus,species,Animalia,accepted,TRUE
c4e1d3a7-2698-404b-98ed-f2a7e4a419a3,species,Animalia,t0076076,Babelomurex tosanus,species,Animalia,accepted,TRUE
9a9347e3-bf1c-4d87-8681-f4006fd077b0,species,Animalia,t0076068,Babelomurex kawanishii,species,Animalia,accepted,TRUE
9fed4721-6bbe-4e01-a1c2-646358fde2de,species,Animalia,t0076077,Babelomurex tuberosus,species,Animalia,accepted,TRUE
c61a2c59-6c02-4948-ac90-67e4c01814c1,species,Animalia,t0076078,Babelomurex yumimarumai,species,Animalia,accepted,TRUE
bc446694-6f23-4cfd-803d-c8c815c59260,species,Animalia,t0079337,Coralliobia fimbriata,species,Animalia,accepted,TRUE
14b9304c-4070-4e1c-ae3d-101f5d9c5c3e,species,Animalia,t0030691,Coralliophila bulbiformis,species,Animalia,accepted,TRUE
3979933b-d03f-4e4a-ae85-f411ddda23ef,species,Animalia,t0030692,Coralliophila clathrata,species,Animalia,accepted,TRUE
4f2756c0-64a2-4a07-adf0-a64ad0cb2e39,species,Animalia,t0079341,Coralliophila coronata,species,Animalia,accepted,TRUE
40ae4e4c-30d3-4b63-940c-64c55dcbc48f,species,Animalia,t0079342,Coralliophila costularis,species,Animalia,accepted,TRUE
8782b236-35fb-43d9-95df-e404e0872a5f,species,Animalia,t0030693,Coralliophila erosa,species,Animalia,accepted,TRUE
bab5e0db-1a55-42cd-883b-201f587abac6,species,Animalia,t0079343,Coralliophila inflata,species,Animalia,accepted,TRUE
e1f36aeb-f4c9-44cd-b695-9a4936cc41ad,species,Animalia,t0030694,Coralliophila jeffreysi,species,Animalia,accepted,TRUE
73fec259-7315-4623-a86e-cfbfd96281b9,species,Animalia,t0079345,Coralliophila neritoidea,species,Animalia,accepted,TRUE
f7f6f185-19d3-4b5d-9d4b-eb7877e95a4e,species,Animalia,t0079346,Coralliophila persica,species,Animalia,accepted,TRUE
275bb91b-abd9-452a-bb9c-81adb5acffcc,species,Animalia,t0030695,Coralliophila radula,species,Animalia,accepted,TRUE
7a46cd36-5bfd-4bfc-b580-09fb64b86285,species,Animalia,t0079347,Coralliophila scuamalosa,species,Animalia,accepted,TRUE
4b3152d7-9fda-463d-a21a-4de676ad6c64,species,Animalia,t0079348,Coralliophila solutistoma,species,Animalia,accepted,TRUE
d4b50a42-b053-45f9-93bb-7d391c6c25be,species,Animalia,t0079349,Coralliophila squamoissima,species,Animalia,accepted,TRUE
84b43055-2610-4237-aa49-f083cc6869a1,species,Animalia,t0062514,Emozamia licinus,species,Animalia,accepted,TRUE
845ac0df-5b02-464e-bd7d-511112c43a86,species,Animalia,t0065621,Hiromurex fililaregis,species,Animalia,accepted,TRUE
6548bb79-9852-4be6-b411-67ae80cb8223,species,Animalia,t0065622,Hiromurex kawamurai,species,Animalia,accepted,TRUE
a5ff7891-6ffe-45a5-904a-0c01faa4eb6d,species,Animalia,t0065623,Hiromurex teramachii,species,Animalia,accepted,TRUE
274316d3-70bf-482b-aa0a-aa88f1bd5428,species,Animalia,t0065624,Hiromurex winckworthi,species,Animalia,accepted,TRUE
96ed695a-4ec8-42cf-8ad0-483c1aad221a,species,Animalia,t0066909,Latiaxis hayashii,species,Animalia,accepted,TRUE
b34fd563-c964-4099-beba-a6a1a85a045a,species,Animalia,t0066912,Latiaxis latipinnatus,species,Animalia,accepted,TRUE
e3fb8542-07e1-47a5-bdf4-773b45e48feb,species,Animalia,t0027337,Latiaxis mawae,species,Animalia,accepted,TRUE
e6ca885e-8d76-4907-a955-f5d59e0ff221,species,Animalia,t0066914,Latiaxis pilsbry,species,Animalia,accepted,TRUE
18fee094-0c6d-4cd8-a25f-3304b80f7984,species,Animalia,t0066910,Latiaxis kawamurai,species,Animalia,accepted,TRUE
965c7cfd-2909-4441-b041-5040931afd35,species,Animalia,t0066911,Latiaxis kiranus,species,Animalia,accepted,TRUE
2965dd7e-a975-495e-b87f-004c05ba0ffe,species,Animalia,t0066913,Latiaxis pagodus,species,Animalia,accepted,TRUE
6648458c-4b8e-4c1a-9517-59dfc669f280,species,Animalia,t0068348,Magilus antiquus,species,Animalia,accepted,TRUE
2b4a6e7c-08cb-40c3-b11f-b2a85a4cb5a5,species,Animalia,t0068349,Magilus lamarckii,species,Animalia,accepted,TRUE
d0167d8c-59af-4615-81c9-999655ba8572,species,Animalia,t0068350,Magilus striatus,species,Animalia,accepted,TRUE
3668f96d-dc6a-472f-82d1-079569e54b0f,species,Animalia,t0028045,Mipus crebrilamellosus,species,Animalia,accepted,TRUE
00177192-7c78-475f-ada2-53cc613d8450,species,Animalia,t0069448,Mipus eugeniae,species,Animalia,accepted,TRUE
fb098377-16c5-43fa-be20-2e38dc35c663,species,Animalia,t0028046,Mipus gyratus,species,Animalia,accepted,TRUE
2d36854f-ebba-4341-be19-182126f9aff4,species,Animalia,t0069449,Mipus mamimarumai,species,Animalia,accepted,TRUE
71ee359f-a087-4be1-a4e1-dcc9a5667bba,species,Animalia,t0079344,Coralliophila monodonta,species,Animalia,accepted,TRUE
4a9440d0-1365-4607-bfcf-b217f9f57594,species,Animalia,t0037632,Rapa bulbiformis,species,Animalia,accepted,TRUE
a6ca117b-0376-4dc6-9a98-5ccba579dbf9,species,Animalia,t0037633,Rapa incurva,species,Animalia,accepted,TRUE
884e358b-9a52-4199-a437-e2ecb5345cc4,species,Animalia,t0032423,Rapa rapa,species,Animalia,accepted,TRUE
6a02e4dd-5fe1-4627-9ddd-ca505162f127,species,Animalia,t0037783,Rhizochilus antipathum,species,Animalia,accepted,TRUE
4001a340-2d38-4388-b7d6-b71e46c6923d,species,Animalia,t0057906,Benimakia fastigium,species,Animalia,accepted,TRUE
33f15831-1f1e-420f-a96d-3c995ecf1c5c,species,Animalia,t0061888,Dolicholatirus lancea,species,Animalia,accepted,TRUE
8275d8f9-debd-49e9-bdea-b58d442c9157,species,Animalia,t0029253,Fusinus colus,species,Animalia,accepted,TRUE
a29a943c-0749-4e5b-a2ac-a35851888ac5,species,Animalia,t0064125,Fusinus crassiplicatus,species,Animalia,accepted,TRUE
91a95aee-0c13-451b-90dc-c9dedb5ca899,species,Animalia,t0064126,Fusinus forceps,species,Animalia,accepted,TRUE
544e6fee-505e-498d-aad6-e3f5d1ce5ab4,species,Animalia,t0064128,Fusinus hyphalus,species,Animalia,accepted,TRUE
22b6d5cd-b050-4a42-8a17-166f151b9fa4,species,Animalia,t0064129,Fusinus longicaudus,species,Animalia,accepted,TRUE
cc8e22c3-0fa9-403e-acc1-888b61a8f4f5,species,Animalia,t0064130,Fusinus nicobaricus,species,Animalia,accepted,TRUE
5220ab00-cf42-4b2a-b32f-32dddf279573,species,Animalia,t0064132,Fusinus toreumus,species,Animalia,accepted,TRUE
378f80b0-6cc8-4027-9bc8-9ca256966ead,species,Animalia,t0064131,Fusinus perplexus,species,Animalia,accepted,TRUE
0647d47f-3e22-4401-820e-e37eb79f96a9,species,Animalia,t0064123,Fusinus aperplexus,species,Animalia,accepted,TRUE
fefb1b7d-6573-4389-93a7-dfa189867644,species,Animalia,t0064124,Fusinus biconicus,species,Animalia,accepted,TRUE
9f64739c-b91c-4316-aea1-1695aaf2eee4,species,Animalia,t0064127,Fusinus gracillinus,species,Animalia,accepted,TRUE
5aa6fe3d-ca48-4806-a253-4b2dab4781f2,species,Animalia,t0064133,Fusinus undatus,species,Animalia,accepted,TRUE
143b989e-b36e-4906-9dee-75f21959c689,species,Animalia,t0064136,Fusolatirus coreanicus,species,Animalia,accepted,TRUE
2faaee2b-ce95-4898-8f67-a1d907acdc21,species,Animalia,t0064137,Fusolatirus kuroseanus,species,Animalia,accepted,TRUE
5761d31d-bd65-40ed-800c-82dc6f558d7d,species,Animalia,t0064834,Granulifusus hayashii,species,Animalia,accepted,TRUE
e8f752e2-2420-4954-87c6-4e339a6368e9,species,Animalia,t0064835,Granulifusus kiranus,species,Animalia,accepted,TRUE
a294b296-ccbe-4a74-b937-9c7fafffb1d4,species,Animalia,t0029397,Granulifusus niponicus,species,Animalia,accepted,TRUE
04301233-e782-43ab-9939-d42152f0ea00,species,Animalia,t0066917,Latirolagena fusiformis,species,Animalia,accepted,TRUE
a8caa324-521b-41c6-8ba9-24595bf0ddc2,species,Animalia,t0048270,Turrilatirus turritus,species,Animalia,accepted,TRUE
77d771f4-eecb-4fd6-907e-6b9f93631e7c,species,Animalia,t0066919,Latirus craticulatus,species,Animalia,accepted,TRUE
11f4d647-4dac-40bf-b44d-305b28e9f45e,species,Animalia,t0066920,Latirus formosior,species,Animalia,accepted,TRUE
a754151b-1e76-4cdf-8dd1-b486bf7c4e80,species,Animalia,t0066921,Latirus kandai,species,Animalia,accepted,TRUE
bd0c9b74-09b2-46cb-913a-2ec069a2e461,species,Animalia,t0066922,Latirus lanceolatus,species,Animalia,accepted,TRUE
a9b2006b-af58-4310-8b7f-03cdb18b1c29,species,Animalia,t0066923,Latirus nodatus,species,Animalia,accepted,TRUE
296c4315-e8ba-4904-b35b-9a9f6fda4b59,species,Animalia,t0066924,Latirus noumeensis,species,Animalia,accepted,TRUE
b685512e-37ea-4664-937d-fb2bbf6d5feb,species,Animalia,t0066925,Latirus paetelianus,species,Animalia,accepted,TRUE
d8da9c38-df1e-4c5e-98ad-2ffa6e05e844,species,Animalia,t0066927,Latirus polygonus,species,Animalia,accepted,TRUE
a3983dfd-45a7-4d7d-8da8-d73d095a55a3,species,Animalia,t0066926,Latirus pictus,species,Animalia,accepted,TRUE
e5f155b0-2db8-4ee2-8df5-272daf2a2079,species,Animalia,t0066918,Latirus candelabrum,species,Animalia,accepted,TRUE
11e5b5cb-3086-48e1-a27d-bf5c49bf15a8,species,Animalia,t0067354,Leucozonia smaragdula,species,Animalia,accepted,TRUE
48fa55f9-3738-4b57-a72c-8c431bef8cd2,species,Animalia,t0083826,Peristernia australiensis,species,Animalia,accepted,TRUE
1e3a57d0-4f4d-4edd-84c6-aee032597e63,species,Animalia,t0083827,Peristernia incarnata,species,Animalia,accepted,TRUE
172c2714-922f-4738-9699-3df5f6277790,species,Animalia,t0083828,Peristernia nassatula,species,Animalia,accepted,TRUE
b669a450-5f29-4c06-be64-dbd47c4ddb89,species,Animalia,t0083829,Peristernia ustulata,species,Animalia,accepted,TRUE
25e30a26-b2bc-4a99-9a3b-f466bdacb08f,species,Animalia,t0036240,Pleuroploca filamentosa,species,Animalia,accepted,TRUE
9e16bf34-ff99-424c-8d94-d159bce46d66,species,Animalia,t0032017,Pleuroploca trapezium,species,Animalia,accepted,TRUE
5a34f24d-4498-49d7-af88-258e0be8b8ca,species,Animalia,t0036241,Pleuroploca glabra,species,Animalia,accepted,TRUE
ba512184-6b74-4771-9c7e-f2e6ecb28ca6,species,Animalia,t0037044,Pseudolatirus discrepans,species,Animalia,accepted,TRUE
c5443c20-0521-4eea-b36d-c60274c554dd,species,Animalia,t0038969,Simplicifusus graciliformis,species,Animalia,accepted,TRUE
cab8bb51-6c9b-4b88-853e-070a92ab9b42,species,Animalia,t0029985,Busycon carica,species,Animalia,accepted,TRUE
28fe6b40-b562-48ae-a4de-a420dc53d6d9,species,Animalia,t0076924,Busycon canaliculatum,species,Animalia,accepted,TRUE
b48c1f0e-b056-4e99-bf23-c349ce19cd10,species,Animalia,t0065333,Hemifusus cochidium,species,Animalia,accepted,TRUE
13fcb61b-1fb1-46c0-bada-9e445d640ac2,species,Animalia,t0065334,Hemifusus colosseus,species,Animalia,accepted,TRUE
a64e5204-3cca-4a6d-b746-c56bb38d385c,species,Animalia,t0065335,Hemifusus crassicaudus,species,Animalia,accepted,TRUE
a24e664a-e017-4250-975d-ca3614f4e714,species,Animalia,t0065336,Hemifusus kawamurai,species,Animalia,accepted,TRUE
f7ae6227-92b5-4942-8470-9674a50debbf,species,Animalia,t0065338,Hemifusus ternatanus,species,Animalia,accepted,TRUE
811d56ab-8740-4a6f-9e85-0c9f0e8ec7d7,species,Animalia,t0065339,Hemifusus tuba,species,Animalia,accepted,TRUE
ac3556b2-7e82-45b8-8491-3e27b3235406,species,Animalia,t0065337,Hemifusus laticanaliculatus,species,Animalia,accepted,TRUE
4fb3d7f1-4b14-4414-beb8-a10743ad8e5c,species,Animalia,t0079896,Curtitoma contraria,species,Animalia,accepted,TRUE
f96aa914-cb27-42a8-8351-32b558f6fc10,species,Animalia,t0027719,Macteola anomala,species,Animalia,accepted,TRUE
d66d59ae-5096-4736-9eb0-97533da4bdb5,species,Animalia,t0027720,Macteola interrupta,species,Animalia,accepted,TRUE
a04acd91-370c-49c8-8aad-8db818f6fafe,species,Animalia,t0062167,Duplicaria albozonata,species,Animalia,accepted,TRUE
9c0ff066-fa74-4260-aecd-bf8853fbab90,species,Animalia,t0062168,Duplicaria badia,species,Animalia,accepted,TRUE
02ab1a07-b79b-4e62-8b2e-684c8e8db434,species,Animalia,t0062169,Duplicaria baileyi,species,Animalia,accepted,TRUE
f8811834-34fc-4eb0-b991-86506bd3678f,species,Animalia,t0028753,Duplicaria duplicata,species,Animalia,accepted,TRUE
c90fe430-e2ec-4050-ad76-ab887f284a62,species,Animalia,t0062170,Duplicaria dussumierii,species,Animalia,accepted,TRUE
91069b0b-e7a2-467b-8d3f-c6aca20882a5,species,Animalia,t0062171,Duplicaria evoluta,species,Animalia,accepted,TRUE
da68168c-2ded-4338-bb0c-5617ec745eff,species,Animalia,t0062172,Duplicaria fictilis,species,Animalia,accepted,TRUE
987c7bba-56ba-4487-964e-f292392c6b19,species,Animalia,t0062173,Duplicaria raphanula,species,Animalia,accepted,TRUE
94ac9ed2-c1fd-4879-b167-4b8fa6055ab1,species,Animalia,t0062174,Duplicaria spectabilis,species,Animalia,accepted,TRUE
11e6a8e2-6d3e-4322-9ae3-df91f72ad7c4,species,Animalia,t0065192,Hastula albula,species,Animalia,accepted,TRUE
15f326aa-b8b9-41e6-9eee-3fa4b8f66881,species,Animalia,t0065193,Hastula anomala,species,Animalia,accepted,TRUE
e028e0ff-8468-4ef2-a513-e9722fc43a21,species,Animalia,t0065194,Hastula caerulescens,species,Animalia,accepted,TRUE
2a979712-b16b-4265-a3ce-08190ecaea3e,species,Animalia,t0029545,Hastula hectica,species,Animalia,accepted,TRUE
9e114d0f-54e9-4a51-a471-24445e3dc486,species,Animalia,t0065196,Hastula martheroniana,species,Animalia,accepted,TRUE
7ebcc087-ebe4-4351-9a7c-4138df0ae20f,species,Animalia,t0065198,Hastula rufopunctata,species,Animalia,accepted,TRUE
7e9ecd26-d280-430c-b270-a010c7e100af,species,Animalia,t0029546,Hastula strigilata,species,Animalia,accepted,TRUE
f860594c-f2d6-4124-a0c6-abc6520f832b,species,Animalia,t0065195,Hastula diversa,species,Animalia,accepted,TRUE
3835a18a-268f-4117-91f6-620d99b823b0,species,Animalia,t0065197,Hastula penicillata,species,Animalia,accepted,TRUE
9bfd920a-26d5-4e41-a00f-b1285f4b503a,species,Animalia,t0065199,Hastula solida,species,Animalia,accepted,TRUE
861ebd09-6528-40b1-a2d1-4da35b5f324d,species,Animalia,t0080856,Myurella torquata,species,Animalia,accepted,TRUE
213581b7-2441-4342-998b-d30a8c73fbc4,species,Animalia,t0046992,Terebra ferina,species,Animalia,accepted,TRUE
8037d077-2edf-4cc0-8079-e50883202dff,species,Animalia,t0046997,Terebra lanceata,species,Animalia,accepted,TRUE
baf6fa5b-a978-44f4-b856-10f537b9b7c2,species,Animalia,t0046975,Terebra affinis,species,Animalia,accepted,TRUE
14c9b8c4-b408-4a41-84e3-e8c7c3789535,species,Animalia,t0046976,Terebra alveolata,species,Animalia,accepted,TRUE
78d8d4d1-8e5b-4261-a43a-788ab2adee3d,species,Animalia,t0046977,Terebra amanda,species,Animalia,accepted,TRUE
125bcc61-8d15-4d88-888f-85c581ff78d9,species,Animalia,t0046978,Terebra anilis,species,Animalia,accepted,TRUE
21e869ce-33bd-4182-ad45-2957310d7d39,species,Animalia,t0046979,Terebra arabella,species,Animalia,accepted,TRUE
48e38f9a-fb58-4346-8007-107612cacf7c,species,Animalia,t0046980,Terebra areolata,species,Animalia,accepted,TRUE
7e8999f3-0a49-472f-99f9-beb57197aa49,species,Animalia,t0046981,Terebra argus,species,Animalia,accepted,TRUE
c6e815fe-3918-466c-a1ce-81dfc3f7ccf1,species,Animalia,t0046982,Terebra babylonia,species,Animalia,accepted,TRUE
8e2036ba-8750-47b3-8d68-6da5eedd715b,species,Animalia,t0046983,Terebra bathyraphe,species,Animalia,accepted,TRUE
2399ffa2-dcf5-4fef-b054-63e754e2adbf,species,Animalia,t0046984,Terebra boucheti,species,Animalia,accepted,TRUE
e46cc489-d8a6-476b-b161-0c30757d1c42,species,Animalia,t0046985,Terebra caliginosa,species,Animalia,accepted,TRUE
eda7768f-58b7-4df9-9658-4ec6cfa9cd74,species,Animalia,t0046986,Terebra cerithina,species,Animalia,accepted,TRUE
565805c9-69ad-48fa-8642-1ec8feb8313d,species,Animalia,t0046987,Terebra cingulifera,species,Animalia,accepted,TRUE
c847af93-8783-4fa6-b4e2-6703e41feb99,species,Animalia,t0046988,Terebra crenulata,species,Animalia,accepted,TRUE
82dc1599-cb67-49f3-8583-42a0acd8eee4,species,Animalia,t0046989,Terebra dimidiata,species,Animalia,accepted,TRUE
5c172398-044f-4ff6-84fb-ed6465f1bd89,species,Animalia,t0046990,Terebra felina,species,Animalia,accepted,TRUE
50500ea5-e411-4578-a961-d4c96e9a06c2,species,Animalia,t0046991,Terebra fenestrata,species,Animalia,accepted,TRUE
1aaac37b-fb52-4d89-98fc-8253707bab25,species,Animalia,t0046993,Terebra guttata,species,Animalia,accepted,TRUE
6c08f824-e8cb-45a1-9cdc-c75cfbb96b67,species,Animalia,t0046994,Terebra jeffreysi,species,Animalia,accepted,TRUE
78afc2de-92b5-419e-8850-7affc080e894,species,Animalia,t0046995,Terebra jungi,species,Animalia,accepted,TRUE
8f4a4a1b-2007-4688-86d1-474a8f4c209d,species,Animalia,t0046996,Terebra laevigata,species,Animalia,accepted,TRUE
01aba4ae-7e2f-470d-997a-b21c82b8b46a,species,Animalia,t0046998,Terebra lima,species,Animalia,accepted,TRUE
7db83e15-cdf7-404b-9d6c-6340c38467df,species,Animalia,t0046999,Terebra livida,species,Animalia,accepted,TRUE
25daa61c-6917-4dc7-91f1-87b5758cb045,species,Animalia,t0047000,Terebra maculata,species,Animalia,accepted,TRUE
60ad5074-2eb7-4af7-87e5-e33a8b446e88,species,Animalia,t0047001,Terebra milelinae,species,Animalia,accepted,TRUE
6bbd25c9-ec8d-4ae8-afc2-b37e54025908,species,Animalia,t0047002,Terebra nebulosa,species,Animalia,accepted,TRUE
46dae8c6-53fe-470b-be7c-02085316c20f,species,Animalia,t0047003,Terebra nitida,species,Animalia,accepted,TRUE
6f149f4d-fdbc-4c43-89a8-2ba1d5099cdc,species,Animalia,t0047004,Terebra pertusa,species,Animalia,accepted,TRUE
267aa23a-5b07-4e07-9d3f-cecde3b141ed,species,Animalia,t0047005,Terebra pretiosa,species,Animalia,accepted,TRUE
4c261ae1-7ed1-4bce-a333-2d0259677087,species,Animalia,t0047006,Terebra pseudopertusa,species,Animalia,accepted,TRUE
9ac3f443-7378-4ecd-a8a7-9265515ad53c,species,Animalia,t0047007,Terebra pygmaea,species,Animalia,accepted,TRUE
e7dbf318-afc0-4d94-8347-d8ab9d10c9fc,species,Animalia,t0047008,Terebra stearnsii,species,Animalia,accepted,TRUE
17224c18-0d24-4ce6-977c-a772e100c1ba,species,Animalia,t0033302,Terebra subulata,species,Animalia,accepted,TRUE
f6ca83f4-30cf-4fcd-be0a-85775b15a034,species,Animalia,t0033303,Terebra succincta,species,Animalia,accepted,TRUE
31252859-ca62-4c7c-a69f-bbd03733abe5,species,Animalia,t0047009,Terebra swainsoni,species,Animalia,accepted,TRUE
141536d4-40f1-4da0-9211-85019be9c105,species,Animalia,t0047010,Terebra taiwanensis,species,Animalia,accepted,TRUE
3ffe9d54-4739-4af0-9843-aff3376dfbdc,species,Animalia,t0047012,Terebra tricincta,species,Animalia,accepted,TRUE
c771826f-8b98-4fe0-8eee-5c59473efca6,species,Animalia,t0047013,Terebra tricolor,species,Animalia,accepted,TRUE
86ccdc0f-112f-41d9-b133-ed521342aa89,species,Animalia,t0047014,Terebra triseriata,species,Animalia,accepted,TRUE
2a444354-70ae-428f-9832-db19ce8f487f,species,Animalia,t0047015,Terebra turrita,species,Animalia,accepted,TRUE
5fc3756b-556f-4b1c-bd61-951992cff4ee,species,Animalia,t0047011,Terebra torguata,species,Animalia,accepted,TRUE
4368d532-3f91-4412-bbc0-4b7a8419eb67,species,Animalia,t0065164,Harpa amouretta,species,Animalia,accepted,TRUE
d89e8b22-ee47-451f-9658-990938cbfdee,species,Animalia,t0065165,Harpa articularis,species,Animalia,accepted,TRUE
40387845-6d0c-4830-9fc1-ea80a10d66ae,species,Animalia,t0065166,Harpa davidis,species,Animalia,accepted,TRUE
3fb70ee3-507a-4581-a61c-78488f01a327,species,Animalia,t0065167,Harpa gracilis,species,Animalia,accepted,TRUE
fee8e857-fdc4-43be-8ae0-95e2fbc6e038,species,Animalia,t0065168,Harpa harpa,species,Animalia,accepted,TRUE
e32b4d97-d506-4d5e-9db9-10951c621907,species,Animalia,t0029538,Harpa major,species,Animalia,accepted,TRUE
85880a4a-fca1-4f73-b4cd-234407b11ca8,species,Animalia,t0080588,Morum amabilis,species,Animalia,accepted,TRUE
95bca3fa-743a-4114-bb50-3919820c7d62,species,Animalia,t0080589,Morum cancellatum,species,Animalia,accepted,TRUE
aee49334-0926-4abb-92e3-ef865c19026b,species,Animalia,t0028105,Morum grande,species,Animalia,accepted,TRUE
9f229a18-a444-485a-b242-4b1b14fccda2,species,Animalia,t0080590,Morum macandrewi,species,Animalia,accepted,TRUE
516dd4aa-8d76-4124-8cde-90cf8304dd37,species,Animalia,t0066518,Kanamarua adonis,species,Animalia,accepted,TRUE
df981474-7a6e-4d27-a754-e590c3cfa9d3,species,Animalia,t0068494,Marginella bernardi,species,Animalia,accepted,TRUE
adff83ce-1d49-40fb-9516-eb10837f0a9c,species,Animalia,t0068499,Marginella philippinarum,species,Animalia,accepted,TRUE
ec2c69ce-087d-48ac-ac9f-9dc559c0d995,species,Animalia,t0068495,Marginella falsijaponica,species,Animalia,accepted,TRUE
3cf63c47-6198-4a51-a355-4abf58812fc6,species,Animalia,t0068496,Marginella hirasei,species,Animalia,accepted,TRUE
dec4159b-ba16-41e3-b2cf-039d8ce89222,species,Animalia,t0068497,Marginella japonicus,species,Animalia,accepted,TRUE
5ff131f0-0e2a-4486-b52e-1cd8ff688436,species,Animalia,t0068498,Marginella neglecta,species,Animalia,accepted,TRUE
95bc05c6-1f90-4778-b6ca-3aa04a0cbee6,species,Animalia,t0068500,Marginella sueziensis,species,Animalia,accepted,TRUE
157abcda-d0b4-45b9-a8df-68ac78abcf1b,species,Animalia,t0068501,Marginellona gigas,species,Animalia,accepted,TRUE
b17d3ca2-aa9f-4342-a092-dd2e1965c3a9,species,Animalia,t0070072,Achatina fulica,species,Animalia,accepted,TRUE
b2a11ef3-cb72-4bfb-a400-548ff820dacf,species,Animalia,t0070073,Achatina panthera,species,Animalia,accepted,TRUE
