TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_taxon_status
4428c537-e2f5-43a7-92c9-dfdb1a74c804,species,Animalia,t0078972,Colenisia topali,accepted
769aa76c-0fee-461a-bb79-040c562f9380,species,Animalia,t0078967,Colenisia guineensiana,accepted
5d4c98a5-f09e-4b67-8e18-a67fa6517f4d,species,Animalia,t0078970,Colenisia pygmaea,accepted
dcf31028-1d9c-4204-9ee6-74f17f2d11e0,species,Animalia,t0079004,Colon chenggongi,accepted
cbe1c9b2-41e1-40f2-9b51-e96e397b394d,species,Animalia,t0080220,Cyrtoplastus smetanai,accepted
b589e6fa-e81e-4761-8a7d-ebe80a8da4ab,species,Animalia,t0061390,Dermatohomoeus miyatakei,accepted
79e87d7f-51f3-4254-a38a-b2ffaaf172be,species,Animalia,t0067001,Leiodes klapperichi,accepted
aa72fd8b-57b9-4fd5-bfda-04ce22a998e7,species,Animalia,t0067576,Liodopria taiwanensis,accepted
52330f6a-2701-4d67-a01e-3e3388b08330,species,Animalia,t0068994,Mesocatops imitator,accepted
836992b7-518a-4644-a40b-6ec9770e27a0,species,Animalia,t0069317,Micronemadus pusillimus,accepted
a6204376-6706-4fb8-8004-14479cb6ca30,species,Animalia,t0080933,Nargus taiwanensis,accepted
e7fd8d9c-f043-4067-9e48-36ee87ba5348,species,Animalia,t0036649,Prionochaeta harmandi,accepted
a4aa4c0b-ec0e-4917-9487-bcab73874705,species,Animalia,t0036958,Pseudcolenis picea,accepted
c3bac330-a718-4af4-b5d5-5501bbb754cf,species,Animalia,t0036956,Pseudcolenis forticornis,accepted
a234178d-0472-4382-bcca-f3239a0406e4,species,Animalia,t0036957,Pseudcolenis klapperichi,accepted
61deb2fc-e8c8-4138-9231-ee0880f8e6ce,species,Animalia,t0037359,Ptomaphaginus franki,accepted
d9be4a08-67bb-4223-a1d5-0527a568951a,species,Animalia,t0037360,Ptomaphaginus pingtungensis,accepted
5d13b115-0854-4463-a9d9-83126355cc6a,species,Animalia,t0037361,Ptomaphaginus sauteri,accepted
3a516eb1-5c87-43ca-b60a-65763e6ad4f9,species,Animalia,t0037362,Ptomaphaginus wenboi,accepted
99b0501a-22a0-4b1b-a699-bdfc5e1c9bf0,species,Animalia,t0037363,Ptomaphagus amamianus,accepted
7f2853be-5304-44d0-a565-580076df10a0,species,Animalia,t0037366,Ptomaphagus yasutoshii,accepted
446a90cc-d22d-4637-9aa4-436c6ff1f920,species,Animalia,t0037364,Ptomaphagus chenggongi,accepted
254f6ebc-0328-4791-9886-3b893091b033,species,Animalia,t0037365,Ptomaphagus tingtingae,accepted
d5b91c05-886d-44fa-93b2-a8bc86d5ef01,species,Animalia,t0039405,Sphaeroliodes acuminatus,accepted
bbb739fe-d0be-45eb-9c52-832d48a6ec80,species,Animalia,t0039861,Stetholiodes magnifica,accepted
3d39f356-03fe-4ef3-b70f-a43d382951da,species,Animalia,t0057579,Afrorylon takasago,accepted
c09a97a1-ea6c-48d9-ba97-04cd3e2f1a29,species,Animalia,t0029148,Euxestus erithacus,accepted
1d668f70-4ce3-425e-a728-f1fb9bc7796f,species,Animalia,t0070458,Agabus ezo,accepted
ce461e47-e7fe-4770-9848-73109b665056,species,Animalia,t0070459,Agabus fulvipennis,accepted
1c110bc3-2209-4aa1-94b3-406f021f3361,species,Animalia,t0070460,Agabus hummeli,accepted
de43bc8a-3020-4b4c-b046-fc58ffbcf877,species,Animalia,t0070461,Agabus japonicus,accepted
0f7431aa-97ef-4427-91fd-8239fed0fe10,species,Animalia,t0070462,Agabus taiwanensis,accepted
b8e03c8d-f891-4b55-bfd3-8b1f471a31aa,species,Animalia,t0070582,Agnoshydrus taiwanus,accepted
cdc0dc72-fbb5-40bf-96af-dfa4f508c3ca,species,Animalia,t0070903,Allopachria wangi,accepted
a363189e-947c-4cde-8baf-db33894b3e83,species,Animalia,t0070902,Allopachria taiwanus,accepted
8aea625a-ccd5-435d-bb7a-4dfe49b01470,species,Animalia,t0030685,Copelatus oblitus,accepted
d3fd92b0-41ee-4565-ba2a-afd94ad17645,species,Animalia,t0079255,Copelatus japonicus,accepted
1cce2e1f-065c-40ca-9f6c-eb5828bb1c5b,species,Animalia,t0079258,Copelatus sociennus,accepted
f704c055-6927-4668-8aa8-9ae78a4fafaf,species,Animalia,t0079259,Copelatus tenebrosis,accepted
8280decb-b613-44e0-bb11-144bcc1888c2,species,Animalia,t0079926,Cybister brevis,accepted
5ffe24ff-83d6-428d-8f6f-580d6c4f154b,species,Animalia,t0079927,Cybister limbatus,accepted
7645e324-793a-4aab-9915-0a1cc9eb495f,species,Animalia,t0079928,Cybister rugosus,accepted
9e07590d-4e6e-4343-88a0-16dfdaad827a,species,Animalia,t0079929,Cybister sugillatus,accepted
44cd6f1f-361d-47e7-b3b7-dd410c531c92,species,Animalia,t0079930,Cybister tripunctatus,accepted
ccef3e37-4890-4073-b2bf-28ca548edb8d,species,Animalia,t0079931,Cybister ventralis,accepted
f2e12c78-401d-4082-a968-f7f5aa6f6356,species,Animalia,t0030813,Cybister chinensis,accepted
c89a1590-63f0-4aa7-ae4b-9e21946a3185,species,Animalia,t0063045,Eretes griseus,accepted
2e0902fa-9eab-4484-9c25-e89ca876e939,species,Animalia,t0029785,Hygrotus rufus,accepted
fdd4040e-83a3-4440-9ab2-7c3c97fa44d6,species,Animalia,t0046244,Hydaticus bowringii,accepted
780e117e-347d-4f56-a72a-2bb27987881b,species,Animalia,t0065911,Hydaticus luczonicus,accepted
e246146c-8207-45c4-a77f-0c7304db0225,species,Animalia,t0065912,Hydaticus pacificus,accepted
28dc79f4-5d4e-4fc4-a4c1-15156d78a973,species,Animalia,t0065913,Hydaticus rhantoides,accepted
fa2f6e7b-9eb3-4389-bfb2-2675e96f9f34,species,Animalia,t0065910,Hydaticus bipunctatus,accepted
94002ca4-35a1-4927-af51-abd1f075404b,species,Animalia,t0065914,Hydaticus vittatus,accepted
a052c8d3-6267-49df-b5bd-996aa36782e0,species,Animalia,t0065953,Hydroglyphus amamiensis,accepted
c96b748e-28c3-4b71-a3ba-1b7b53622edb,species,Animalia,t0065954,Hydroglyphus flammulatus,accepted
56411e5d-1ad8-4f76-bc20-d2762c3e1381,species,Animalia,t0065955,Hydroglyphus inconstans,accepted
5c120517-b1ba-4cec-b69b-9094f0193edc,species,Animalia,t0065987,Hydrovatus acuminatus,accepted
cf028ac7-0292-4880-a5f0-51ca8fbbbbb2,species,Animalia,t0065988,Hydrovatus bonvouloiri,accepted
c7408be1-d9aa-4fe2-86ca-905dcc1fcf70,species,Animalia,t0065990,Hydrovatus seminarius,accepted
63d4cc29-d09c-4476-a4c1-5856aed1773f,species,Animalia,t0065992,Hydrovatus subtilis,accepted
8021734a-0b43-40ea-b05c-639a0e6f35f7,species,Animalia,t0066004,Hygrotus chinensis,accepted
907822d4-722f-45d8-8399-517c32757ce5,species,Animalia,t0066060,Hyphydrus japonicus,accepted
9117a3c7-1cb3-4a3d-a771-919c685095a5,species,Animalia,t0066061,Hyphydrus lyratus,accepted
522b3b3c-6284-4c2a-a138-fd1e3d39a6a0,species,Animalia,t0066062,Hyphydrus orientalis,accepted
865f52df-31c2-4f52-b26f-b51f561c8015,species,Animalia,t0066063,Hyphydrus pulchellus,accepted
b2c06f45-31f6-45d6-a5b6-a11bbfd8f849,species,Animalia,t0066704,Lacconectus basalis,accepted
30b3ec31-7c94-4f68-943b-6a7963b30af6,species,Animalia,t0066705,Lacconectus formosanus,accepted
91ef7eba-f615-4ab5-8d5e-61838a2f5059,species,Animalia,t0066706,Laccophilus chinensis,accepted
0ddfa91e-65b4-488a-b7a2-aed230fee34a,species,Animalia,t0066707,Laccophilus flexuosus,accepted
31fe6f18-438b-4850-9b49-cc5c4a9cccd0,species,Animalia,t0066708,Laccophilus kobensis,accepted
b34c4e14-ff1a-4f54-8605-d382b5a22818,species,Animalia,t0066709,Laccophilus sharpi,accepted
dbb07b61-d8d5-4731-81c5-c5b46d468eda,species,Animalia,t0095983,Laccophilus siamensis,accepted
55635a91-0dd8-46df-8802-8c206d943087,species,Animalia,t0067003,Leiodytes frontalis,accepted
fe1ebc95-688a-43bf-9197-51396ed115ae,species,Animalia,t0067004,Leiodytes lanyuensis,accepted
68516c97-defa-4bad-9801-9aeeb2fa8afb,species,Animalia,t0067005,Leiodytes perforatus,accepted
7e02777f-4ef5-40a6-ab71-21827acd2e7c,species,Animalia,t0070881,Allodessus megacephalus,accepted
5f52e4f1-6af3-463a-a512-6c2050e53079,species,Animalia,t0069279,Microdytes uenoi,accepted
8b37f917-ea29-451a-a924-25593498a9bb,species,Animalia,t0081031,Nebrioporus hostillis,accepted
6f2ec6cc-fd77-4f94-bff7-226a7872ac0d,species,Animalia,t0081286,Neonectes babai,accepted
add257f3-abd8-4e04-a3ca-e00aa547944d,species,Animalia,t0081489,Neptosternus taiwanensis,accepted
b6a8e075-6dd8-470a-8458-7c046a096a1e,species,Animalia,t0035965,Platambus pictipennis,accepted
1572c756-e040-4b53-ac5d-e41a5c55778e,species,Animalia,t0036058,Platynectes babai,accepted
95b2d8f3-e8d0-4589-a27c-d6fe3566fcfc,species,Animalia,t0036059,Platynectes gemellatus,accepted
37b7e774-4ded-41bf-9325-772675796c77,species,Animalia,t0037176,Pseuduvarus vitticollis,accepted
49f7dba4-d118-48f7-9f62-4128d6e9cf86,species,Animalia,t0037729,Rhantaticus congestus,accepted
a2878fd9-d85c-40f7-86a4-0bbc71316ad2,species,Animalia,t0037730,Rhantus formosanus,accepted
4da1fe6c-3dd9-4ba5-a3c9-9c8f2a542b96,species,Animalia,t0037731,Rhantus suturalis,accepted
e59537af-5dca-4427-ab48-9349f9d90a3a,species,Animalia,t0070583,Agomadaranus pardaloides,accepted
980c660c-866d-4851-8a31-5d30e2a8eae0,species,Animalia,t0070584,Agomadaranus shirakii,accepted
d48a41fe-4e82-40c4-932a-a3dcb4095874,species,Animalia,t0057717,Apoderus coryli,accepted
d6c9c1e5-0aeb-4378-b350-ecccc41da5d5,species,Animalia,t0077230,Calolabus chujoi,accepted
cb599255-ae5b-470f-99c9-aa1b52275897,species,Animalia,t0030190,Catalabus pallidipennis,accepted
81932f7d-0f4d-4e80-82cb-8648feeeabb5,species,Animalia,t0077717,Centrocorynus scutellaris,accepted
d0641887-85c7-43aa-ac86-70f8af67c258,species,Animalia,t0079055,Compsapoderus mushanus,accepted
b2c7c0e0-e8bd-4e69-a0a5-2cfa27f288a5,species,Animalia,t0080021,Cycnotrachelodes formosanus,accepted
4d8ea905-0434-4962-81b8-0b9709a63abc,species,Animalia,t0080022,Cycnotrachelus flavotuberosus,accepted
fc120adb-8f8d-4eb3-9820-22418300fa31,species,Animalia,t0063404,Euops chinensis,accepted
2a0406a3-71d1-460c-9b91-4255c0c74ea3,species,Animalia,t0063405,Euops clarus,accepted
33b22621-a7bd-45ad-83b0-36723f0b4c44,species,Animalia,t0063406,Euops indigenus,accepted
4a64be60-966f-4738-a0cc-90b85797875c,species,Animalia,t0063407,Euops striata,accepted
19471aa1-2fe4-403c-bde9-e14c8200ab82,species,Animalia,t0065416,Henicolabus octomaculatus,accepted
5d77081e-3a5c-43eb-8b08-2d2751418523,species,Animalia,t0065417,Henicolabus spinipes,accepted
85ba4f7b-a7b1-4d0e-a59a-5a3c2d515f53,species,Animalia,t0029654,Heterapoderus brachialis,accepted
2ca8d978-a4e1-4ca8-9e89-99f6d5660667,species,Animalia,t0065811,Hoplapoderus gemmosus,accepted
8185cf26-057d-4236-a4f5-a722e2c23d1b,species,Animalia,t0066370,Isolabus elongaticeps,accepted
53cc0169-2118-4b82-b47b-13a69e172859,species,Animalia,t0066808,Lamprolabus bispinosus,accepted
0a9bf628-e5a7-4c26-926d-199a5718a178,species,Animalia,t0027396,Leptapoderus sejugatus,accepted
e0d5cf2e-b76b-43ec-a582-9c6925a07551,species,Animalia,t0067134,Leptapoderus nigroapicatus,accepted
88b6dabf-a8fd-4fb7-89d1-eec0618761e3,species,Animalia,t0027395,Leptapoderus friedrichi,accepted
dad8195d-5f57-4c42-b99a-f4f698f5921d,species,Animalia,t0028290,Neoeugnamptus taihorinensis,accepted
8a3fbd77-d1b8-43ca-b4b2-940a72bb940a,species,Animalia,t0081192,Neoeugnamptus tarokoensis,accepted
3571a3fb-2f17-4824-af77-2baf5f611dcb,species,Animalia,t0083041,Paracycnotrachelus chinensis,accepted
f5d959c8-82a7-46f5-a718-af6703655cf2,species,Animalia,t0083419,Paratrachelophorus nodicornis,accepted
d73c8129-7e79-456e-8ae4-95034b81b4d5,species,Animalia,t0083522,Paroplapoderus vitticeps,accepted
3e86fb28-9d39-4793-bf94-938a1efb57d0,species,Animalia,t0083521,Paroplapoderus validus,accepted
286f9882-4bfb-484e-b172-5f34d8bf0eac,species,Animalia,t0083520,Paroplapoderus tristoides,accepted
3935fd3f-5b6d-465a-8f82-b74da3600c2d,species,Animalia,t0031886,Phymatapoderus latipennis,accepted
0d29884d-b23d-4d69-85ca-4242110fb2d6,species,Animalia,t0084323,Phymatapoderus taiwanensis,accepted
c50e81d2-712c-4db5-bb51-099de3ba1b2e,species,Animalia,t0047534,Tomapoderus coeruleipennis,accepted
b3447705-2be6-4a39-8710-b62f21eb44a4,species,Animalia,t0047535,Tomapoderus flaviceps,accepted
86feb5ef-77a4-4bb9-a7ef-4db638b97f42,species,Animalia,t0047536,Tomapoderus ruficollis,accepted
005bb045-f0af-45ff-b84e-399e54759f0f,species,Animalia,t0047537,Tomapoderus serrirostris,accepted
336b464e-415e-4a71-b615-e49a783a7f45,species,Animalia,t0070606,Agraphydrus orientalis,accepted
1f8d77c4-ad6d-4515-ae95-77115e88e9bb,species,Animalia,t0070603,Agraphydrus coomani,accepted
2040e02f-ff61-48f4-9385-bb5f98ce3b36,species,Animalia,t0070607,Agraphydrus politus,accepted
471cfcbf-bd52-41a9-936a-a7d7764cae31,species,Animalia,t0070604,Agraphydrus decipiens,accepted
caba9386-1458-45f4-ae1b-9c264db650d2,species,Animalia,t0070605,Agraphydrus insidiator,accepted
1ee0e99b-d1cb-45dd-a1e7-6381617732d7,species,Animalia,t0071367,Anacaena jengi,accepted
887a889d-a7ac-4730-be53-d49a3c7c9a9d,species,Animalia,t0071368,Anacaena smetanai,accepted
632e9652-25a7-4f5b-847a-8480633cdddb,species,Animalia,t0072260,Armostus schenklingi,accepted
e8ebbf21-4534-4c7a-ae4e-63a545d7d7fd,species,Animalia,t0076432,Berosus elongatulus,accepted
6079e377-49ac-4b06-be34-cdde771718e3,species,Animalia,t0076434,Berosus incretus,accepted
3e139cc3-306d-4579-b8e9-26fd46fa950f,species,Animalia,t0076435,Berosus japonicus,accepted
3eded14c-25fb-45db-992c-9fed62785049,species,Animalia,t0076436,Berosus pulchellus,accepted
f4167900-091a-49ef-88c8-1adcdc1ab7af,species,Animalia,t0076437,Berosus punctipennis,accepted
13c7efeb-d205-40fa-8626-1527f28fa593,species,Animalia,t0076433,Berosus fairmairei,accepted
5823dc2f-6db6-47f4-8f4a-0946ca605f5b,species,Animalia,t0076438,Berosus tayouanus,accepted
1d89ad98-6852-4e89-b9e4-5dd1bd1409df,species,Animalia,t0077830,Cercyon laminatus,accepted
0342909d-51d5-4484-8ef4-1488993a8214,species,Animalia,t0077832,Cercyon nigriceps,accepted
0906e480-5788-4d3e-ba17-76849cd4c7ce,species,Animalia,t0077834,Cercyon subsolanus,accepted
e6b5d24b-8701-49cd-80a2-7c2c4a8d9db4,species,Animalia,t0077835,Cercyon ustus,accepted
ca32d177-f89f-49f4-8c76-96654a1805b8,species,Animalia,t0077831,Cercyon lineolatus,accepted
59680ca5-0c75-44a7-aa31-af6fdbadae85,species,Animalia,t0077833,Cercyon olibrus,accepted
f0e7f3e7-2eca-4ab7-b5f1-0f36f5898685,species,Animalia,t0030736,Crephelochares abnormalis,accepted
44f72a42-f07d-4556-9ec9-7af11b7f39f5,species,Animalia,t0078920,Coelostoma stultum,accepted
cbc0ea8a-3fb5-46b3-9e64-8186a4dcd5b3,species,Animalia,t0078918,Coelostoma fallacosum,accepted
8fa36059-9c4b-4b42-a1d0-4bd067cc83b3,species,Animalia,t0079542,Crenitis formosana,accepted
c6dced3e-c236-4391-9e05-4a4d161e218d,species,Animalia,t0079543,Crenitis satoi,accepted
5c2726f6-f2c7-4ed0-96eb-b272217ee31a,species,Animalia,t0079709,Cryptopleurum pygmaeum,accepted
8a069769-7cbf-4a51-9793-b6e0d8b2932c,species,Animalia,t0079710,Cryptopleurum subtile,accepted
b54b1c1a-7a68-4f82-8781-ec159868b6fd,species,Animalia,t0061099,Dactylosternum hydrophiloides,accepted
7d59bf29-1f70-4c29-9533-a5e60db4c87c,species,Animalia,t0061097,Dactylosternum abdominale,accepted
0f72da4a-ec08-40f7-8883-3f2eccd5ef4a,species,Animalia,t0061098,Dactylosternum corbetti,accepted
a80d8099-5f51-46b5-afd2-6608e628dafc,species,Animalia,t0062513,Emmidolium excavatum,accepted
e3a3c768-b4b4-4b2b-9ce2-07aeea8729d1,species,Animalia,t0062683,Enochrus sauteri,accepted
ba93d835-5913-4aa4-abf0-4b6069112906,species,Animalia,t0062684,Enochrus simulans,accepted
04c2c2b6-ebb4-4b27-b2bc-ed9afae06ab4,species,Animalia,t0062685,Enochrus subsignatus,accepted
ac820613-208e-4164-963b-cba679f5bf2f,species,Animalia,t0062682,Enochrus parumstriatus,accepted
fb43bb44-0c20-4917-9727-2b4c2d5a2e24,species,Animalia,t0096877,Enochrus flavicans,accepted
40baa42a-5546-4da8-b7bb-a5955ab4ff6a,species,Animalia,t0064397,Georissus formosanus,accepted
8aa35ebb-986d-4e9d-93e7-526e40684bd4,species,Animalia,t0065296,Helochares sauteri,accepted
332dbd13-0085-462a-a375-6a1aa623a36f,species,Animalia,t0065294,Helochares neglectus,accepted
6319cf8e-9179-43b4-84ad-ef994824b79b,species,Animalia,t0097237,Helochares anchoralis,accepted
bbfa4670-4579-4801-bad3-c7582c20e7bb,species,Animalia,t0065945,Hydrocassis taiwana,accepted
e84fcdf7-611e-4930-8dbd-45fe482ccf52,species,Animalia,t0065946,Hydrochus japonicus,accepted
2db4708c-e5da-4f20-acb8-9ab0f0f593e5,species,Animalia,t0065963,Hydrophilus acuminatus,accepted
5c51f519-2876-4b45-b5d6-445b1cf770c7,species,Animalia,t0097321,Hydrophilus bilineatus,accepted
ed847473-0e6c-4684-a954-58f3a503dee7,species,Animalia,t0066699,Laccobius formosus,accepted
940906c1-388d-4ca4-8351-ea2cd5577d88,species,Animalia,t0066700,Laccobius fragilis,accepted
a70544f9-cca0-4373-bc6a-740aaa68b0ce,species,Animalia,t0066701,Laccobius hammondi,accepted
198e421c-b344-4bf0-95f6-6af3b5b7dd0d,species,Animalia,t0066702,Laccobius politus,accepted
442a15bc-1324-4380-aede-2147c779104c,species,Animalia,t0095981,Laccobius hoi,accepted
9c9f72fb-8257-41c1-a0ef-b3c13cae6b3c,species,Animalia,t0082288,Oocyclus bhutanicus,accepted
b5e5d7d6-526b-475f-a92b-88c1a38aa934,species,Animalia,t0082289,Oocyclus magnifica,accepted
83c02d8d-d7b7-4a61-942d-0c3e0f1e1af3,species,Animalia,t0083517,Paroosternum sorex,accepted
37383052-3251-4870-bb23-0e67310a11b1,species,Animalia,t0083683,Pelthydrus jengi,accepted
59682e1a-f852-4f3d-9cfd-f6b21a8dc283,species,Animalia,t0083684,Pelthydrus minutus,accepted
56c938da-c018-4c76-a5fa-dcb699aa3a10,species,Animalia,t0083685,Pelthydrus vitalisi,accepted
84340b64-a6c8-456d-87fe-eb1f268afecc,species,Animalia,t0083741,Peratogonus reversus,accepted
4d3f8b27-a618-49cb-95f7-d715d42569b5,species,Animalia,t0036867,Protosternum abnormale,accepted
0d1bfcb5-3e05-487c-b7b8-534ee5f2f8ea,species,Animalia,t0036876,Psalitrus sauteri,accepted
4c54bca6-2854-4251-b209-bf77c6ede459,species,Animalia,t0037651,Regimbartia attenuata,accepted
847e1994-d6f3-4555-a725-4e426448effe,species,Animalia,t0039388,Sphaeridium discolor,accepted
3044dc68-534b-46aa-9872-fa2a4b0392df,species,Animalia,t0039389,Sphaeridium quinquemaculatum,accepted
857bf589-327a-4fee-9c8a-3143a66b6036,species,Animalia,t0039390,Sphaeridium reticulatum,accepted
bbe2241c-a9dd-4c27-8afb-81b91484d398,species,Animalia,t0039387,Sphaeridium dimidiatum,accepted
645dbf6f-e57a-40a1-bddb-6b4d42246347,species,Animalia,t0039856,Sternolophus inconspicuus,accepted
bf991fd2-9d28-4ea9-beb8-42cd20393d61,species,Animalia,t0039857,Sternolophus rufipes,accepted
e95aaebc-5313-49e8-b94d-980b8887ac74,species,Animalia,t0070615,Agrilus auroapicalis,accepted
4171ec26-7c88-4d28-916d-7f4f68da4c75,species,Animalia,t0070616,Agrilus auropictus,accepted
23edfb5e-cb27-4cb5-b830-f0d99f3277b8,species,Animalia,t0070619,Agrilus discalis,accepted
0bfe8237-d965-4c82-86d9-88c38a81408a,species,Animalia,t0070624,Agrilus insulicola,accepted
92ab4a8a-f0cb-4975-b29c-50d8790a5f96,species,Animalia,t0070631,Agrilus niisatoi,accepted
feb62549-965d-4417-b703-985ddaeb8a16,species,Animalia,t0070635,Agrilus obscurecinctus,accepted
8b2d4544-b3c2-4918-a767-6d7c9b99a15c,species,Animalia,t0070611,Agrilus acastus,accepted
ab86adef-8161-4316-ba69-022eecf8ca0f,species,Animalia,t0070637,Agrilus oishii,accepted
757ddd53-837a-48b6-ad7a-91e324230eb3,species,Animalia,t0070641,Agrilus planipennis,accepted
41904c4a-5400-4027-a198-450c333f16f9,species,Animalia,t0070642,Agrilus priamus,accepted
e02ceb1a-a2e3-4548-84a2-a426dc1b8d16,species,Animalia,t0070643,Agrilus radiolus,accepted
218aebb8-bfd9-4484-a0c9-b1678278f3bb,species,Animalia,t0070644,Agrilus satoi,accepted
4404ef71-b38f-485b-b035-176d989121cc,species,Animalia,t0070648,Agrilus senohi,accepted
a251a0aa-94b3-4290-91c4-6226f22d0d06,species,Animalia,t0070652,Agrilus subrobustus,accepted
40a60f50-b898-4982-b248-2d4be6903310,species,Animalia,t0070656,Agrilus undulatipennis,accepted
fcee4f83-b856-41dd-a658-0994042cb169,species,Animalia,t0070657,Agrilus viduus,accepted
a7c10d89-ed6d-489a-b067-2f802c47a7f2,species,Animalia,t0070659,Agrilus yamawakii,accepted
91442091-0353-4063-ad67-036f2ad2927f,species,Animalia,t0070612,Agrilus amulius,accepted
68fbb3c6-31ca-402d-845f-98b3101affa9,species,Animalia,t0070613,Agrilus arisanus,accepted
372383cd-56b8-4a23-8340-9218cc595632,species,Animalia,t0070617,Agrilus bacchus,accepted
a872365a-edb0-4446-ba62-d305c8b127b4,species,Animalia,t0070618,Agrilus ctesias,accepted
6d9d535c-33fb-49f6-a25a-18b646bdcee6,species,Animalia,t0070621,Agrilus formosanus,accepted
a39e7271-b2e2-48b7-bd8b-65a6c7dbafbe,species,Animalia,t0070622,Agrilus hasegawai,accepted
5ea8b0ab-d515-4376-bb20-790e5cee6b6e,species,Animalia,t0070623,Agrilus hornianus,accepted
b00e31d1-f0d9-414d-911c-c8ca0ef91178,species,Animalia,t0070625,Agrilus intrusus,accepted
af0e2b75-7360-4788-8dec-5cbf2da8c024,species,Animalia,t0070626,Agrilus kotoensis,accepted
b5c185e1-5ae9-4f90-9a01-a9de4f5ee495,species,Animalia,t0070627,Agrilus kratochvili,accepted
330b6e82-8758-4e35-9cd3-f1db33f9a80b,species,Animalia,t0070628,Agrilus lugubris,accepted
080655b3-82eb-459f-a22c-08a7a67603f9,species,Animalia,t0070640,Agrilus plagiatus,accepted
c120a68d-d33b-417d-b7d3-3b87d362dd61,species,Animalia,t0070630,Agrilus miwai,accepted
62c6715c-176c-4639-ab5b-64e23a6b549f,species,Animalia,t0070633,Agrilus nishiyamai,accepted
2a3733d6-08cb-4131-888a-17b64c7d2793,species,Animalia,t0070634,Agrilus obnotatus,accepted
22ccec89-9b67-4804-8512-59c661dec52f,species,Animalia,t0070636,Agrilus occipitalis,accepted
b27ebb7f-a940-4cb7-8f6f-ecb0fe408cb3,species,Animalia,t0070638,Agrilus orestes,accepted
4c9cde86-fe0b-40d7-949b-b17302ec56ee,species,Animalia,t0070639,Agrilus ornatus,accepted
ea299292-ecd3-49c9-9bc4-86861f574c71,species,Animalia,t0070645,Agrilus sauteri,accepted
977c53c1-d202-4093-be64-a2081053f0ba,species,Animalia,t0070646,Agrilus semiaurovittatus,accepted
62f37f1c-97d9-45a5-a65a-e9703ceb86f9,species,Animalia,t0070647,Agrilus senilis,accepted
8a942010-5685-4a60-b82d-a2c513b823c3,species,Animalia,t0070650,Agrilus spiridion,accepted
6f53b152-8796-4a65-9565-d277fe9b2ddb,species,Animalia,t0070651,Agrilus subcuneiformis,accepted
8a09d967-5b61-4a93-b8c8-d3976cae4378,species,Animalia,t0070653,Agrilus taiwanensis,accepted
d43c2af8-7a0f-460a-bcf9-76e524b1010f,species,Animalia,t0070654,Agrilus tyndarus,accepted
642adf23-cdde-443a-9089-81801f26ee41,species,Animalia,t0070655,Agrilus tyrtaeus,accepted
620fc936-f86c-46b9-bf22-194215eee147,species,Animalia,t0070658,Agrilus xantippus,accepted
8d531bdc-de6d-4dee-ad8e-03bfa4643188,species,Animalia,t0070660,Agrilus yami,accepted
01bfd65d-216f-4afb-a383-9aeaed5f8001,species,Animalia,t0070649,Agrilus shimabarensis,accepted
a484d5b8-bb15-4fa3-a173-c18c91a6beac,species,Animalia,t0070614,Agrilus auriventris,accepted
953f8129-e1ff-48f2-8105-6221537a969d,species,Animalia,t0070620,Agrilus foramenifer,accepted
d6f98c1e-a01f-44d3-a3bb-ffefa0e93e35,species,Animalia,t0099889,Agrilus decoloratus,accepted
be4707fb-46b2-4f4a-8f1a-ab99cbc55287,species,Animalia,t0099892,Agrilus okinawensis,accepted
06bafcdd-46ae-41c1-a01d-e23d5af40bd1,species,Animalia,t0099893,Agrilus plasoni,accepted
82951e77-1c0d-4dfc-b631-390a8219c1e4,species,Animalia,t0099897,Agrilus rokuyai,accepted
31e17e68-2bf2-4de8-92c1-eee96db78915,species,Animalia,t0071728,Anthaxia aeneocuprea,accepted
bb1d03cd-46f4-4517-ba49-171f5a50d02e,species,Animalia,t0071729,Anthaxia akiyamai,accepted
41ce9887-d14f-473f-9b84-07f460d9448a,species,Animalia,t0071731,Anthaxia clio,accepted
4166732c-5378-49a7-8665-4a8a704284c7,species,Animalia,t0071732,Anthaxia erato,accepted
60915293-c07d-4c8a-9459-79da92ed3aa9,species,Animalia,t0071733,Anthaxia formosensis,accepted
49a6a10b-3fd0-4ae9-99c0-c99f7ee7e5a2,species,Animalia,t0071734,Anthaxia insulaecola,accepted
b77769d6-1102-42fa-a772-49670bb07aec,species,Animalia,t0071735,Anthaxia kurosawai,accepted
15a4f8db-42a8-42d8-ab39-39b46b4ac4bb,species,Animalia,t0071737,Anthaxia smaragdula,accepted
ba0786b9-e796-4a2a-a3f9-8401b033eb5e,species,Animalia,t0071738,Anthaxia taiwanensis,accepted
0d6a3454-78fb-493f-a69f-e0e22a7e12b8,species,Animalia,t0071739,Anthaxia toyamai,accepted
b745fe0c-da37-487d-8143-a67496f6c9be,species,Animalia,t0071736,Anthaxia proteus,accepted
f5256153-3a9d-4209-a362-faed3dc3a9a9,species,Animalia,t0071889,Aphanisticus anniae,accepted
b7457572-f7a0-4740-9a90-38b35d42e2f3,species,Animalia,t0071891,Aphanisticus fossidiscus,accepted
14f6f34a-ec92-4394-aca2-93332e5c79d1,species,Animalia,t0076360,Belionota fallaciosa,accepted
9abda235-552f-4851-9fe4-2da65dacaf09,species,Animalia,t0076361,Belionota prasina,accepted
