TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,taicol_taxon_id,taicol_status
697b5bf6-eddb-46cf-ba1c-95280831e16c,infraspecies,Plantae,"",Lindsaea orbiculata recedens,"list(taxon_id = ""t0103466""","taicol_name_status = ""accepted"""
1cc124ea-b89c-4f73-a846-b8dbd701bf7e,infraspecies,Plantae,"",Pteridium latiusculum japonicum,"list(taxon_id = ""t0059119""","taicol_name_status = ""not-accepted"""
ad367c8c-a652-41f0-b79b-7cdbee81caab,infraspecies,Plantae,"",Microlepia marginata marginata,"list(taxon_id = ""t0101878""","taicol_name_status = ""accepted"""
a93ae7ea-5292-4b7c-a59b-ddcac15a6963,infraspecies,Plantae,"",Microlepia marginata bipinnata,"list(taxon_id = ""t0026604""","taicol_name_status = ""not-accepted"""
59cb22a9-9a94-4696-ac01-f23a32713165,infraspecies,Plantae,"",Ceratopteris gaudichaudii vulgaris,"list(taxon_id = ""t0086567""","taicol_name_status = ""accepted"""
32139021-758a-4753-8cf6-d2f9833ff4f3,infraspecies,Plantae,"",Pteris cretica cretica,"list(taxon_id = ""t0102192""","taicol_name_status = ""accepted"""
8873e169-f9c9-4401-ae67-0b826cc458e6,infraspecies,Plantae,"",Pteris cretica laeta,"list(taxon_id = c(""t0026508""","""t0102192"")"
8873e169-f9c9-4401-ae67-0b826cc458e6,infraspecies,Plantae,"",Pteris cretica laeta,list(),
480993a9-6956-4c40-b797-aecb1dd2729f,infraspecies,Plantae,"",Pteris dimorpha dimorpha,"list(taxon_id = ""t0086568""","taicol_name_status = ""accepted"""
78265948-7b22-4e33-a3e3-c664fcce0ed7,infraspecies,Plantae,"",Pteris dimorpha metagrevilleana,"list(taxon_id = ""t0086569""","taicol_name_status = ""accepted"""
a024b6e4-6f69-46c4-9ab4-86610b911c38,infraspecies,Plantae,"",Pteris dimorpha prolongata,"list(taxon_id = ""t0086570""","taicol_name_status = ""accepted"""
fed99acb-7dfd-45ad-9aa8-265e0b0ea492,infraspecies,Plantae,"",Pteris grevilleana grevilleana,"list(taxon_id = ""t0086963""","taicol_name_status = ""not-accepted"""
fed99acb-7dfd-45ad-9aa8-265e0b0ea492,infraspecies,Plantae,"",Pteris grevilleana grevilleana,"list(taxon_id = ""t0086963""","taicol_name_status = ""accepted"""
4fb0a69c-7751-42b1-b7c4-4e08c69564cd,infraspecies,Plantae,"",Pteris grevilleana ornata,"list(taxon_id = ""t0087608""","taicol_name_status = ""accepted"""
4fb0a69c-7751-42b1-b7c4-4e08c69564cd,infraspecies,Plantae,"",Pteris grevilleana ornata,"list(taxon_id = ""t0087608""","taicol_name_status = ""not-accepted"""
e34b5c27-8c11-47ba-80b4-d3755cbc3fc8,infraspecies,Plantae,"",Asplenium yoshinagae indicum,"list(taxon_id = ""t0103474""","taicol_name_status = ""accepted"""
e34b5c27-8c11-47ba-80b4-d3755cbc3fc8,infraspecies,Plantae,"",Asplenium yoshinagae indicum,"list(taxon_id = ""t0026925""","taicol_name_status = ""not-accepted"""
fcdfefa0-2b19-4c3e-a52c-08320a04bacd,infraspecies,Plantae,"",Athyrium delavayi subrigescens,"list(taxon_id = ""t0040308""","taicol_name_status = ""accepted"""
e7ca7c60-6a8d-4c9b-8597-0a56a99d8c18,infraspecies,Plantae,"",Athyrium iseanum angustisectum,"list(taxon_id = ""t0086576""","taicol_name_status = ""accepted"""
e7ca7c60-6a8d-4c9b-8597-0a56a99d8c18,infraspecies,Plantae,"",Athyrium iseanum angustisectum,"list(taxon_id = ""t0086576""","taicol_name_status = ""not-accepted"""
1cb97b72-1943-4585-baaa-e2e38c14a4b0,infraspecies,Plantae,"",Diplazium esculentum esculentum,"list(taxon_id = ""t0057259""","taicol_name_status = ""accepted"""
25dad177-8518-4cb8-9ee2-bf2490f97127,infraspecies,Plantae,"",Arachniodes rhomboidea rhomboidea,"list(taxon_id = ""t0086571""","taicol_name_status = ""not-accepted"""
477293c6-c2f9-4907-b428-f60bc7285491,infraspecies,Plantae,"",Arachniodes rhomboidea yakusimensis,"list(taxon_id = ""t0040217""","taicol_name_status = ""not-accepted"""
58f9120c-21e2-42cf-bd2c-14e0eb9ea80b,infraspecies,Plantae,"",Cyrtomium falcatum falcatum,"list(taxon_id = ""t0084593""","taicol_name_status = ""accepted"""
3ae40a98-5a85-445f-8634-3395626bffbb,infraspecies,Plantae,"",Cyrtomium falcatum australe,"list(taxon_id = ""t0085097""","taicol_name_status = ""accepted"""
eb4ae92b-95a1-49a1-a084-edc1c17db96a,infraspecies,Plantae,"",Cyrtomium macrophyllum macrophyllum,"list(taxon_id = ""t0105602""","taicol_name_status = ""accepted"""
270c7d25-7530-4a2c-a8a1-994afb679869,infraspecies,Plantae,"",Cyrtomium macrophyllum simadae,"list(taxon_id = ""t0026643""","taicol_name_status = ""not-accepted"""
44657fe9-55ea-4bf3-8510-3bf047cd2edc,infraspecies,Plantae,"",Dryopteris enneaphylla enneaphylla,"list(taxon_id = ""t0102550""","taicol_name_status = ""accepted"""
7520bae5-578e-4a9e-8a37-5c61e05e6983,infraspecies,Plantae,"",Dryopteris enneaphylla pseudosieboldii,"list(taxon_id = ""t0026683""","taicol_name_status = ""not-accepted"""
f0ceb69c-2ff5-4e1f-8720-e50a469db185,infraspecies,Plantae,"",Dryopteris wallichiana wallichiana,"list(taxon_id = ""t0057293""","taicol_name_status = ""accepted"""
998d4106-3d42-47d5-8923-60c1e1e5b489,infraspecies,Plantae,"",Dryopteris wallichiana nepalensis,"list(taxon_id = ""t0057292""","taicol_name_status = ""misapplied"""
e6e49e45-1f00-4203-9ae7-5aba78f1e718,infraspecies,Plantae,"",Oreogrammitis congener congener,"list(taxon_id = ""t0086529""","taicol_name_status = ""accepted"""
74e93cf4-ec31-485f-9d2b-741395d4d95b,infraspecies,Plantae,"",Oreogrammitis congener polytricha,"list(taxon_id = ""t0086572""","taicol_name_status = ""accepted"""
648abed4-e2bf-4b88-a2bb-63ce55a97a61,infraspecies,Plantae,"",Pinus armandii mastersiana,"list(taxon_id = ""t0059014""","taicol_name_status = ""accepted"""
15c43675-dc4a-4c63-96e0-e3ee0f12909b,infraspecies,Plantae,"",Pinus massoniana massoniana,[],
3cdaeaf0-c671-4edc-89b9-94aca3b0ab74,infraspecies,Plantae,"",Keteleeria davidiana formosana,"list(taxon_id = ""t0058106""","taicol_name_status = ""accepted"""
3cdaeaf0-c671-4edc-89b9-94aca3b0ab74,infraspecies,Plantae,"",Keteleeria davidiana formosana,list(),
275c3a82-7d16-4e29-97f1-9fd1e630793f,infraspecies,Plantae,"",Chamaecyparis obtusa obtusa,"list(taxon_id = ""t0052943""","taicol_name_status = ""not-accepted"""
11118108-8b1f-4aa9-bd4d-6063ce37da7b,infraspecies,Plantae,"",Chamaecyparis obtusa formosana,"list(taxon_id = ""t0086676""","taicol_name_status = ""accepted"""
11118108-8b1f-4aa9-bd4d-6063ce37da7b,infraspecies,Plantae,"",Chamaecyparis obtusa formosana,list(),
70adf9f8-2f17-43ee-bc04-7ca2143e88a7,infraspecies,Plantae,"",Juniperus chinensis chinensis,"list(taxon_id = ""t0087606""","taicol_name_status = ""accepted"""
e635fcbc-041a-4ea3-ac9a-1fcb48e26ec2,infraspecies,Plantae,"",Juniperus formosana formosana,"list(taxon_id = ""t0086540""","taicol_name_status = ""accepted"""
4eef4412-363d-4772-812b-245c4bff04cf,infraspecies,Plantae,"",Cephalotaxus harringtonii wilsoniana,"list(taxon_id = ""t0052928""","taicol_name_status = ""not-accepted"""
a8a79422-6e4c-4052-b57d-30f917dd3fe3,infraspecies,Plantae,"",Myristica ceylanica cagayanensis,"list(taxon_id = ""t0086903""","taicol_name_status = ""accepted"""
c2f0cf3f-0fac-441b-8b90-06af4a4ae3f1,infraspecies,Plantae,"",Myristica elliptica simiarum,"list(taxon_id = ""t0086904""","taicol_name_status = ""accepted"""
7e23ead7-79db-4ca8-a4a6-339ae36f0236,infraspecies,Plantae,"",Michelia compressa formosana,"list(taxon_id = ""t0086525""","taicol_name_status = ""not-accepted"""
4ff0398f-8e01-4dea-88e8-bfec2c511818,infraspecies,Plantae,"",Michelia compressa lanyuensis,"list(taxon_id = ""t0058497""","taicol_name_status = ""not-accepted"""
fc731f17-1a55-4f81-9770-6916ec4173b8,infraspecies,Plantae,"",Litsea akoensis akoensis,"list(taxon_id = ""t0086887""","taicol_name_status = ""accepted"""
bd59e769-6e3b-41ad-aa23-32e338be6230,infraspecies,Plantae,"",Litsea akoensis chitouchiaoensis,"list(taxon_id = ""t0087381""","taicol_name_status = ""accepted"""
f4c05dc1-53f6-4961-89b3-4264c885172e,infraspecies,Plantae,"",Litsea akoensis sasakii,"list(taxon_id = ""t0058465""","taicol_name_status = ""accepted"""
fee54b55-a616-40b0-a320-10a2d2db81ec,infraspecies,Plantae,"",Litsea cubeba formosana,[],
978ff2a0-bf35-4c94-960a-e2c7e68a63d6,infraspecies,Plantae,"",Litsea elongata mushaensis,"list(taxon_id = ""t0058466""","taicol_name_status = ""accepted"""
61781142-2a06-4f99-aa08-daf623268060,infraspecies,Plantae,"",Litsea rotundifolia oblongifolia,"list(taxon_id = ""t0058467""","taicol_name_status = ""accepted"""
630a7375-e9d3-48a6-b119-d83c45304b0d,infraspecies,Plantae,"",Neolitsea aciculata variabillima,"list(taxon_id = ""t0058618""","taicol_name_status = ""accepted"""
9514d58c-3210-4441-a61c-6f1cc9419bcb,infraspecies,Plantae,"",Neolitsea sericea aurata,"list(taxon_id = ""t0086908""","taicol_name_status = ""accepted"""
492cec6a-5d8d-4f5e-bc06-ab51e9b311a6,infraspecies,Plantae,"",Persea americana drymifolia,"list(taxon_id = ""t0054753""","taicol_name_status = ""not-accepted"""
9a61d93f-46d0-4af3-9f27-fd0811a75189,infraspecies,Plantae,"",Aglaonema commutatum elegans,"list(taxon_id = ""t0033643""","taicol_name_status = ""accepted"""
761b743f-c962-4f8f-a3f1-429e03388ea2,infraspecies,Plantae,"",Aglaonema nitidum curtisii,"list(taxon_id = ""t0087502""","taicol_name_status = ""accepted"""
bc24fd19-7aeb-4cdb-88c9-ee49792b7538,infraspecies,Plantae,"",Arisaema taiwanense taiwanense,"list(taxon_id = ""t0086628""","taicol_name_status = ""accepted"""
02467f23-466d-48b3-ad3f-ed76302e8ca5,infraspecies,Plantae,"",Arisaema taiwanense brevipedunculatum,"list(taxon_id = ""t0087351""","taicol_name_status = ""accepted"""
20eacfbe-c8e3-47a8-a2cb-611daa765af4,infraspecies,Plantae,"",Arisaema thunbergii autumnale,"list(taxon_id = ""t0085090""","taicol_name_status = ""accepted"""
0dc9bce6-1bfd-4e5a-b2ae-e864f43b507d,infraspecies,Plantae,"",Colocasia esculenta antiquorum,"list(taxon_id = ""t0086727""","taicol_name_status = ""accepted"""
3302d1b1-e28b-4ccb-a9fb-b963e77ae5ce,infraspecies,Plantae,"",Sagittaria guayanensis lappula,"list(taxon_id = ""t0055189""","taicol_name_status = ""accepted"""
856cd784-5b2f-4c4a-b996-785af52b9c4d,infraspecies,Plantae,"",Dioscorea japonica japonica,"list(taxon_id = ""t0057251""","taicol_name_status = ""accepted"""
78ca7ae9-9cf8-401b-b0f9-582b3b8a08bf,infraspecies,Plantae,"",Dioscorea japonica oldhamii,"list(taxon_id = ""t0087368""","taicol_name_status = ""accepted"""
12bd50f0-d704-402b-8699-673368249140,infraspecies,Plantae,"",Dioscorea japonica pseudojaponica,"list(taxon_id = ""t0086785""","taicol_name_status = ""accepted"""
e08052fb-9987-4514-b44e-da12d4f3980c,infraspecies,Plantae,"",Paris polyphylla stenophylla,"list(taxon_id = ""t0058696""","taicol_name_status = ""accepted"""
56ec7ab1-5346-4e5a-a9b5-a9557dcdf1ca,infraspecies,Plantae,"",Paris polyphylla taitungensis,"list(taxon_id = ""t0058697""","taicol_name_status = ""accepted"""
5278fc3f-cf5b-49a9-a441-8900b52d101f,infraspecies,Plantae,"",Smilax bracteata bracteata,"list(taxon_id = ""t0087045""","taicol_name_status = ""accepted"""
4539d087-5ff6-4896-9ba3-0eee8d91c775,infraspecies,Plantae,"",Smilax planipedunculata raishaensis,"list(taxon_id = ""t0055361""","taicol_name_status = ""not-accepted"""
157c360a-8734-4573-bac0-dcf51499a195,infraspecies,Plantae,"",Lilium longiflorum scabrum,"list(taxon_id = ""t0086546""","taicol_name_status = ""accepted"""
4be009c2-633b-42b2-810c-c972994e48f0,infraspecies,Plantae,"",Lilium speciosum gloriosoides,"list(taxon_id = ""t0058170""","taicol_name_status = ""accepted"""
c90e0ef2-1813-4bc4-a392-70e274a8f2a6,infraspecies,Plantae,"",Tricyrtis formosana formosana,"list(taxon_id = ""t0058450""","taicol_name_status = ""not-accepted"""
c90e0ef2-1813-4bc4-a392-70e274a8f2a6,infraspecies,Plantae,"",Tricyrtis formosana formosana,"list(taxon_id = ""t0058450""","taicol_name_status = ""not-accepted"""
bc68010f-81c0-4a61-b051-1cb29f666dd4,infraspecies,Plantae,"",Tricyrtis formosana grandiflora,"list(taxon_id = ""t0055655""","taicol_name_status = ""not-accepted"""
cb2caf47-7949-4f53-bcc5-f071dd73fa98,infraspecies,Plantae,"",Tricyrtis formosana lasiocarpa,"list(taxon_id = ""t0105443""","taicol_name_status = ""not-accepted"""
5eb564f8-3949-480f-8dca-a4fa2a1b4201,infraspecies,Plantae,"",Tricyrtis formosana ovatifolia,"list(taxon_id = ""t0058449""","taicol_name_status = ""not-accepted"""
c123ef9f-1722-429c-9af8-0644d3bde1c5,infraspecies,Plantae,"",Tricyrtis formosana stolonifera,"list(taxon_id = ""t0058450""","taicol_name_status = ""not-accepted"""
c123ef9f-1722-429c-9af8-0644d3bde1c5,infraspecies,Plantae,"",Tricyrtis formosana stolonifera,list(),
1462293d-ec5a-4abf-90c2-1ba013ed36fa,infraspecies,Plantae,"",Aphyllorchis montana membranacea,"list(taxon_id = ""t0086627""","taicol_name_status = ""accepted"""
dc16649f-d5cf-455b-854d-a0b92c84ba90,infraspecies,Plantae,"",Bletilla formosana kotoensis,"list(taxon_id = ""t0102278""","taicol_name_status = ""accepted"""
ecf71b80-30f8-494a-b739-6ca3ab368021,infraspecies,Plantae,"",Bulbophyllum albociliatum albociliatum,"list(taxon_id = ""t0040493""","taicol_name_status = ""not-accepted"""
4c586d0a-0d4d-4c7b-8712-bacf739ab73a,infraspecies,Plantae,"",Bulbophyllum albociliatum shanlinshiense,"list(taxon_id = ""t0033500""","taicol_name_status = ""not-accepted"""
b7597a78-6819-4759-bb73-14537a079a71,infraspecies,Plantae,"",Bulbophyllum albociliatum weiminianum,"list(taxon_id = ""t0087354""","taicol_name_status = ""accepted"""
f0920008-acd9-4790-8e44-e7873a3d839e,infraspecies,Plantae,"",Bulbophyllum electrinum calvum,"list(taxon_id = ""t0087355""","taicol_name_status = ""not-accepted"""
00a1ecf8-7c15-4f80-959a-2e92a4c27127,infraspecies,Plantae,"",Bulbophyllum electrinum sui,"list(taxon_id = ""t0040497""","taicol_name_status = ""accepted"""
9dbce714-5598-468c-9539-231e476078cb,infraspecies,Plantae,"",Bulbophyllum hirundinis calvum,"list(taxon_id = ""t0087355""","taicol_name_status = ""accepted"""
80122a61-ef53-4730-9fbd-40c620d2f151,infraspecies,Plantae,"",Bulbophyllum hirundinis puniceum,"list(taxon_id = ""t0087356""","taicol_name_status = ""accepted"""
9dce2010-1de3-4636-9a98-1eb172958ad7,infraspecies,Plantae,"",Bulbophyllum kuanwuense kuanwuense,"list(taxon_id = ""t0033502""","taicol_name_status = ""not-accepted"""
bcfd456a-a449-41b2-809d-173e09ea752b,infraspecies,Plantae,"",Bulbophyllum kuanwuense peitawuense,"list(taxon_id = ""t0086656""","taicol_name_status = ""accepted"""
07747009-1211-44f4-a0ad-5b74cbcdfd57,infraspecies,Plantae,"",Bulbophyllum setaceum pilusiense,"list(taxon_id = ""t0086659""","taicol_name_status = ""accepted"""
a5f457d3-2b27-44f1-870f-db23994f5684,infraspecies,Plantae,"",Calanthe davidii davidii,"list(taxon_id = ""t0040544""","taicol_name_status = ""accepted"""
ef451aae-eb47-44de-8b3c-5be3fe14f830,infraspecies,Plantae,"",Calanthe davidii matsudae,"list(taxon_id = ""t0086660""","taicol_name_status = ""accepted"""
343441cf-6fe4-4a48-a263-b45a36d11ef9,infraspecies,Plantae,"",Cephalantheropsis obcordata alboflavescens,"list(taxon_id = ""t0086673""","taicol_name_status = ""accepted"""
e5a07d35-0dd7-4586-ab63-fa9f1a11d790,infraspecies,Plantae,"",Cheirostylis pusilla simplex,"list(taxon_id = ""t0087362""","taicol_name_status = ""accepted"""
4a745b30-3d55-4fd2-8cd9-9b976a621e8a,infraspecies,Plantae,"",Cymbidium formosanum formosanum,"list(taxon_id = ""t0058902""","taicol_name_status = ""not-accepted"""
d2a4bb6c-0d16-473a-a717-67a24c99dbba,infraspecies,Plantae,"",Cymbidium formosanum gracillimum,"list(taxon_id = ""t0058902""","taicol_name_status = ""not-accepted"""
3c7047ae-1015-4a19-ad28-f2b065bab266,infraspecies,Plantae,"",Cymbidium lancifolium lancifolium,"list(taxon_id = ""t0102093""","taicol_name_status = ""accepted"""
051f81c9-21e8-4336-841f-dea98a5c6b32,infraspecies,Plantae,"",Cymbidium lancifolium aspidistrifolium,"list(taxon_id = ""t0058904""","taicol_name_status = ""accepted"""
051f81c9-21e8-4336-841f-dea98a5c6b32,infraspecies,Plantae,"",Cymbidium lancifolium aspidistrifolium,"list(taxon_id = ""t0058904""","taicol_name_status = ""not-accepted"""
dae21eb2-58c2-48ee-bbe3-7a0da8512e7f,infraspecies,Plantae,"",Cymbidium lancifolium papuanum,"list(taxon_id = ""t0102093""","taicol_name_status = ""not-accepted"""
6d4bad02-33d1-4bf9-971e-8b5e0ad77053,infraspecies,Plantae,"",Cymbidium lancifolium syunitianum,"list(taxon_id = ""t0058905""","taicol_name_status = ""accepted"""
ecc194f8-834c-40f2-8ad0-efc5761c31b4,infraspecies,Plantae,"",Cymbidium gyokuchin soshin,"list(taxon_id = ""t0053228""","taicol_name_status = ""not-accepted"""
1078e5cb-848a-43c8-9a48-ce8e88f83be0,infraspecies,Plantae,"",Dendrobium nobile formosanum,"list(taxon_id = ""t0058930""","taicol_name_status = ""accepted"""
31dd5400-ad2c-47dd-a6c1-ed4a8482acfe,infraspecies,Plantae,"",Dendrobium xantholeucum tairukounia,"list(taxon_id = ""t0058931""","taicol_name_status = ""accepted"""
f33db315-dce6-495d-90cb-1d3bfa1ff4a2,infraspecies,Plantae,"",Didymoplexis pallens pallens,"list(taxon_id = ""t0057245""","taicol_name_status = ""accepted"""
1275fd3b-ff92-43bd-b816-f5412009fa24,infraspecies,Plantae,"",Didymoplexis pallens nantouensis,"list(taxon_id = ""t0086782""","taicol_name_status = ""accepted"""
80a745fe-e030-410e-87cd-3bc6a0943b62,infraspecies,Plantae,"",Erythrodes triantherae triantherae,"list(taxon_id = ""t0053603""","taicol_name_status = ""not-accepted"""
6519190e-ca21-4fe6-beba-efcfe5f82587,infraspecies,Plantae,"",Erythrodes triantherae ecalcarata,"list(taxon_id = ""t0053603""","taicol_name_status = ""not-accepted"""
abc35614-e40d-481f-916d-037ff8f51c9e,infraspecies,Plantae,"",Eulophia pulchra pelorica,"list(taxon_id = ""t0053619""","taicol_name_status = ""not-accepted"""
15c4fc02-65c6-4653-9d71-31ded5231288,infraspecies,Plantae,"",Gastrodia confusoides confusoides,"list(taxon_id = ""t0102284""","taicol_name_status = ""accepted"""
66af68cc-8415-4382-96a1-2e1c1ccc1844,infraspecies,Plantae,"",Gastrodia confusoides taitungensis,"list(taxon_id = ""t0086828""","taicol_name_status = ""accepted"""
95125e58-201d-4222-89ef-c858342fff60,infraspecies,Plantae,"",Gastrodia elata flavida,"list(taxon_id = ""t0053783""","taicol_name_status = ""not-accepted"""
b5d63935-eeec-478e-a1f7-57e125cfdca2,infraspecies,Plantae,"",Gastrodia elata glauca,"list(taxon_id = ""t0053783""","taicol_name_status = ""not-accepted"""
f9727063-80bb-473b-a408-1ecaf4e268c4,infraspecies,Plantae,"",Gastrodia fontinalis fontinalis,"list(taxon_id = ""t0086829""","taicol_name_status = ""accepted"""
63651b5f-1110-4378-8fb9-03a8b24ff8ed,infraspecies,Plantae,"",Gastrodia fontinalis suburceolata,"list(taxon_id = ""t0086830""","taicol_name_status = ""accepted"""
0c6ad874-f975-4d29-9738-a2f9ef35676a,infraspecies,Plantae,"",Goodyera foliosa taoana,"list(taxon_id = ""t0053848""","taicol_name_status = ""not-accepted"""
95ef91aa-d02a-4560-a0f6-a67bac39a98d,infraspecies,Plantae,"",Goodyera similis albonervosa,"list(taxon_id = ""t0086843""","taicol_name_status = ""accepted"""
95ef91aa-d02a-4560-a0f6-a67bac39a98d,infraspecies,Plantae,"",Goodyera similis albonervosa,"list(taxon_id = ""t0086843""","taicol_name_status = ""not-accepted"""
23c1b932-616f-42e7-86ea-15f4e403db33,infraspecies,Plantae,"",Herminium lanceum longicrure,"list(taxon_id = ""t0053923""","taicol_name_status = ""not-accepted"""
1fdb3719-003d-477d-a81b-551507fa5fac,infraspecies,Plantae,"",Lecanorchis flavicans acutiloba,"list(taxon_id = ""t0054190""","taicol_name_status = ""not-accepted"""
b7831685-4f16-48dc-901e-101949ae8c70,infraspecies,Plantae,"",Lecanorchis japonica thalassica,"list(taxon_id = ""t0054188""","taicol_name_status = ""not-accepted"""
25297dc5-1b0e-40fb-b551-3d076b7a8e57,infraspecies,Plantae,"",Lecanorchis kiusiana albida,"list(taxon_id = ""t0058132""","taicol_name_status = ""not-accepted"""
028fff62-ea73-416a-a78d-90317a9f1c96,infraspecies,Plantae,"",Lecanorchis nigricans nigricans,"list(taxon_id = ""t0103360""","taicol_name_status = ""accepted"""
e1d40ddf-1f4f-4bc0-ba68-429290c72cb3,infraspecies,Plantae,"",Lecanorchis nigricans yakusimensis,"list(taxon_id = ""t0086545""","taicol_name_status = ""not-accepted"""
e644aceb-537e-43cf-9605-ac82b853ba1b,infraspecies,Plantae,"",Lecanorchis subpelorica latens,"list(taxon_id = ""t0054187""","taicol_name_status = ""not-accepted"""
4fbbe8c6-4087-4cfc-9e93-c2cd30f85121,infraspecies,Plantae,"",Neottia fukuyamae chilaiensis,"list(taxon_id = ""t0054556""","taicol_name_status = ""not-accepted"""
61f569fb-5aa5-4157-ad66-f5a1c7af2e9d,infraspecies,Plantae,"",Odontochilus brevistylis candidus,[],
e7964ad5-8011-4e21-90a5-f03d8e32040c,infraspecies,Plantae,"",Peristylus lacertifer lacertifer,"list(taxon_id = ""t0086942""","taicol_name_status = ""accepted"""
3da04301-b986-43db-b05d-bb2f7813a088,infraspecies,Plantae,"",Phalaenopsis aphrodite formosana,"list(taxon_id = ""t0085100""","taicol_name_status = ""not-accepted"""
12f2ce10-ba76-4248-929e-28b430980ccf,infraspecies,Plantae,"",Phalaenopsis decumbens lobbii,"list(taxon_id = ""t0086944""","taicol_name_status = ""accepted"""
c7e9dab1-4c63-47cb-bbbf-dea5a05fbaf4,infraspecies,Plantae,"",Saccolabiopsis viridiflora taiwaniana,"list(taxon_id = ""t0075720""","taicol_name_status = ""accepted"""
491a8e96-e16f-460b-9d10-56a7a472899a,infraspecies,Plantae,"",Yoania amagiensis squamipes,"list(taxon_id = ""t0087114""","taicol_name_status = ""accepted"""
5623551a-59fa-4b45-a01e-fa53657b7716,infraspecies,Plantae,"",Zeuxine strateumatica rupicola,"list(taxon_id = ""t0102295""","taicol_name_status = ""accepted"""
5623551a-59fa-4b45-a01e-fa53657b7716,infraspecies,Plantae,"",Zeuxine strateumatica rupicola,"list(taxon_id = ""t0057517""","taicol_name_status = ""not-accepted"""
9711a88c-f488-4997-9572-cc49e81de6e6,infraspecies,Plantae,"",Zeuxine strateumatica rupicola,"list(taxon_id = ""t0102295""","taicol_name_status = ""accepted"""
9711a88c-f488-4997-9572-cc49e81de6e6,infraspecies,Plantae,"",Zeuxine strateumatica rupicola,"list(taxon_id = ""t0057517""","taicol_name_status = ""not-accepted"""
b38e0ad9-23d8-4921-9ae9-52611b337d53,infraspecies,Plantae,"",Myrmechis japonica sasakii,"list(taxon_id = ""t0102290""","taicol_name_status = ""not-accepted"""
6ebea976-da56-4282-b754-939856ceb004,infraspecies,Plantae,"",Tulotis ussuriensis transnokoensis,"list(taxon_id = ""t0054875""","taicol_name_status = ""not-accepted"""
55fcb95d-584f-42cb-b32a-631c5009c00b,infraspecies,Plantae,"",Allium bakeri morrisonense,"list(taxon_id = ""t0086604""","taicol_name_status = ""accepted"""
615e68a2-e8a4-4fe0-87f5-289128a6b590,infraspecies,Plantae,"",Allium fistulosum caespitosum,"list(taxon_id = ""t0033694""","taicol_name_status = ""not-accepted"""
301bc14e-6ae9-4b02-933e-e334af864dea,infraspecies,Plantae,"",Allium fistulosum giganteum,"list(taxon_id = ""t0033694""","taicol_name_status = ""not-accepted"""
3c97417a-06c7-45bc-bb09-e501d4dbe2e3,infraspecies,Plantae,"",Agave americana variegata,"list(taxon_id = ""t0086602""","taicol_name_status = ""accepted"""
2b0717be-71fd-4af2-b7bb-0d72a840051c,infraspecies,Plantae,"",Rohdea japonica watanabei,"list(taxon_id = ""t0059195""","taicol_name_status = ""not-accepted"""
570939b9-1adc-4b7c-85f1-2d4b82408c11,infraspecies,Plantae,"",Disporopsis fuscopicta arisanensis,"list(taxon_id = ""t0057269""","taicol_name_status = ""accepted"""
df5bc762-eebc-4ee7-9dd4-f5b898627620,species,Plantae,"",Liriope graminifolia,[],
e9f06f09-6ce6-42c5-affd-ce7833621140,infraspecies,Plantae,"",Peliosanthes teta humilis,"list(taxon_id = ""t0054732""","taicol_name_status = ""not-accepted"""
991e8a7e-66e0-4475-b816-590011680abd,infraspecies,Plantae,"",Peliosanthes teta kaoi,"list(taxon_id = ""t0058711""","taicol_name_status = ""not-accepted"""
f9735833-2687-4b97-bbbe-684cdcb1db3a,infraspecies,Plantae,"",Polygonatum odoratum pluriflorum,"list(taxon_id = ""t0059074""","taicol_name_status = ""accepted"""
df1f2c31-cb85-44c6-85f6-d10d6a73855e,infraspecies,Plantae,"",Aloe humilis echinata,"list(taxon_id = ""t0086605""","taicol_name_status = ""accepted"""
7aff8441-885f-4f8e-94c3-ea78eba84074,infraspecies,Plantae,"",Aloe variegata ausana,"list(taxon_id = ""t0087624""","taicol_name_status = ""accepted"""
3a7e5ede-36f6-4c6b-8163-6ae8d5afe318,infraspecies,Plantae,"",Livistona chinensis subglobosa,"list(taxon_id = ""t0058468""","taicol_name_status = ""accepted"""
053892c4-1e0e-410f-8915-5dfb2d9f8aa4,infraspecies,Plantae,"",Canna indica orientalis,"list(taxon_id = ""t0123876""","taicol_name_status = ""accepted"""
95932c91-37c0-46a6-a869-c19cdebebd48,infraspecies,Plantae,"",Musa itinerans kavalanensis,"list(taxon_id = ""t0087387""","taicol_name_status = ""accepted"""
a7e7c70c-c5f8-43af-bcee-2de4a5486d82,infraspecies,Plantae,"",Alpinia pricei pricei,"list(taxon_id = ""t0102077""","taicol_name_status = ""accepted"""
74d793a3-40d0-421e-80c5-895b02e58c1f,infraspecies,Plantae,"",Alpinia pricei sessiliflora,"list(taxon_id = ""t0033720""","taicol_name_status = ""accepted"""
f3074cb2-730a-4ef7-89fa-2dda709a6af9,infraspecies,Plantae,"",Alpinia shimadae shimadae,"list(taxon_id = ""t0102078""","taicol_name_status = ""accepted"""
4e4d8ea5-288f-4605-b723-a8526a05a3ef,infraspecies,Plantae,"",Alpinia shimadae kawakamii,"list(taxon_id = ""t0040127""","taicol_name_status = ""accepted"""
5f5a989e-fb02-4901-80e5-d6c8967ade54,infraspecies,Plantae,"",Aechmea fulgens discolor,"list(taxon_id = ""t0033612""","taicol_name_status = ""not-accepted"""
