TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_taxon_id,TC_taxon_status
10b57d9e-6498-434a-aedd-6bd935fb3aec,species,Plantae,"",Crotalaria bialata,t0053163,accepted
1b9c4fd7-62b4-40c6-900e-d08206069b02,species,Plantae,"",Crotalaria calycina,t0053164,accepted
d9595813-6cf9-4ae8-a06f-ec0298428bc3,species,Plantae,"",Crotalaria chiayiana,t0053165,accepted
718406ab-5450-4c0d-a641-9e7196302e3f,species,Plantae,"",Crotalaria chinensis,t0053166,accepted
18e65bd9-2ef0-40f9-bb13-a76702ddd73b,species,Plantae,"",Crotalaria elliptica,t0053167,accepted
a8199d8a-946e-4747-80c8-4950a08de18f,species,Plantae,"",Crotalaria ferruginea,t0053168,accepted
07a132bc-cb48-40ee-8e39-1a65ad2e1ae0,species,Plantae,"",Crotalaria goreensis,t0053169,accepted
618d39e2-a35e-46e0-8983-5e39a61771f4,species,Plantae,"",Crotalaria incana,t0053170,accepted
7203ad4b-9f15-4878-a469-e698516b0e11,species,Plantae,"",Crotalaria juncea,t0053171,accepted
8ca25f7f-0aa0-407e-ba89-af04fa238133,species,Plantae,"",Crotalaria lanceolata,t0053172,accepted
413b1df1-cf44-4f1a-a1ef-96af62decd86,species,Plantae,"",Crotalaria linifolia,t0053173,accepted
3aa68234-1594-48d3-a030-02959e36d36e,species,Plantae,"",Crotalaria medicaginea,t0053174,accepted
4ecbf8a0-b740-4f13-8a82-f938b8153e45,species,Plantae,"",Crotalaria micans,t0053175,accepted
81126ce9-e69e-47e9-a5df-c223565cb146,species,Plantae,"",Crotalaria pallida,t0053176,accepted
106b156e-f826-43c7-82d6-c100e6ec7ecb,species,Plantae,"",Crotalaria retusa,t0053177,accepted
d2c47a66-2acf-44d3-bec2-365ba0c8638c,species,Plantae,"",Crotalaria sessiliflora,t0053178,accepted
f3123744-89e2-4066-9926-441bcd85bd7b,species,Plantae,"",Crotalaria spectabilis,t0053180,accepted
31334c23-b1dc-49ed-baed-5c07d20c1a8b,species,Plantae,"",Crotalaria triquetra,t0053181,accepted
47ec480e-6593-4a2f-9408-31553bfd530d,species,Plantae,"",Crotalaria verrucosa,t0053182,accepted
c85817aa-3c9d-4dfa-ab98-0c0821e4ee08,species,Plantae,"",Crotalaria assamica,t0053162,accepted
85255816-478a-4588-a534-11db65a8ce0f,species,Plantae,"",Cyamopsis tetragonoloba,t0053218,accepted
5dab3d7e-59da-4715-bc5d-e9b9ec635489,species,Plantae,"",Cytisus scoparius,t0073619,accepted
af2eb31d-e40a-41e0-9756-43bb034faa51,species,Plantae,"",Dalbergia benthamii,t0053290,accepted
ae3fe242-5e97-4b50-a7dd-83978dfcac7b,species,Plantae,"",Dalbergia sissoo,t0053292,accepted
f20e3970-df2e-49e2-a02d-357172ccbc34,species,Plantae,"",Dalbergia latifolia,t0073625,accepted
3174d0ec-0e07-4c67-9d17-abfd71954f12,species,Plantae,"",Delonix regia,t0053309,accepted
ec5944d6-70df-42ec-bdaa-06e9fd7abb33,species,Plantae,"",Dendrolobium dispermum,t0053337,accepted
543db899-f05c-4ff3-80b4-af574b3864de,species,Plantae,"",Dendrolobium umbellatum,t0053338,accepted
8d9fc7e5-f14f-4646-93f6-a62f7dfd6f9d,species,Plantae,"",Derris elliptica,t0058941,accepted
b42b3cb6-3c88-45a3-a923-f5cc808f978a,species,Plantae,"",Derris laxiflora,t0053340,accepted
087ad570-d096-45dd-b8f0-cee1d377091d,species,Plantae,"",Derris trifoliata,t0053342,accepted
1eacceb6-fdd0-4e56-8c47-42f7cbdabc5c,species,Plantae,"",Derris malaccensis,t0073652,accepted
0933f870-719c-46c0-9fa4-92dfb38bf7a1,species,Plantae,"",Derris scandens,t0073653,accepted
e59e7592-2621-45f2-9729-c686eae6887a,species,Plantae,"",Desmanthus virgatus,t0053345,accepted
7de1f810-1778-41d2-aa06-c2da6483568b,species,Plantae,"",Desmodium intortum,t0053350,accepted
705f0865-a48e-43a8-b748-263b1b9c6287,species,Plantae,"",Desmodium multiflorum,t0053353,accepted
ace7d6f5-92e0-45fb-942d-23720580e71f,species,Plantae,"",Desmodium scorpiurus,t0058944,accepted
cde315b4-06f2-4732-acd5-d2c550740c46,species,Plantae,"",Desmodium tortuosum,t0053356,accepted
2f5688bf-da92-4763-a201-2a82c4d737a5,species,Plantae,"",Desmodium uncinatum,t0053358,accepted
d21976d7-51cf-40d0-ba14-45c09a0469ca,species,Plantae,"",Desmodium capitatum,t0073657,accepted
5fde57e8-6440-46d0-b98f-c75629981e6b,species,Plantae,"",Dolichos trilobus,t0102856,deleted
27cdc78d-20f4-4b85-86dc-e18858c07c99,species,Plantae,"",Dumasia miaoliensis,t0053455,accepted
53faf903-85d4-46df-8cc2-25b7b6ac4558,species,Plantae,"",Dumasia villosa,t0073766,accepted
19c08631-2bc2-4947-8a37-eff1e13a74b1,species,Plantae,"",Dunbaria merrillii,t0053456,accepted
1d33ae97-a734-49d3-8668-8cf9da37e37e,species,Plantae,"",Dunbaria rotundifolia,t0053457,accepted
f7fc9f10-b8e1-400c-850d-e7aa65aa604c,species,Plantae,"",Dunbaria villosa,t0053458,accepted
6a8073fc-b8bc-4a60-998f-91e8423a47ba,species,Plantae,"",Dysolobium pilosum,t0057300,accepted
a476103e-c667-4783-aacd-e6e5a4cd016b,species,Plantae,t0101390,Entada koshunensis,t0101620,accepted
a476103e-c667-4783-aacd-e6e5a4cd016b,species,Plantae,t0101390,Entada koshunensis,t0102672,deleted
63941a37-4630-4b54-af7d-341036cea1b5,species,Plantae,"",Entada phaseoloides,t0046110,accepted
16cf52a2-b201-4522-a2d1-791f1026598a,species,Plantae,"",Entada rheedei,t0046112,accepted
cf3fd267-d2e2-4054-bf52-83145eead91d,species,Plantae,"",Eriosema chinense,t0053595,accepted
36f21d01-4244-4a12-9c4b-cb5c66728bc0,species,Plantae,"",Erythrina crista-galli,t0053600,accepted
d6f6bba4-a5a1-4ab0-9c1e-aa1e6fdc53d7,species,Plantae,"",Erythrina variegata,t0053601,accepted
4c1b7610-a1c3-44ad-8a4e-5472e87adce1,species,Plantae,"",Erythrina abyssinica,t0073860,accepted
43d09e13-a80f-4ef7-8776-3fa2de2c9b35,species,Plantae,"",Erythrina acanthocarpa,t0073861,accepted
d6df0b36-40ae-4a64-85b3-c4bd6a09006d,species,Plantae,"",Erythrina berteroana,t0073862,accepted
f6e7d1cb-9ddf-4f0f-ba63-ceb7c99be56f,species,Plantae,"",Erythrina caffra,t0073863,accepted
50209b3e-ad43-440e-8f79-8758067c7983,species,Plantae,"",Erythrina corallodendron,t0099604,accepted
1c312867-fbf2-4882-8a27-07424ede8d57,species,Plantae,"",Erythrina princeps,t0073864,accepted
36a2eab4-9904-48bb-97c0-16900b9c8a26,species,Plantae,"",Erythrina vespertilio,t0073865,accepted
f3734edb-c191-4343-82e0-1905c7100153,species,Plantae,"",Euchresta formosana,t0053608,accepted
e5820053-1fd5-4e15-8756-96b296dedf0e,species,Plantae,"",Flemingia lineata,t0057420,accepted
226da7be-a204-4ede-88f5-9febc82117b4,species,Plantae,"",Flemingia macrophylla,t0057421,accepted
14d0f775-0e16-490e-a162-560c474754a0,species,Plantae,"",Flemingia strobilifera,t0057422,accepted
f0435de6-8685-4064-8d12-1104b0e99232,species,Plantae,"",Galactia tashiroi,t0053743,accepted
5b74bcbd-f2ce-4b90-b030-757748ca819c,species,Plantae,"",Galactia tenuiflora,t0074074,accepted
bce97221-c5fb-4599-b85b-22c741103713,species,Plantae,"",Gleditsia rolfei,t0053821,accepted
0780726a-40ea-482a-bed8-cf14dfdbdd8e,species,Plantae,"",Gleditsia sinensis,t0074112,accepted
e46e1c2d-52ba-4b39-8ad2-d81f3e504690,species,Plantae,"",Glycine dolichocarpa,t0053826,accepted
9b01f769-2ca7-47ba-935e-f9021c6baac4,species,Plantae,"",Glycine max,t0053827,accepted
512fa221-8bf8-4394-8644-c684124d16b5,species,Plantae,"",Glycine tabacina,t0053828,accepted
a2a54816-0804-4c57-8bbd-7f617c1a9218,species,Plantae,"",Glycine tomentella,t0053829,accepted
eaf9b45e-1d12-4642-bd20-d334afcd9b5f,species,Plantae,"",Haematoxylum campechianum,t0053894,accepted
dbf19d0d-618e-42e3-9a88-2cd07c5effb5,species,Plantae,"",Hylodesmum densum,t0074338,accepted
dc68a535-826f-4f84-841f-04edf3f658dd,species,Plantae,"",Hylodesmum laterale,t0058041,accepted
1d682606-ccfd-482a-87bd-e3068d626d40,species,Plantae,"",Hylodesmum leptopus,t0058042,deleted
1d682606-ccfd-482a-87bd-e3068d626d40,species,Plantae,"",Hylodesmum leptopus,t0103353,accepted
d0a95d28-5464-417b-8dc5-01b9b987d0ca,species,Plantae,"",Hylodesmum podocarpum,t0053978,accepted
81d2abbe-9cfa-46de-ae8d-167aeb025681,species,Plantae,"",Hymenaea courbaril,t0074340,accepted
21440626-8250-4078-bb4b-51206b804dae,species,Plantae,"",Hymenaea verrucosa,t0074341,accepted
5e143ad9-fbf6-42ef-ba4f-830a124f20b3,species,Plantae,"",Indigofera byobiensis,t0054039,accepted
74f619d9-1e22-4e07-ad9f-e3842a77e493,species,Plantae,"",Indigofera galegoides,t0054040,accepted
f841943e-3b41-43a3-8839-e80411fbec1a,species,Plantae,"",Indigofera glandulifera,t0054041,accepted
86bb11a9-ffff-4016-a6e0-1db746d5270f,species,Plantae,"",Indigofera linifolia,t0058072,accepted
4acdd043-6771-47fe-8b51-ea0fef5eeec1,species,Plantae,"",Indigofera nigrescens,t0054043,accepted
41952f12-8c11-4455-8aad-36b9f0feafdc,species,Plantae,"",Indigofera pedicellata,t0054044,accepted
40f7e243-472c-4eec-b8c6-374f3ffe18c2,species,Plantae,"",Indigofera ramulosissima,t0054046,accepted
5f26b9e4-e75e-4880-9b34-ea6927419412,species,Plantae,"",Indigofera suffruticosa,t0054048,accepted
c94ac9a2-b6a3-4108-8341-6b0d7b7df33b,species,Plantae,"",Indigofera taiwaniana,t0054049,accepted
0f923dd8-1db0-47e7-a235-9a2467fe6eb5,species,Plantae,"",Indigofera tinctoria,t0054050,accepted
286c7712-732a-4c8d-803c-065923a5217b,species,Plantae,"",Indigofera trifoliata,t0054051,accepted
b89c52df-70ac-4d71-9820-80726c370808,species,Plantae,"",Indigofera venulosa,t0054052,accepted
3a13a8b9-060f-477c-bcdf-3dbc8b558cff,species,Plantae,"",Indigofera zollingeriana,t0054053,accepted
3391a0ad-a19d-40d8-853f-2c95be3c3027,species,Plantae,"",Kummerowia stipulacea,t0054152,accepted
a9f55dc5-7e04-4ce0-8710-64c911c25bb5,species,Plantae,"",Kummerowia striata,t0054153,accepted
47b3cceb-3003-4911-b5b1-366d807db574,species,Plantae,"",Lablab purpureus,t0054154,accepted
7aa89aa2-b3d7-478d-a124-8102bbe4002d,species,Plantae,"",Lathyrus odoratus,t0054182,accepted
87d81e89-5e67-4395-a62a-8714f60f1e61,species,Plantae,"",Lens esculenta,t0058136,accepted
b0750c3c-f27c-4c45-b4b4-2e11f2b1e363,species,Plantae,"",Lespedeza chinensis,t0054218,accepted
a878f690-253e-4618-a547-bc02b7c72019,species,Plantae,"",Lespedeza cuneata,t0058148,accepted
3716b34a-8d6b-4371-9a89-1feb44743e98,species,Plantae,"",Lespedeza daurica,t0054219,accepted
3756f993-3e93-4706-b600-6c8a6c92e362,species,Plantae,"",Lespedeza thunbergii,t0074560,accepted
283e1da7-f9e0-470a-ae72-43f6b190829a,species,Plantae,"",Lespedeza virgata,t0054220,accepted
cdb8e426-c731-4efb-8d14-3f88e927b00a,species,Plantae,"",Lespedeza bicolor,t0054217,accepted
2ca163d5-a4d2-4bb6-81a2-e2560943e8f7,species,Plantae,"",Leucaena leucocephala,t0054221,accepted
39b51426-ce09-4429-afe9-81fd1a4e4770,species,Plantae,"",Lonchocarpus capassa,t0074626,accepted
d31f0b27-04a4-4b99-a151-89bb273e6886,species,Plantae,"",Lonchocarpus domingensis,t0074627,accepted
1ef771c6-94a9-41dd-8cb7-91302db8634c,species,Plantae,"",Lotus corniculatus,t0100551,accepted
a5cd97cb-3bf0-4b6a-9ee4-ed52c071a07a,species,Plantae,t0054324,Lotus pacifica,t0074646,deleted
a5cd97cb-3bf0-4b6a-9ee4-ed52c071a07a,species,Plantae,t0054324,Lotus pacifica,t0102256,deleted
aa7d4e03-eab2-45e0-82b2-4f02a32f8a69,species,Plantae,"",Lotus taitungensis,t0054324,accepted
aa7d4e03-eab2-45e0-82b2-4f02a32f8a69,species,Plantae,"",Lotus taitungensis,t0103271,deleted
dfc06670-cce8-4d71-9a0f-35771388e560,species,Plantae,"",Lupinus albus,t0074652,accepted
0a672c01-63c5-4fab-ae26-191acad1a979,species,Plantae,"",Lupinus angustifolius,t0054341,accepted
c65da2d9-9070-4da9-834f-83f1f44cfa03,species,Plantae,"",Lupinus digitatus,t0074653,accepted
5d504ebd-0f0b-4692-a907-82ff85933a77,species,Plantae,"",Lupinus hartwegii,t0074654,accepted
e311092c-7680-4766-a570-60304ba46155,species,Plantae,"",Lupinus incanus,t0074655,accepted
718f1e49-c213-4afb-9684-790d18cce404,species,Plantae,"",Lupinus luteus,t0074656,accepted
8374b807-8112-474f-98ee-1e3d5f8f62d6,species,Plantae,"",Lupinus micranthus,t0074657,accepted
325a2956-c130-4cc4-b1a0-3f8ec7522ce5,species,Plantae,"",Lupinus mutabilis,t0074658,accepted
603aaa47-04f9-40d8-92ac-57a991393450,species,Plantae,"",Lupinus nanus,t0074659,accepted
6807707f-60d8-4fb8-87d5-ca17f08d1f40,species,Plantae,"",Lupinus polyphyllus,t0074660,accepted
c7c01157-76c6-4d8c-a57b-bb6f6e04fe8a,species,Plantae,"",Maackia taiwanensis,t0054363,accepted
22017cd3-5fc3-4e5d-ab56-0c56bf3fc5f7,species,Plantae,"",Macroptilium bracteatum,t0058493,accepted
ab60e0c9-0380-42eb-985c-c378171dc3c0,species,Plantae,"",Macroptilium lathyroides,t0058494,accepted
c4d028dc-4f37-4990-8bf4-1d7dd0fe5083,species,Plantae,"",Macrotyloma uniflorum,t0054372,accepted
dc30844e-982b-4526-ad08-2f963ae04a52,species,Plantae,"",Medicago arabica,t0054416,accepted
fb4f17cb-54f8-4f4b-b332-7502099b6265,species,Plantae,"",Medicago lupulina,t0054417,accepted
2a374c08-2890-4cb3-8cfa-3038b5f76c35,species,Plantae,"",Medicago minima,t0102257,accepted
71bcab0f-f172-466c-a4c0-27039b392d54,species,Plantae,"",Medicago polymorpha,t0054418,accepted
2fdd7cbf-c6da-4281-97c6-ef81efec7cb2,species,Plantae,"",Medicago sativa,t0054419,accepted
1c837966-9483-47ff-aa8b-81524421fa0b,species,Plantae,"",Medicago falcata,t0074757,accepted
1168b088-c736-438e-84cc-6b50207e7fdd,species,Plantae,"",Melilotus indicus,t0058516,accepted
c31fcfad-3a15-4bae-87cf-8735c2d0e28f,species,Plantae,"",Melilotus officinalis,t0058517,accepted
23f17c46-58d4-436f-8821-5d08e5a58a93,species,Plantae,"",Melilotus albus,t0074766,accepted
6cfd0ba1-1e47-43de-9803-e412fef662c1,species,Plantae,"",Millettia pachycarpa,t0054470,accepted
36294ac8-7777-47bc-9790-a281fc8123c6,species,Plantae,"",Pongamia pinnata,t0058550,accepted
6e46edbd-1807-4c5b-995a-fe54da77a4b7,species,Plantae,"",Millettia pulchra,t0074822,accepted
60280cea-05a9-4dbf-bd39-a684e41b9bde,species,Plantae,"",Mimosa diplotricha,t0054471,accepted
60e8aba6-6056-4da7-b032-9e23cb6b738f,species,Plantae,"",Mimosa pigra,t0054472,accepted
cf2feebd-b80c-4cb8-8a26-b5f0bab23fb3,species,Plantae,"",Mimosa pudica,t0054473,accepted
a4365854-bf0d-4620-916e-a162aea70b3e,species,Plantae,"",Mucuna gigantea,t0074852,accepted
a44f97b6-042f-4abb-b7c9-02470beb11d6,species,Plantae,"",Mucuna macrocarpa,t0054502,accepted
30c2c2af-e120-4222-833f-f199fb334979,species,Plantae,"",Mucuna membranacea,t0054503,accepted
02c1bf14-cddd-48f1-8780-f414fb32375d,species,Plantae,"",Mucuna pruriens,t0074853,accepted
b88474e1-792b-45b3-b35e-25cf6eca8945,species,Plantae,"",Neonotonia wightii,t0058622,accepted
d437a5cd-078d-4478-85e0-8ce2c5ec87b4,species,Plantae,"",Neptunia gracilis,t0054569,accepted
64a887a5-c2a8-470d-89d3-0403697ed0c3,species,Plantae,"",Neptunia plena,t0074928,accepted
53ed8376-f4bc-4e8a-ae22-30831dd275c7,species,Plantae,"",Neptunia pubescens,t0054570,accepted
f8386107-eb57-4a0d-830e-ad99f35fe700,species,Plantae,"",Ohwia caudata,t0058647,accepted
49e1543a-b205-4172-9b2a-037c2bbecb8f,species,Plantae,"",Ormosia formosana,t0054642,accepted
e9edcc2a-37ac-4032-afb7-34fec093ef6e,species,Plantae,"",Ormosia hengchuniana,t0054643,accepted
bca63573-5538-4a5c-8e72-b4d0108ac807,species,Plantae,"",Ormosia monosperma,t0075021,accepted
6353747b-b792-46ab-af5c-86cedf6e5736,species,Plantae,"",Phaseolus coccineus,t0075233,accepted
2a64a890-f7fb-437f-a14a-d348a61e4b65,species,Plantae,"",Phaseolus lunatus,t0058980,accepted
d03a3966-513b-49fd-9038-9f9d16044066,species,Plantae,"",Phaseolus nanus,t0075234,accepted
9039e6db-246c-4179-bc62-3dafac7b28e6,species,Plantae,"",Phaseolus vulgaris,t0054770,accepted
4f4f11a6-0fe7-46da-9309-332025c363b9,species,Plantae,"",Phyllodium pulchellum,t0054808,accepted
d51f1571-36b6-4b64-9991-c4b26e5a37ce,species,Plantae,"",Pisum sativum,t0054858,accepted
aa08133b-0c43-49cb-b272-dd2009106f75,species,Plantae,"",Pisum arvense,t0075334,accepted
6d1c110f-92e5-46de-b483-bcb294ee006d,species,Plantae,"",Pithecellobium dulce,t0075337,accepted
ba17365e-7859-4491-9623-819103d3d002,species,Plantae,"",Psophocarpus tetragonolobus,t0054983,accepted
98da2622-1830-4075-8ed2-65f25b1408eb,species,Plantae,"",Psophocarpus palustris,t0075515,accepted
e9035b87-4816-4e13-8e89-6900e67672f6,species,Plantae,"",Psoralea corylifolia,t0054984,accepted
3a631a16-8bea-40e1-b903-002d296880c1,species,Plantae,"",Pterocarpus santalinus,t0075525,accepted
6b654c17-ad89-4cff-959d-dd1b8c532f86,species,Plantae,"",Pueraria montana,t0054996,accepted
f065ed26-5c0d-4b75-9c52-16fd32d73747,species,Plantae,"",Pueraria phaseoloides,t0054997,accepted
f00122e1-f7f2-4078-9e13-0e7a388451b4,species,Plantae,"",Pycnospora lutescens,t0055000,accepted
14aaf354-3838-411d-900c-a90598dbd75c,species,Plantae,t0059189,Rhynchosia minima,t0055090,accepted
cf51d6f6-380a-4018-99e4-294ea3c86a04,species,Plantae,"",Rhynchosia rothii,t0055091,accepted
c83822cb-465f-4d9a-8c47-241f535bd270,species,Plantae,"",Rhynchosia volubilis,t0055092,accepted
cbbaad31-8ca1-46c3-bede-42919c0f6bd2,species,Plantae,"",Samanea saman,t0055214,accepted
4e7b00d7-1210-4694-9555-3f1a651ff1d6,species,Plantae,"",Senna alata,t0058245,accepted
08137fde-4342-42f2-88b7-4dfdcbea88fe,species,Plantae,"",Senna hirsuta,t0058247,accepted
8d98ca99-5c07-4eb3-a134-7f1c464850b2,species,Plantae,"",Senna occidentalis,t0058248,accepted
9d3969f1-f568-4b24-9dfb-474b63fcedde,species,Plantae,"",Senna tora,t0055315,accepted
18b36869-9637-4aba-a6cc-5719d008e157,species,Plantae,"",Sesbania cannabiana,t0106406,deleted
d3fd8b28-ecb1-4f5d-bd55-4d26072f89d3,species,Plantae,"",Sesbania grandiflora,t0055319,accepted
01438e4f-788f-4602-96c1-f6d17f884b24,species,Plantae,"",Sesbania sesban,t0055320,accepted
69a78afd-c3f3-4a36-ac86-2eb9b84c02c8,species,Plantae,"",Sesbania bispinosa,t0075896,accepted
54ed6af6-92e1-4d3a-bb0e-8715c2a72e3b,species,Plantae,"",Sesbania javanica,t0075897,accepted
649c1a32-e2d7-40ff-88f3-e55e30ade4f1,species,Plantae,"",Smithia ciliata,t0055379,accepted
282e4681-4833-4aa2-8e7a-8d55dc6225cd,species,Plantae,"",Smithia sensitiva,t0055380,accepted
6b83588c-ce24-43d5-9c2a-e1f82dfe5dea,species,Plantae,"",Sophora flavescens,t0055404,accepted
696490da-0d15-45fa-bf5b-ac0defc83edf,species,Plantae,"",Sophora japonica,t0075945,accepted
5b4f33f4-c142-44eb-bbf6-602b3b9bdfef,species,Plantae,"",Stylosanthes guianensis,t0055480,accepted
bdde08b7-b46e-4455-af8a-8cb9dbbea9fa,species,Plantae,"",Tadehagi triquetrum,t0069521,accepted
97500edf-7a38-4a69-ae5c-e6d4f6f77843,species,Plantae,"",Tamarindus indica,t0055551,accepted
ac7c1d70-6f4f-4b11-8abd-5c44cc56e638,species,Plantae,"",Tephrosia candida,t0055566,accepted
c9fbc6aa-b06e-4901-ba90-c052bc2d3b6c,species,Plantae,"",Tephrosia noctiflora,t0055567,accepted
b2fe0ca7-46f1-405c-b6f7-ce45f0fcbf9d,species,Plantae,"",Tephrosia obovata,t0055568,accepted
dae29bad-ebc3-4991-968e-aff07af6f2b3,species,Plantae,"",Tephrosia purpurea,t0058357,accepted
760c3717-7ae1-4248-af19-31ba50802f5e,species,Plantae,"",Tephrosia vogelii,t0055569,accepted
36fe2e8b-1de9-4644-a248-c1952f537829,species,Plantae,"",Teramnus labialis,t0058358,accepted
5b76ab78-262c-44cf-a705-a165d626c24b,species,Plantae,"",Trifolium alexandrinum,t0055658,accepted
37cdba64-c368-4360-b720-e596a36f39e8,species,Plantae,t0069688,Trifolium dubium,t0055659,accepted
e4abf817-5382-413b-be62-505143053e4a,species,Plantae,"",Trifolium pratense,t0055660,accepted
e2314bb3-af4e-46cf-abb9-580a2c1bb5d5,species,Plantae,"",Trifolium repens,t0055661,accepted
64d8a044-4e07-4e47-bbfb-e09a7ee3d341,species,Plantae,"",Trifolium subterraneum,t0069689,accepted
818c9def-58f3-4af9-9215-7a7d423d87b4,species,Plantae,"",Trigonella hamosa,t0055662,accepted
1d081650-9364-4b88-b30e-367b4ebd5389,species,Plantae,"",Uraria crinita,t0055706,accepted
ed38e5e5-5e4e-4a9b-a9ee-4784c52a6164,species,Plantae,"",Uraria lagopodioides,t0055707,accepted
7aca7e2d-6833-49c8-9637-037a1ee55f37,species,Plantae,"",Uraria neglecta,t0055708,accepted
bc9afc22-657a-4183-a5a8-e843654cc511,species,Plantae,"",Uraria picta,t0055709,accepted
d5387329-1c8b-4351-8581-f1ed23c282a7,species,Plantae,"",Vicia cracca,t0049299,accepted
42b584cd-e38b-4ee8-82cd-4303e54c8efe,species,Plantae,"",Vicia dasycarpa,t0049300,accepted
7e9c641e-6119-4496-9835-4c18b56b52f3,species,Plantae,"",Vicia hirsuta,t0049302,accepted
b3617c00-f829-458d-b810-abe4f7a7b245,species,Plantae,"",Vicia sativa,t0099697,accepted
f8ce8958-06e3-4eef-be52-7a5cd73eb4e2,species,Plantae,"",Vicia tetrasperma,t0049303,accepted
26487cc0-f8b1-4096-ab01-868d817589f3,species,Plantae,"",Vicia faba,t0049301,accepted
aa97acde-d6a6-4326-9233-1b63187fb0fa,species,Plantae,"",Vigna adenantha,t0057485,accepted
0e3617f5-045d-4a97-9372-17a043d4c7cf,species,Plantae,"",Vigna angularis,t0057486,accepted
918d15b5-fa0c-4ce6-8f8f-56b0c5907fa5,species,Plantae,"",Vigna hosei,t0049304,accepted
8ce09a21-ec12-46f9-9b91-4b6943980f6a,species,Plantae,"",Vigna luteola,t0049305,accepted
647f17e7-4de3-4db2-955b-c5f0cd21ebbe,species,Plantae,"",Vigna marina,t0049306,accepted
13d1d55c-6b2c-4c31-8026-74ba50ee15bf,species,Plantae,"",Vigna minima,t0069787,accepted
6a79b6ec-6b43-44fa-b1ad-66f223c903bf,species,Plantae,"",Vigna radiata,t0049307,accepted
c2f79d70-238e-452d-9c5f-4c25105b7cb3,species,Plantae,"",Vigna reflexopilosa,t0049309,accepted
8bb9f6e0-ac8f-4a45-be84-075c19e2669e,species,Plantae,"",Vigna umbellata,t0057489,accepted
1fd3ce2d-2442-49f8-915d-bec3789362b0,species,Plantae,"",Vigna unguiculata,t0049310,accepted
da933051-4d5f-4fae-b33d-65fcfbe3e83f,species,Plantae,"",Vigna vexillata,t0069788,accepted
5b38ef8e-b760-4722-9f04-d7dc31695ee5,species,Plantae,"",Vigna aconitifolius,t0069786,accepted
e7ab9113-8c60-43d5-9a5c-235aaabd24ce,species,Plantae,"",Wisteria floribunda,t0069818,accepted
5d46e688-6e65-45f3-b201-2a9f99a997fa,species,Plantae,"",Wisteria sinensis,t0069819,accepted
edc02060-8c20-426f-99fc-909447f70215,species,Plantae,"",Zornia cantoniensis,t0049403,accepted
3e878a1a-d3b3-4ea5-a7e4-cb5f102946a4,species,Plantae,"",Zornia intecta,t0049404,accepted
572fd024-caaa-4800-8bb1-64f3980545d1,species,Plantae,"",Adenanthera microsperma,t0060824,accepted
5bd509f8-4219-4aab-b2e2-395817532b4c,species,Plantae,"",Adenanthera pavonina,t0060825,accepted
be6c12bc-fc7a-49e3-a728-e231a2e2a6f1,species,Plantae,"",Butea monosperma,t0072947,accepted
7efe19ae-afb1-4d40-9b1a-fac3655f43ac,species,Plantae,"",Caragana chamlagii,t0073040,accepted
a2983f44-6aa9-420e-b3af-ec5d8c1b857e,species,Plantae,"",Enterolobium cyclocarpum,t0073832,accepted
31b9596f-5e46-424f-bbcd-312053395f34,species,Plantae,"",Gliricidia sepium,t0074113,accepted
9d61a229-eb82-4312-a585-3e102ac8a6eb,species,Plantae,"",Hovea longifolia,t0074314,accepted
e4c024fa-db16-49dd-b98f-f0b8a94125c6,species,Plantae,"",Intsia bijuga,t0074377,accepted
8c31ae9a-4b20-4928-aee7-7e899dadb5a5,species,Plantae,"",Lotononis bainesii,t0074645,accepted
7bf0ab2b-9388-470d-a73b-5e1dd53e2f37,species,Plantae,"",Lysidice rhodostegia,t0074673,accepted
f2af5274-929c-4601-9689-8aef1a42e9e6,species,Plantae,"",Mezoneurum cucullatum,t0074796,accepted
8e56b5cc-cb87-4c37-8441-47628e21eb40,species,Plantae,"",Mezoneurum sumatranum,t0074797,accepted
a973cba9-f3a4-401d-b406-bd22e11b3790,species,Plantae,"",Mirbelia grandiflora,t0074826,accepted
515e0c0e-c03e-4682-9b12-e7986eb3c9f6,species,Plantae,"",Myroxylon balsamum,t0074876,accepted
4f2a8ae3-594a-4623-8f1d-780002c9fac0,species,Plantae,"",Myroxylon toluiferum,t0074877,accepted
19e5c0c2-def7-42e4-980b-a22231591460,species,Plantae,"",Pahudia rhomboidea,t0075057,accepted
920cd12a-0e99-456d-ae90-4bd206d5ffba,species,Plantae,"",Parkia africana,t0075126,accepted
a9c5b459-8c9d-47ba-8715-bc343dbc400e,species,Plantae,"",Parkia roxburghii,t0075127,accepted
ce4ef755-2b8c-41cd-95a1-cdd3e78682d9,species,Plantae,"",Peltophorum africanum,t0075159,accepted
12393ab5-ab04-43a7-aaf6-04e3b80a4fd1,species,Plantae,"",Peltophorum pterocarpum,t0058713,accepted
07c3b6ce-3e24-4f8d-a2c8-eba53d6ea074,species,Plantae,"",Prosopis juliflora,t0100902,accepted
a2bc6167-17f7-4520-929f-5f039b746db2,species,Plantae,"",Saraca indica,t0075742,accepted
7513b380-911a-4fe9-a70b-7459d87bcb30,species,Plantae,"",Sindora cochinchinensis,t0075915,accepted
b870a86c-54e5-4e7f-901f-a2fd01526394,species,Plantae,"",Sindora supa,t0075916,accepted
e97faba1-2415-410b-bc7b-d5a44cc29f65,species,Plantae,"",Spartium junceum,t0075949,accepted
