TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName
098ff0a8-6e8e-41d7-a12b-6e1c93fcdfec,infraspecies,Animalia,t0027853,Meganola major takasago
085875c0-f437-47c4-aa61-ee211d3b8b1d,infraspecies,Animalia,t0027850,Meganola albula formosana
86e01dc3-1fa6-4221-acd8-7a3f345897d5,infraspecies,Animalia,t0085042,Westermannia elliptica elliptica
9363e181-f8d8-45fc-825f-9c3547c56c1f,infraspecies,Animalia,t0101478,Parasa lepida lepida
7144b215-479c-4f0a-aee2-388588cc11ff,infraspecies,Animalia,t0030926,Demonarosa rufotessellata subrosea
f666c97b-07a2-42d0-a84b-7668b2d38157,infraspecies,Animalia,t0085000,Spatulifimbria castaneiceps opprimata
3851613e-fb37-46c4-999f-2604e87d7d4a,infraspecies,Animalia,t0084686,Auzata minuta infirma
da9dbf2d-864f-411f-8c9d-bdd8a43ec3d2,infraspecies,Animalia,t0028693,Ditrigona conflexaria micronioides
08d7af4b-b2cb-4fd8-abec-9c3b0e5ba60b,infraspecies,Animalia,t0084769,Epipsestis bilineata pallida
fd71cfcb-fbfb-4aed-9670-1bfaf605fc0d,infraspecies,Animalia,t0084770,Epipsestis dubia chengshinglini
cf0efff4-8dce-4f12-b1a0-64ab5d28f535,infraspecies,Animalia,t0084808,Habrosyne fraterna chekiangensis
0af292ae-d8d8-4644-8b59-55c2e4c9c3da,infraspecies,Animalia,t0084809,Habrosyne indica formosana
a0e17a3a-5123-4ecc-aad8-545f11bb4f98,infraspecies,Animalia,t0084860,Macrauzata fenestraria insulata
6cefaabc-6380-46f6-b041-8c9ad8ce0289,infraspecies,Animalia,t0084861,Macrocilix mysticata flavotincta
5f80135e-70e0-4db1-b562-61d4f05867dc,infraspecies,Animalia,t0027717,Macrothyatira arizana arizana
3d92e2b7-c220-4bb8-9d82-73b233d2c0ae,infraspecies,Animalia,t0101486,Macrothyatira flavida flavida
b407723a-732d-467d-a9c9-39b729ebd445,infraspecies,Animalia,t0084869,Microblepsis manleyi formosensis
c15de2ea-d194-4f7b-bbbe-206cd1854b00,infraspecies,Animalia,t0101473,Neotogaria saitonis saitonis
861edf2b-2a0d-4745-be97-259ea04cc667,infraspecies,Animalia,t0084957,Phalacra strigata insulicola
27009755-0908-41c4-814d-0ef2860a20fd,infraspecies,Animalia,t0028341,Tridrepana flava flava
2fdacab7-e0c9-4128-b5ff-b4ee27acdf94,infraspecies,Animalia,t0057582,Agnidra scabiosa fixseni
7b3b0c8d-3774-40a9-a9b1-7ba11219551b,infraspecies,Animalia,t0057608,Albara reversaria opalescens
4e021f1c-df95-47f5-824d-80baf9a94cf9,infraspecies,Animalia,t0030040,Callicilix abraxata nguldoe
81e6e048-6fbf-4170-bafd-114788e72d28,infraspecies,Animalia,t0030120,Canucha miranda formosicola
b0ce4658-a3df-4b9c-9344-6f8dfca8582e,infraspecies,Animalia,t0030816,Cyclidia substigmaria substigmaria
f1bf198c-6fcb-4cdb-a440-8be58ae0dab7,infraspecies,Animalia,t0084753,Deroca hidda ampla
ba1c8d87-fc53-4e54-b5a3-24ac538929cb,infraspecies,Animalia,t0028727,Drepana pallida nigromaculata
c6a705f8-c3a5-46df-a7a0-9a2fbef9f7b9,infraspecies,Animalia,t0029746,Horipsestis aenea aenea
0a8ddb09-ba05-4b55-8bf4-a3491221d36f,infraspecies,Animalia,t0029747,Horipsestis mushana mushana
ce3c0bd8-58a7-452b-98cf-b320b380636d,infraspecies,Animalia,t0085064,Horithyatira decorata takamukui
c8e069b3-7151-4d53-b0f2-c46a4f8c6056,infraspecies,Animalia,t0031575,Parapsestis argenteopicta taiwana
6e9ac63d-350a-46e0-a9e5-d4481a9b8b6d,infraspecies,Animalia,t0085076,Parapsestis tomponis tomponis
33d34191-ed67-496e-b826-b1c59d39d1c1,infraspecies,Animalia,t0085019,Takapsestis wilemaniella wilemaniella
a2166b4f-b8d3-424f-8c40-088a3c9a337f,infraspecies,Animalia,t0033311,Tethea ampliata grandis
df761c15-002c-4a9b-b523-f8cb00dbcd7a,infraspecies,Animalia,t0033312,Tethea consimilis c-album
a56d5b7c-07d1-4368-9a12-2e3c816713c8,infraspecies,Animalia,t0033313,Tethea oberthueri taiwana
6f602284-f460-4682-8fe8-1cf77c74cd32,infraspecies,Animalia,t0033314,Tethea octogesima watanabei
7e3656e4-c418-44d3-aee8-57045d197ec1,infraspecies,Animalia,t0085030,Thyatira batis formosicola
0a739688-f1cd-4485-83c1-a36f3f0225f4,infraspecies,Animalia,t0084659,Antigius attilia obsoleta
a1bb892b-4a4e-465f-a3a7-40a15172c511,infraspecies,Animalia,t0057754,Arhopala bazalus turbata
22833f18-40f5-40b6-be4d-e9dac91a65e8,infraspecies,Animalia,t0084534,Arhopala birmana asakurae
c7b50ece-5d8d-4c6e-b158-c601012a2513,infraspecies,Animalia,t0084674,Arhopala ganesa formosana
2344b18c-f7a3-4ec2-ab6b-927fa1ad4dc2,infraspecies,Animalia,t0084675,Arhopala paramuta horishana
9f725f60-dbbf-4efb-9e16-04c73031fd9c,infraspecies,Animalia,t0084733,Chrysozephyrus disparatus pseudotaiwanus
5cc1f831-86d8-41a6-8ecc-496be801e924,infraspecies,Animalia,t0084734,Chrysozephyrus kabrua niitakanus
4b64637c-db15-4ad2-85c4-f400fdfe45f5,infraspecies,Animalia,t0084747,Curetis acuta formosana
eaaf1e6a-69af-4193-b265-9224eb0a5a8a,infraspecies,Animalia,t0084754,Deudorix epijarbas menesicles
b61ec584-164f-47b8-8b67-c948c3a373ca,infraspecies,Animalia,t0084778,Euaspa milionia formosana
fc1ee0f4-ca0c-4a55-8a18-2286abd49270,infraspecies,Animalia,t0084821,Horaga albimacula triumphalis
2156944c-b09e-4622-a0c4-2a99be926f05,infraspecies,Animalia,t0084822,Horaga onyx moltrechti
2041d825-8649-46b3-a5bc-71a086d4f167,infraspecies,Animalia,t0029824,Hypolycaena kina inari
a8266c32-cde2-40db-8b4e-3472972f6880,infraspecies,Animalia,t0084832,Jamides alecto dromicus
4eded84e-51b6-466f-96ac-157033d86ff5,infraspecies,Animalia,t0084833,Jamides bochus formosanus
8dcd1a5b-342c-438c-befd-bd3a2fb9550e,infraspecies,Animalia,t0084961,Phengaris atroguttata formosana
4d5aa3de-c542-40ab-83e3-2162695c8cc7,infraspecies,Animalia,t0084989,Rapala caerulea liliacea
ea163495-dd97-48e8-a65e-a0d806e90cac,infraspecies,Animalia,t0032424,Rapala manea schistacea
2cc9bf0c-ffab-413a-a8b8-827535948fef,infraspecies,Animalia,t0084990,Rapala nissa hirayamana
4bb299f7-7208-4a76-8b0e-552ee614f71c,infraspecies,Animalia,t0084991,Rapala varuna formosana
b86f77f0-6d65-4fca-8e17-fdf215584bef,infraspecies,Animalia,t0084567,Satyrium eximium mushanum
efcc26f7-d603-42b4-9317-4470e7c818f8,infraspecies,Animalia,t0032995,Spindasis lohita formosanus
f37cbe10-29bc-4a94-b096-197e47900c4a,infraspecies,Animalia,t0085017,Tajuria diaeus karenkonis
63bd8a67-5c6b-43a9-85fd-b181eac2ff8c,infraspecies,Animalia,t0085018,Tajuria illurgis tattaka
a3c5f2eb-8aa2-41b9-a9f1-f38f809db1fe,infraspecies,Animalia,t0084570,Tongeia filicaudis mushanus
b860ca9a-7661-4df7-ba69-791ab848e66c,infraspecies,Animalia,t0085052,Zizeeria maha okinawana
8be691cd-8749-48d5-9d07-829681a89f74,infraspecies,Animalia,t0084575,Zizina otis riukuensis
ddade9c0-73c8-453a-89cd-91586f065e06,infraspecies,Animalia,t0084638,Abisara burnii etymander
1ff9ec72-8ba4-4fb1-a5be-82b21bcf51d9,infraspecies,Animalia,t0057569,Acytolepis puspa myla
d54d29fa-8550-4371-b410-f3bdb79fc6e2,infraspecies,Animalia,t0084528,Amblopala avidiena y-fasciatus
9406ad35-b0d1-4e78-bcc7-56c141965586,infraspecies,Animalia,t0084532,Ancema ctesia cakravasti
423edf5d-4772-47a4-9ef4-71d9fd0ab302,infraspecies,Animalia,t0084670,Araragi enthea morisonensis
a174a311-38c8-4f41-b555-64a84fadd077,infraspecies,Animalia,t0084536,Artipe eryx horiella
2c26fd5a-2620-44b4-b5a4-ddbfc5bcf1e2,infraspecies,Animalia,t0084698,Callenya melaena shonen
d680535b-0add-46b9-938d-03a20b232f7e,infraspecies,Animalia,t0030191,Catapaecilma major moltrechti
cca23524-71e2-474c-8309-ce76d3d4dbe1,infraspecies,Animalia,t0084710,Catochrysops panormus exiguus
790a7cc9-3e6f-44e4-adfc-f6e79c81f372,infraspecies,Animalia,t0084711,Catochrysops strabo luzonensis
feab64bf-f2ef-4347-9708-3742808766f6,infraspecies,Animalia,t0084713,Catopyrops ancyra almora
5cca0b95-cc94-43ef-b56e-ee3f3b3b4ccb,infraspecies,Animalia,t0084717,Celastrina argiolus caphis
e803c162-718c-4a94-92cd-941ab81580be,infraspecies,Animalia,t0084718,Celastrina lavendularis himilcon
3e991d59-ad34-4315-8a18-7730f9fc9f51,infraspecies,Animalia,t0084542,Celastrina oreas arisana
8d2ef7c7-552b-40c0-b586-231eb8bf430d,infraspecies,Animalia,t0084719,Celastrina sugitanii shirozui
92d13a2c-8d22-448d-8f4a-350fe11b36a7,infraspecies,Animalia,t0084728,Chilades lajus koshunensis
6a7c97c6-b7e5-4e35-bc11-7a90501ba0ce,infraspecies,Animalia,t0084729,Chilades pandava peripatria
859040e1-ed0b-402b-9ad4-fb3365e20b3a,infraspecies,Animalia,t0084743,Cordelia comes wilemaniella
be517edf-2c74-47a7-95c5-9e76cff9d544,infraspecies,Animalia,t0084796,Everes lacturnus rileyi
355cdc6f-fff6-4bbd-b136-8996e24d4847,infraspecies,Animalia,t0084798,Freyeria putli formosanus
916a3ca5-eb96-4d23-9d83-2d456345aaa9,infraspecies,Animalia,t0084816,Heliophorus ila matsumurae
4cba83f4-1861-4369-8c41-6df60772e1a7,infraspecies,Animalia,t0084830,Iratsume orsedice suzukii
82b2311b-742d-45c1-b5a8-200cd0d364fa,infraspecies,Animalia,t0027861,Megisba malaya sikkima
740cc381-0e18-45d9-b115-437b73a7b35c,infraspecies,Animalia,t0084877,Nacaduba berenice leei
69f43c68-c5a7-4c68-8304-2c1e21dbfdce,infraspecies,Animalia,t0084878,Nacaduba beroe asakusa
e2dbefbd-090b-437e-901e-3ddde84c88fa,infraspecies,Animalia,t0084879,Nacaduba kurava therasia
131e3db8-c99a-4dd6-bf3e-4af2a41747f9,infraspecies,Animalia,t0028206,Nacaduba pactolus hainani
498510a0-fec5-4ad9-8bcc-89fac5a21006,infraspecies,Animalia,t0084897,Niphanda fusca formosensis
0b4fa9a4-303d-4bfd-909d-997bc235aacf,infraspecies,Animalia,t0084967,Pithecops corvus cornix
4e6a9a79-8a8b-4d0b-a6d8-9eb1373d78c3,infraspecies,Animalia,t0031938,Pithecops fulgens urai
beb325f2-ece4-4ded-99bc-fa39067e00b5,infraspecies,Animalia,t0084981,Prosotas dubiosa asbolodes
81394896-23e2-4375-b4c8-81e352925d73,infraspecies,Animalia,t0084982,Prosotas gracilis gracilis
813d2090-92df-4b1c-ab39-f91b91836e87,infraspecies,Animalia,t0032167,Prosotas nora formosana
8c61743e-600d-42d1-b4e3-9ad1f9458833,infraspecies,Animalia,t0084997,Sinthusa chandrana kuyaniana
87d9d4d7-586f-4bf3-9761-753ae49c3adc,infraspecies,Animalia,t0032944,Spalgis epeus dilama
1c59f5e1-0272-4223-89eb-dbf86d5d07f7,infraspecies,Animalia,t0085024,Taraka hamada thalaba
28cf60ea-6446-4b11-b157-2f539495a36d,infraspecies,Animalia,t0085039,Ussuriana michaelis takarana
6d03e1ac-0d6f-4419-94c0-0ac60dd0158a,infraspecies,Animalia,t0084927,Palirisa cervina formosana
c7e84dc9-6227-4cab-bc49-eadad15ab094,infraspecies,Animalia,t0101496,Dendrolimus kikuchii kikuchii
c085f2b0-d0fc-44cf-8270-d3af2785a1f3,infraspecies,Animalia,t0084795,Euthrix orboy occasialis
0c0866bb-86aa-4c30-ba5f-08167a3e60aa,infraspecies,Animalia,t0084801,Gastropacha pardale formosana
b50bb32d-148b-4cde-ac78-cc6e0f3ae8f0,infraspecies,Animalia,t0084556,Kunugia undans metanastroides
122bbb9c-1cd6-41e6-8a66-f6c4aac9d9d7,infraspecies,Animalia,t0031227,Odonestis bheroba formosae
4c82ae1d-bd73-4676-8410-8a9bf86b2742,infraspecies,Animalia,t0101494,Cosmotriche discitincta discitincta
2343316a-5e11-4107-a930-b79f5a7e07c9,infraspecies,Animalia,t0084864,Malacosoma neustria formosana
c5fe6bd7-47ef-41ee-b45a-a4602d93c2b5,infraspecies,Animalia,t0031511,Paradoxopla sinuata taiwana
e0ccef51-e2d3-4cb1-a939-5a58da3bb47a,infraspecies,Animalia,t0031525,Paralebeda femorata mirabilis
91491ae7-a58a-4b45-8dba-192b5ea7221a,infraspecies,Animalia,t0084566,Radhica flavovittata taiwanensis
3d8e09b1-994b-4cfe-aa22-03a620c22643,infraspecies,Animalia,t0085014,Syrastrena sumatrana obliquilinea
00693901-953c-4d5a-9cb0-74da0317edab,infraspecies,Animalia,t0033237,Takanea excisa excisa
89d01f6f-90fc-4e63-b21a-2fb210d8d810,infraspecies,Animalia,t0033452,Trabala vishnou guttata
88fd914a-ae63-45aa-a376-de6c6680f02a,infraspecies,Animalia,t0084673,Argynnis paphia formosicola
732308f8-9e4c-4560-9206-1fe49cbc122c,infraspecies,Animalia,t0084682,Limenitis asura baelia
2855bca0-6b52-49be-9e18-8d462e2241da,infraspecies,Animalia,t0057828,Athyma cama zoroastres
f55a1cce-db92-43da-85f9-f825b7c6dae7,infraspecies,Animalia,t0084683,Limenitis fortuna kodahirai
e8879e45-e87e-4492-b1b8-1477a721ed94,infraspecies,Animalia,t0084684,Athyma jina sauteri
b311fd69-095a-46c6-b748-d570962711e5,infraspecies,Animalia,t0084685,Athyma opalina hirayamai
ffea48d4-fc44-4a46-8e81-a5899d23790e,infraspecies,Animalia,t0057829,Athyma selenophora laela
08c9c487-0c69-49e7-812e-4a53bd1123b5,infraspecies,Animalia,t0084730,Chitoria ulupi arakii
1cad3ddd-1cc8-4b7a-ad03-5bdb7a6baaf3,infraspecies,Animalia,t0030887,Danaus melanippus edmondii
b18b3591-2ebd-4529-983b-2e9742cb58e7,infraspecies,Animalia,t0084782,Euploea camaralzeman cratis
7709ecd6-7556-4ae7-b851-3ff945283d54,infraspecies,Animalia,t0029093,Euploea core amymone
decc7c45-a76b-43d6-8feb-1e4553ae144b,infraspecies,Animalia,t0084783,Euploea eunice botelianus
8461d5ab-db9d-401f-9414-95190755af19,infraspecies,Animalia,t0084784,Euploea eunice hobsoni
c29d6155-515b-420d-9576-c9088f744ef7,infraspecies,Animalia,t0084785,Euploea eunice kadu
a7ea5386-c7b6-4eb2-8fda-413ea1524ba8,infraspecies,Animalia,t0084786,Euploea mulciber barsine
0ef0925f-7093-4edb-b1d5-6b5f6bf9dd9d,infraspecies,Animalia,t0084787,Euploea phaenareta juvia
4af068b5-a83b-4c4e-9d40-e8d4bd6283a1,infraspecies,Animalia,t0029096,Euploea sylvester swinhoei
3f509cd7-5271-46da-80cc-485698a92a12,infraspecies,Animalia,t0084788,Euploea sylvester laetifica
4dedfa42-473e-477b-b6b7-79b306229928,infraspecies,Animalia,t0084789,Euploea tulliolus koxinga
37aa9187-c19c-4ca1-96dd-9e117dcad5f4,infraspecies,Animalia,t0029097,Euploea tulliolus pollita
78546272-b591-4d1e-a59f-6382744a308e,infraspecies,Animalia,t0084794,Euthalia irrubescens fulguralis
b8b75a45-ae90-4885-a4d1-02e239fb2b66,infraspecies,Animalia,t0084815,Helcyra superba takamukui
ca26ab0f-eed4-4c01-a4ee-93c7d7844eeb,infraspecies,Animalia,t0029822,Hypolimnas bolina iacintha
dd8588b4-a4d7-433a-825c-e4b32bca3124,infraspecies,Animalia,t0084553,Hypolimnas bolina kezia
8c24268a-1f33-4e06-8e7a-49f58ee26a37,infraspecies,Animalia,t0084834,Junonia hedonia ida
ec14007f-b6e6-4a1f-a79f-90d5eed23809,infraspecies,Animalia,t0084835,Junonia lemonias aenaria
8c9be996-13f8-43a9-aa0d-db24c392fb8e,infraspecies,Animalia,t0084840,Lethe butleri periscelis
492b829b-1e2a-4741-8d80-e81b94088117,infraspecies,Animalia,t0084841,Lethe chandica ratnacri
e8d28cb2-f26b-424f-b564-515bc39ebc82,infraspecies,Animalia,t0084842,Lethe christophi hanako
a4cac857-dfcd-46a5-9191-93409f554e88,infraspecies,Animalia,t0084843,Lethe diana australis
cf586905-06e3-44cd-930c-ae50e0d0f602,infraspecies,Animalia,t0084844,Lethe europa pavida
d814e87c-6825-4baa-9b0e-85d06baa157b,infraspecies,Animalia,t0084845,Lethe gemina zaitha
2e02c692-9597-4cee-ba56-78d0ddaf651a,infraspecies,Animalia,t0084846,Lethe hyrania formosana
a3b11003-c453-4340-969c-0e2966b9039c,infraspecies,Animalia,t0084847,Lethe rohria daemoniaca
a2218f9e-1975-44a1-ba05-c61a5d102194,infraspecies,Animalia,t0084848,Lethe verma cintamani
40e49bae-3e95-49f7-b63b-e6a2d22ed09c,infraspecies,Animalia,t0084867,Melanitis phedima polishana
a9366948-89cd-4d33-998b-c261b0d741a1,infraspecies,Animalia,t0084874,Mycalesis francisca formosana
220e2baa-cccf-4533-90f6-620666b5dc72,infraspecies,Animalia,t0084875,Mycalesis gotama nanda
b3b08448-6696-434c-9f7f-100e4f0eb1dc,infraspecies,Animalia,t0101596,Mycalesis perseus blasius
25ffa1bf-adc6-4d55-bddc-715ecbb73fc1,infraspecies,Animalia,t0084884,Neptis hesione podarces
5e6095b6-30d7-40a0-b9d5-f13f8fdcb244,infraspecies,Animalia,t0084885,Neptis hylas luculenta
a39a6729-7d86-4813-9b56-4ad5c063b566,infraspecies,Animalia,t0084886,Neptis ilos nirei
11c07c2d-e3bb-4f2b-b646-1556c5256fe0,infraspecies,Animalia,t0031116,Neptis nata lutatia
189279c0-a643-4ae7-882c-477c6596cad2,infraspecies,Animalia,t0031117,Neptis noyala ikedai
9f1850ce-81cd-45f5-a573-c6fc61003d62,infraspecies,Animalia,t0084887,Neptis philyra splendens
23f00930-5338-49f9-b4d0-56d5ae2a553e,infraspecies,Animalia,t0084888,Neptis philyroides sonani
2b997004-31ab-4a10-a6c3-1747d85641eb,infraspecies,Animalia,t0084889,Neptis pryeri jucundita
18d008d7-fd33-4b7b-8982-f734c1cbbb62,infraspecies,Animalia,t0084890,Neptis rivularis bergmanni
d5e7cc75-7d00-466e-aae4-7560bc0fa0c5,infraspecies,Animalia,t0084891,Neptis sankara shirakiana
53ba1283-f817-4a1b-8de1-71ee3b2ed499,infraspecies,Animalia,t0084892,Neptis sappho formosana
16f8bbb4-338c-4495-8a1b-81d6d394c50b,infraspecies,Animalia,t0084893,Neptis soma tayalina
6b758f1b-7e4a-4529-b30c-a9c860d65f75,infraspecies,Animalia,t0084894,Neptis sylvana esakii
0062a415-4e8b-4ba2-a705-c7219a00dc7b,infraspecies,Animalia,t0084948,Parantica aglea maghaba
a24263f9-95dd-4284-9a73-dbb194c276d6,infraspecies,Animalia,t0031548,Parantica sita niphonica
8e59e0f1-9bb4-44a0-bfba-e9659779149f,infraspecies,Animalia,t0032787,Sephisa chandra androdamas
9aabb8d7-0f83-498b-a159-23caf98371b9,infraspecies,Animalia,t0085032,Tirumala hamata orientalis
849c4aeb-4fa8-44f5-9db3-b77d98fe5c7b,infraspecies,Animalia,t0085033,Tirumala limniace limniace
d45baf8e-3a15-404b-87f5-4bd4aac79de8,infraspecies,Animalia,t0085034,Tirumala limniace orestilla
3e538ada-f285-420f-b52b-c35d787b359f,infraspecies,Animalia,t0028581,Ypthima esakii wangi
74453ffa-37d5-444b-b91f-cd9374d62832,infraspecies,Animalia,t0085048,Ypthima baldus zodina
a4e6331f-e9c1-4343-8d01-932a28946a76,infraspecies,Animalia,t0085049,Ypthima norma posticalis
ae7a54c0-09f0-4397-a43d-9501510a650f,infraspecies,Animalia,t0085050,Ypthima praenubila kanonis
ec447f01-e811-40cd-acd8-64623ab20e21,infraspecies,Animalia,t0085051,Ypthima praenubila neobilia
5b94626c-1b06-4b53-b28a-edfa533c04ff,infraspecies,Animalia,t0085053,Zophoessa dura neoclides
5d7aa0ef-b23a-4553-b9a7-75b385d62e0e,infraspecies,Animalia,t0085054,Zophoessa siderea kanoi
1aceedf7-58c2-4bcc-9320-ec623c33671f,infraspecies,Animalia,t0084641,Abrota ganga formosana
eb319101-9c66-4679-8bfe-3f07bb46b8c1,infraspecies,Animalia,t0084646,Telchinia issoria formosana
16c39381-9207-4c7b-86c2-2c7903e6fe6e,infraspecies,Animalia,t0084662,Apatura ilia nikosia
45aea6e4-77e3-4dca-9c3d-abbeac3c5750,infraspecies,Animalia,t0084676,Ariadne ariadne pallidior
55143f68-15e1-41c3-8dbb-302b71b7f6c0,infraspecies,Animalia,t0084690,Boloria pales yangi
060cc7c0-4f45-47ee-a0e7-3ac61d346a82,infraspecies,Animalia,t0084748,Cyrestis thyodamas formosana
c1bc5a10-791f-4800-b449-ed1e0b2b8f7a,infraspecies,Animalia,t0084756,Dichorragia nesimachus formosanus
58324b99-16f5-43b2-8ccd-433124995efc,infraspecies,Animalia,t0084759,Discophora sondaica tulliana
149bffa4-31fa-4e3f-848b-c8db5a591dd0,infraspecies,Animalia,t0084761,Doleschallia bisaltide philippensis
af7832e2-6dd4-4e90-9418-a412cb6c96c4,infraspecies,Animalia,t0028845,Elymnias hypermnestra hainana
0eeec9ff-1ece-479f-9e75-f0b2eef666d4,infraspecies,Animalia,t0029651,Hestina assimilis formosana
4240e3e7-9981-490d-a032-36769e564c9b,infraspecies,Animalia,t0029650,Hestina assimilis assimilis
e87e6139-2a1c-4706-8ad7-5f19aacb859c,infraspecies,Animalia,t0084818,Hestina japonica manja
db29cd92-9ae7-41d7-81b8-73200243ae69,infraspecies,Animalia,t0084828,Idea leuconoe clara
de9fe7c0-dbb6-4ee5-a354-dda59b8bbe7e,infraspecies,Animalia,t0084829,Idea leuconoe kwashotoensis
0b3d229b-ba4c-49f7-8e00-7384bb904d82,infraspecies,Animalia,t0084836,Kallima inachus formosana
50dc1c42-f585-4de7-a72f-14bea37fe42e,infraspecies,Animalia,t0084837,Kaniska canace drilon
4df5e56b-3b5e-4fc5-8548-5805e20553e9,infraspecies,Animalia,t0084849,Libythea geoffroy philippina
9c5460e9-248f-4f8d-92cd-ac61c38636d1,infraspecies,Animalia,t0084850,Libythea lepita formosana
0bf5311c-8e88-477e-b02e-24450442ecc9,infraspecies,Animalia,t0084851,Limenitis sulpitia tricula
9ca018a2-4038-460c-89f9-16b7a2d6d896,infraspecies,Animalia,t0031063,Neope armandii lacticolora
bb5744f2-768c-45a7-995b-aee98095e875,infraspecies,Animalia,t0084880,Neope bremeri watanabei
8674c679-fdc1-4732-823a-ba197e71bb8a,infraspecies,Animalia,t0101038,Neope muirheadii nagasawae
d3752ce7-dd88-4ed9-a64a-16093437fd4d,infraspecies,Animalia,t0084882,Neope pulaha didia
3d74436d-204f-451e-877d-2e3f6bb7ea01,infraspecies,Animalia,t0084907,Nymphalis xanthomelas formosana
0ab04c1f-e425-4943-8cf6-217daa862452,infraspecies,Animalia,t0084926,Palaeonympha opalina macrophthalmia
98b97cbe-07f9-4ecb-b561-f486c2d9c9bd,infraspecies,Animalia,t0031471,Pantoporia hordonia rihodona
f8f3df7d-4451-4c32-a1b0-3f32c5ba281f,infraspecies,Animalia,t0084949,Limenitis dudu jinamitra
a1cdd640-1eba-46d4-bf62-0009f21df83d,infraspecies,Animalia,t0084950,Parthenos sylvia philippensis
347bdaf5-9397-43d6-8424-56e8daf266d6,infraspecies,Animalia,t0032056,Polygonia c-album asakurai
b1474e55-cc6f-4fb1-8d00-eec7bfc7a40f,infraspecies,Animalia,t0084972,Polygonia c-aureum lunulata
1edb7bea-6600-4e9c-a51c-f10205d7c69c,infraspecies,Animalia,t0084975,Charaxes eudamippus formosanus
9d187a31-9234-40d1-b0cc-4d586d189f5d,infraspecies,Animalia,t0084976,Charaxes narcaea meghaduta
d7bc3d04-5be2-44a8-834a-cf5e5d566747,infraspecies,Animalia,t0084995,Sasakia charonda formosana
4ea18293-871a-4df2-9422-1fd64bd83353,infraspecies,Animalia,t0085007,Stichophthalma howqua formosana
79165272-b3f9-48a1-80e3-c64598c68062,infraspecies,Animalia,t0085009,Symbrenthia brabira scatinia
da2f7568-b4dc-4f1c-b9c0-40b786d28f1d,infraspecies,Animalia,t0085010,Symbrenthia lilaea formosanus
ee8a60d6-705c-4559-b2ce-f6ffa4280ae4,infraspecies,Animalia,t0033144,Symbrenthia lilaea lunica
a5c16a71-377e-4d4a-8e5f-0955c77f257c,infraspecies,Animalia,t0085031,Timelaea albescens formosana
999d9524-9e42-400e-8dcc-cab84bc9d3ac,infraspecies,Animalia,t0085047,Yoma sabina podium
88ad4b6d-326d-425d-bd4f-d75f1eb151dd,infraspecies,Animalia,t0084931,Papilio agestor matsumurae
ac5c9565-4a0a-4e8c-a087-6d33e09de187,infraspecies,Animalia,t0084937,Papilio epycides melanoleucus
e5ddcc39-637d-4af1-9aca-b2ee17909881,infraspecies,Animalia,t0084933,Papilio bianor kotoensis
100efaae-56f0-4e45-921a-14e3b308b712,infraspecies,Animalia,t0084934,Papilio bianor thrasymedes
e3d9fb2b-f585-46aa-aa6e-2771392db243,infraspecies,Animalia,t0084935,Papilio castor formosanus
5b5a0956-71e9-455b-bf02-693413489467,infraspecies,Animalia,t0084936,Papilio dialis tatsuta
1ad4edfb-ac3b-489c-86d2-def5d521ffc2,infraspecies,Animalia,t0084938,Papilio helenus fortunius
bd297b34-8b6a-4844-990a-290071b13e30,infraspecies,Animalia,t0084939,Papilio machaon sylvinus
631c0341-4ab1-40e1-8a94-a29c72cbe919,infraspecies,Animalia,t0084940,Papilio agenor heronus
222cfef4-4976-426a-9216-eab56249b6db,infraspecies,Animalia,t0084941,Papilio nephelus chaonulus
5bda7999-2d85-4807-ac2c-8e134e52cdf8,infraspecies,Animalia,t0084944,Papilio polytes ledebouria
f15f3495-727b-4d9b-a44b-0f5925e46ce7,infraspecies,Animalia,t0084945,Papilio polytes polytes
ae388ad5-8a9c-4e1c-b07c-2836a49a5e90,infraspecies,Animalia,t0084947,Papilio protenor protenor
47b4ff50-05ed-4153-a075-c8fb8cdf5e9c,infraspecies,Animalia,t0084946,Papilio protenor liukiuensis
f63b489a-0daf-4d23-a912-a8a3232d50aa,infraspecies,Animalia,t0084572,Troides aeacus kaguya
1685f070-42f9-4252-8c42-f9e406600d27,infraspecies,Animalia,t0085037,Troides magellanus sonani
2bc0f2fa-1aae-4d10-a801-a5f40e49b3b0,infraspecies,Animalia,t0084540,Byasa confusus mansonensis
10c0b29f-931d-4fce-8ee9-a0ea4c9bee83,infraspecies,Animalia,t0084695,Byasa impediens febanus
ada1a86f-f434-4fc8-a20d-9fb66d288ddd,infraspecies,Animalia,t0084696,Byasa polyeuctes termessus
c7d6e587-7f04-4ade-abc7-a8a438ba7850,infraspecies,Animalia,t0084856,Luehdorfia japonica formosana
e62425bb-7026-4f58-9849-d8df3c7ed1db,infraspecies,Animalia,t0084925,Pachliopta aristolochiae interpositus
285631be-365e-4a35-9494-f2d67ea78b1e,infraspecies,Animalia,t0029399,Graphium eurous asakurae
169578e3-e871-4ada-9f61-7409ebbd32bd,infraspecies,Animalia,t0084804,Graphium cloanthus kuge
60921cf3-00b7-498f-9a4c-424a1ac785d0,infraspecies,Animalia,t0084805,Graphium doson postianus
ac871f8b-22a9-4e6d-b425-0c39ee6bc4ac,infraspecies,Animalia,t0084807,Graphium sarpedon connectens
