TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_rank,TC_kingdom,TC_simple_name,TC_taxon_status,TC_is_in_taiwan
aeca382c-a1c0-4169-a551-86e517c312bf,species,Animalia,t0047510,Togacephalus distinctus,species,Animalia,Maiestas distincta,accepted,TRUE
38ce6410-d6ed-43bf-9445-cb908872eb1a,species,Animalia,t0047511,Togacephalus formosiellus,species,Animalia,Maiestas formosiella,accepted,TRUE
62673f83-c079-433e-973e-099eb7a08160,species,Animalia,t0047512,Togacephalus jamiensis,species,Animalia,Maiestas jamiensis,accepted,TRUE
f43c10e6-7790-4ce2-acb7-60ac4ef8c1d9,species,Animalia,t0047728,Triantennaria distylia,species,Animalia,Tripartita formosana,accepted,TRUE
c5ae4812-bace-4be9-9dd4-b19d6ff0215c,species,Animalia,t0082097,Oliarus formosanus,species,Animalia,Siniarus formosanus,accepted,TRUE
5b733cfc-1ac8-4a33-9c0a-9ce015aa12b1,species,Animalia,t0082099,Oliarus horishanus,species,Animalia,Atretus harishanus,accepted,TRUE
a2e49a27-85b1-4fae-ad16-c703120d446d,species,Animalia,t0082098,Oliarus hopponis,species,Animalia,Arosinus hopponis,accepted,TRUE
8c2300c6-6bfd-4364-afd1-c638c6e2aa02,species,Animalia,t0082100,Oliarus hsui,species,Animalia,Atretus hsui,accepted,TRUE
64b727f8-7661-402c-a2dc-07d1da386997,species,Animalia,t0082101,Oliarus oryzae,species,Animalia,Oteana oryzae,accepted,TRUE
a34edf23-2b54-4fa0-b48e-b201528fc5cf,species,Animalia,t0082102,Oliarus scalenus,species,Animalia,Siniarus scalenus,accepted,TRUE
73d4019a-1044-403b-a40e-f9661ca8620f,species,Animalia,t0082103,Oliarus shiaoi,species,Animalia,Atretus shiaoi,accepted,TRUE
d32539a6-df57-4c4e-af33-72ba65a87537,species,Animalia,t0082106,Oliarus velox,species,Animalia,Arosinus velox,accepted,TRUE
01007098-6ad3-48fe-82ea-4c5f18d82bd4,species,Animalia,t0082107,Oliarus yangi,species,Animalia,Atretus yangi,accepted,TRUE
9345cdf5-b5e4-4a33-98d7-32cc5526bf5a,species,Animalia,t0083870,Petalolyma fujianensis,species,Animalia,Petalolyma castanopsis,accepted,TRUE
78bc04e6-9312-4769-9ff8-b4e3c5d2435a,species,Animalia,t0047808,Trichochermes hyalina,species,Animalia,Petalolyma hyalina,accepted,TRUE
37ef6410-27e0-40f0-a208-d5b64effea89,species,Animalia,t0082084,Okiscarta kotoensis,species,Animalia,Cosmoscarta uchidae,accepted,TRUE
d1c0ff02-adb1-4280-bddd-9bcacc9cd77d,species,Animalia,t0064370,Gelastyrella litaoensis,species,Animalia,Thabena litaoensis,accepted,TRUE
cd7e938b-92ae-43d0-9e0c-9f52a4caf6fd,species,Animalia,t0032527,Ricania fumosa,species,Animalia,Trigonrecava fumosa,accepted,TRUE
c4d8e432-544d-460a-86ca-615d29dab5b6,species,Animalia,t0037908,Ricania taeniata,species,Animalia,Trigonrecava taeniata,accepted,TRUE
d784785a-ee47-4b59-86e1-d420279d1d94,species,Animalia,t0028638,Evacanthus formosanus,species,Animalia,Onukiades formosanus,accepted,TRUE
894aadc7-15c2-49f6-b8fe-c8938bd2dba1,species,Animalia,t0028639,Onukia arisana,species,Animalia,Paraonukia arisana,accepted,TRUE
182ef78f-52c7-48cb-839b-3f5628633780,species,Animalia,t0028643,Onukia flavimacula,species,Animalia,Bentus flavomaculatus,accepted,TRUE
c863b4d9-8c0d-4a5e-87c2-5bb343601fb4,species,Animalia,t0065221,Hecalus formosanus,species,Animalia,Glossocratus formosanus,accepted,TRUE
d31c2e13-18eb-4334-b77a-bb834b3d5e32,species,Animalia,t0065222,Hecalus lefroyi,species,Animalia,Glossocratus lefroyi,accepted,TRUE
415052f3-304c-4334-9aaa-982c6598f37f,species,Animalia,t0082976,Parabolocratus nitobei,species,Animalia,Thomsonia nitobei,accepted,TRUE
9990e904-7209-49ed-9f6c-f8c3eef42656,species,Animalia,t0082977,Parabolocratus okinawensis,species,Animalia,Hecalus okinawensis,accepted,TRUE
ba62f481-bc8b-4908-8e2c-8865e164eca5,species,Animalia,t0082978,Parabolocratus taiwanus,species,Animalia,Hecalus wallengrenii,accepted,TRUE
74495e21-f13e-44d0-b4b7-763ef449c0ad,species,Animalia,t0027914,Moonia guttulinervis,species,Animalia,Mesoparopia guttulinervis,accepted,TRUE
4fb50ef1-2e6d-4039-8909-cb3f87d9f4fa,species,Animalia,t0027915,Moonia lata,species,Animalia,Mesoparopia lata,accepted,TRUE
7ca55d33-ee29-44ca-84d2-01de452cca2c,species,Animalia,t0039647,Stenometopius formosanus,species,Animalia,Hodoedocus formosanus,accepted,TRUE
373acb61-23a2-45a5-bb23-199e394d0bfc,species,Animalia,t0070860,Allantus melanocoxa,subspecies,Animalia,Allantus luctifer melanocoxus,accepted,TRUE
b23c0b2a-9fea-4b81-8e18-07c09a85bdf3,species,Animalia,t0047546,Tomostethus formosanus,species,Animalia,Eutomostethus formosanus,accepted,TRUE
a3563d82-590e-48d3-a8f1-18d79604f9d9,species,Animalia,t0076750,Bracon hispae,species,Animalia,Scutibracon hispae,accepted,TRUE
e45458af-9e01-42b3-8dc0-22ae8c381b10,species,Animalia,t0038117,Saphonecrus lithocarpii,species,Animalia,Saphonecrus taiwanensis,accepted,TRUE
76030882-a8b4-42cf-8211-6ceb955f7bcd,species,Animalia,t0036386,Pollinia luteola,species,Animalia,Dexopollenia luteola,accepted,TRUE
8072fd25-ccb2-486e-b5f3-f2c2914cb3aa,species,Animalia,t0070377,Aedes (Neomelaniconion) lineatopennis,species,Animalia,Neomelaniconion lineatopenne,accepted,TRUE
9f9ae253-2519-40b3-8da2-6f10cab00d67,species,Animalia,t0102400,Aedes (Scutomyia) albolineatus,species,Animalia,Scutomyia albolineata,deleted,TRUE
af1f784a-8810-41c8-804c-ab1995500f10,species,Animalia,t0070378,Aedes (Stegomyia) malikuli,species,Animalia,Stegomyia malikuli,accepted,TRUE
821d19cc-41c9-43f1-82f5-e459b359dbeb,species,Animalia,t0081937,Ochlerotatus (Finlaya) sinensis,species,Animalia,Downsiomyia sinensis,accepted,TRUE
4150a3f5-6e09-4b45-a46a-1704a84ba381,species,Animalia,t0079812,Culicoides (Beltranmyia) arakawai,species,Animalia,Culicoides arakawae,accepted,TRUE
ec80a4fa-60c2-437f-bc82-59440f634173,species,Animalia,t0063975,Forcipomyia propoia,species,Animalia,Forcipomyia propria,accepted,TRUE
e9d7a4a9-28d8-4462-8912-2786ea3215c8,species,Animalia,t0071199,Amobina distorta,species,Animalia,Amobia oculata,accepted,TRUE
d3d012a0-e28e-4e8f-bd20-575de93b437f,species,Animalia,t0065170,Harpagophalla phoenicopterus,species,Animalia,Seniorwhitea phoenicopterus,accepted,TRUE
9d3cd7a3-9eeb-4365-8031-665c8ad11b7f,species,Animalia,t0069183,Metopia instruens,species,Animalia,Metopia argentata,accepted,TRUE
0f3128c7-bd31-4a1e-bdc0-1052501d8dfe,species,Animalia,t0037273,Pterella fasciata,species,Animalia,Protomiltogramma fasciata,accepted,FALSE
0bf4773f-e79d-448b-9f19-39bb5d822d1c,species,Animalia,t0032587,Sarcophaga albiceps,species,Animalia,Parasarcophaga albiceps,accepted,TRUE
38ca38ee-5a4f-4f55-b8ae-57ea59dce4be,species,Animalia,t0038168,Sarcophaga anchoriformes,species,Animalia,Robineauella anchoriformis,accepted,TRUE
9ebf7a69-c897-44b6-888f-374567ec67a8,species,Animalia,t0038169,Sarcophaga antilope,species,Animalia,Sarcorohdendorfia antilope,accepted,TRUE
3bd77c17-0f6c-496b-85d0-09558c229909,species,Animalia,t0038170,Sarcophaga basiseta,species,Animalia,Hoa basiseta,accepted,TRUE
d581d404-8104-4ad2-b77f-c15a003adc49,species,Animalia,t0038171,Sarcophaga beesoni,species,Animalia,Lioproctia beesoni,accepted,TRUE
afc0b6e2-ec38-4598-b347-30f696c8d5b5,species,Animalia,t0038172,Sarcophaga breicornis,species,Animalia,Liosarcophaga kohla,accepted,TRUE
f9d12da3-874f-4926-bf71-25f7c7494673,species,Animalia,t0038173,Sarcophaga calicifera,species,Animalia,Asceloctella calicifera,accepted,TRUE
1410098f-4af4-4cba-9fae-a45f0abe479d,species,Animalia,t0038174,Sarcophaga caudagalli,species,Animalia,Pseudothyrsocnema caudagalli,accepted,TRUE
cc113da1-63fb-459c-a17f-8baad50dd603,species,Animalia,t0038176,Sarcophaga concreata,species,Animalia,Parasarcophaga concreata,accepted,TRUE
b01f0eb6-b917-40d4-993e-898e072d84b1,species,Animalia,t0032588,Sarcophaga crinita,species,Animalia,Sarcosolomonia crinita,accepted,TRUE
52fab617-1cac-4ca4-af6d-0d496e2efafb,species,Animalia,t0032589,Sarcophaga dux,species,Animalia,Liosarcophaga dux,accepted,TRUE
2ef88e11-0c91-41a4-a56d-9cf82ab5df60,species,Animalia,t0038177,Sarcophaga fenchihuensis,species,Animalia,Sugiyamamyia fenchihuensis,accepted,TRUE
abd46257-4ac7-469b-b1f5-f808b886b9bf,species,Animalia,t0038178,Sarcophaga formosensis,species,Animalia,Boettcherisca formosensis,accepted,TRUE
8d139a43-4d0f-4a46-859c-b082ceac7faa,species,Animalia,t0038179,Sarcophaga gracilior,species,Animalia,Sarcorohdendorfia gracilior,accepted,TRUE
cb595dfe-98ad-45a0-be1e-5b011a4f8589,species,Animalia,t0038180,Sarcophaga gravelyi,species,Animalia,Phallosphaera gravelyi,accepted,TRUE
f77e3ff4-174e-4389-b227-64b1a3ca22c4,species,Animalia,t0038181,Sarcophaga hainanensis,species,Animalia,Parasarcophaga hainanensis,accepted,TRUE
78d9562b-bc01-47bf-8fe6-2d3890150b54,species,Animalia,t0038182,Sarcophaga hervebazini,species,Animalia,Parasarcophaga hervebazini,accepted,TRUE
ab79e586-2b3f-4943-8d2e-d6450bcbe587,species,Animalia,t0038183,Sarcophaga idmais,species,Animalia,Liosarcophaga idmais,accepted,TRUE
7908aa41-113f-4726-8c26-bf754436d442,species,Animalia,t0038185,Sarcophaga iwuensis,species,Animalia,Liosarcophaga iwuensis,accepted,TRUE
db6edce1-b115-41f4-8926-c44c25c14247,species,Animalia,t0032590,Sarcophaga josephi,species,Animalia,Bellieriomima josephi,accepted,TRUE
35dec07f-a285-49a7-aa62-742ce3bddd14,species,Animalia,t0038186,Sarcophaga krameri,species,Animalia,Seniorwhitea princeps,accepted,TRUE
4c72dd87-228d-4a0f-a41f-8f4b91b88606,species,Animalia,t0038187,Sarcophaga lini,species,Animalia,Myorhina lini,accepted,TRUE
1f28d994-f9d3-45c1-880b-ee70a5b6c9aa,species,Animalia,t0038188,Sarcophaga melanura,species,Animalia,Helicophagella melanura,accepted,TRUE
c77e54f0-0096-4df6-b512-71aa78f50116,species,Animalia,t0038189,Sarcophaga membranocorporis,species,Animalia,Membranophalla membranocorporis,accepted,TRUE
85fcba59-9ab8-48f5-868d-bde02d219e47,species,Animalia,t0032591,Sarcophaga misera,species,Animalia,Parasarcophaga misera,accepted,TRUE
976f2845-9e98-4b8f-a4ab-62f1b71d1735,species,Animalia,t0038190,Sarcophaga nigribasicosta,species,Animalia,Dinemomyia nigribasicosta,accepted,TRUE
89c8c7b0-8d45-44fe-862b-920c875c2664,species,Animalia,t0038192,Sarcophaga ostindicae,species,Animalia,Fengia ostindicae,accepted,TRUE
421622d4-b112-4fb0-ae8b-94340f22ba5e,species,Animalia,t0038193,Sarcophaga pattoni,species,Animalia,Lioproctia pattoni,accepted,TRUE
000ecdb8-04b3-4722-96ca-a8b39c06145b,species,Animalia,t0032592,Sarcophaga peregrina,species,Animalia,Boettcherisca peregrina,accepted,TRUE
2061701a-6969-4f14-91ad-8623c56ec05f,species,Animalia,t0038194,Sarcophaga prosbaliina,species,Animalia,Parathyrsocnema prosballiina,accepted,TRUE
11b6fa1b-3b81-47c4-8964-d727cfef32c7,species,Animalia,t0032593,Sarcophaga ruficornis,species,Animalia,Liopygia ruficornis,accepted,TRUE
f188f9a8-7867-4ea5-a6f4-5695bf0a4bad,species,Animalia,t0038195,Sarcophaga schuetzei,species,Animalia,Kramerea schuetzei,accepted,TRUE
02f198c8-3792-47de-bac3-163a291cad59,species,Animalia,t0038196,Sarcophaga scopariiformes,species,Animalia,Liosarcophaga scopariiformis,accepted,TRUE
eccb53e6-1105-419e-8064-75f50c927f19,species,Animalia,t0032594,Sarcophaga sericea,species,Animalia,Parasarcophaga taenionota,accepted,TRUE
2905cb15-e4ca-40ac-9e72-5b41423c65c7,species,Animalia,t0032595,Sarcophaga serrata,species,Animalia,Hosarcophaga serrata,accepted,TRUE
54d75cb7-0909-42b8-b0d9-833b02c981e2,species,Animalia,t0038197,Sarcophaga taiwanensis,species,Animalia,Johnstonimyia taiwanensis,accepted,TRUE
7ec32710-dec9-48b7-beee-ae9841b6b705,species,Animalia,t0038198,Sarcophaga tristylata,species,Animalia,Liosarcophaga tristylata,accepted,TRUE
79782ffc-7366-4c72-84b3-f1cdcec4f657,species,Animalia,t0038199,Sarcophaga tsengi,species,Animalia,Sugiyamamyia tsengi,accepted,TRUE
ab2c9f79-e769-4ce4-90e8-0ed9999b2ac4,species,Animalia,t0038200,Sarcophaga tuberosa,species,Animalia,Liosarcophaga tuberosa,accepted,TRUE
c39bb5cb-5848-4700-89cf-eb775ba03843,species,Animalia,t0038231,Sarcotakaops arnaudiella,species,Animalia,Sarcophaga okazakii,accepted,FALSE
07e5d6ee-cf0d-4048-933e-16a986180662,species,Animalia,t0062461,Elephantomyia luculenta,species,Animalia,Elephantomyia (Elephantomyia) luculenta,accepted,TRUE
8ce908ab-06eb-4702-b2d8-bfc6c1685c71,species,Animalia,t0062462,Elephantomyia serotina,species,Animalia,Elephantomyia (Elephantomyia) serotina,accepted,TRUE
2c73d68e-6e62-4099-bbb6-91fb865fb5dd,species,Animalia,t0067429,Limnophlia excelsa,species,Animalia,Limnophila excelsa,accepted,TRUE
36ec7cee-ff65-463b-af41-6d73e4ce0dd6,species,Animalia,t0067431,Limnophlia ferocia,species,Animalia,Limnophila ferocia,accepted,TRUE
3f8e6ff3-b6a7-4d99-a4cd-e8fca81a0d0a,species,Animalia,t0067438,Limnophlia platystyla,species,Animalia,Limnophila platystyla,accepted,TRUE
5e2d93c4-f1dd-4317-a11f-6f1b47cbd5f3,species,Animalia,t0067439,Limnophlia rantaizana,species,Animalia,Limnophila rantaizana,accepted,TRUE
3ea50080-70ec-4798-a6c9-f44cfd710312,species,Animalia,t0067434,Limnophlia inaequalis,species,Animalia,Limnophila inaequalis,accepted,TRUE
5ee67b19-6a0e-4a89-87dc-8b1a1653e072,species,Animalia,t0067435,Limnophlia nesonemoralis,species,Animalia,Limnophila nesonemoralis,accepted,TRUE
a797b0eb-f4b9-4344-81fd-eccd58390bed,species,Animalia,t0067428,Limnophlia dorsolineata,species,Animalia,Limnophila dorsolineata,accepted,TRUE
c2f44dca-5d0b-44eb-849b-3e47403ea3b3,species,Animalia,t0067432,Limnophlia formosa,species,Animalia,Limnophila formosa,accepted,TRUE
db14c173-6383-4f80-9259-6f24e7f97636,species,Animalia,t0067441,Limnophlia taiwanensis,species,Animalia,Limnophila taiwanensis,accepted,TRUE
dd9537b3-3282-4297-a540-f7e4b8dd0b5d,species,Animalia,t0067430,Limnophlia fascipennis,species,Animalia,Limnophila fascipennis,accepted,TRUE
fa211335-ee95-4f39-aada-c88985868c72,species,Animalia,t0067433,Limnophlia harukonis,species,Animalia,Limnophila harukonis,accepted,TRUE
454838be-9924-468c-a5eb-86531de91e01,species,Animalia,t0067436,Limnophlia nigronitida,species,Animalia,Limnophila nigronitida,accepted,TRUE
4f533a56-5d11-45d9-a644-95fb094fe905,species,Animalia,t0067437,Limnophlia oritropha,species,Animalia,Limnophila oritropha,accepted,TRUE
d7465076-fa0f-4a3c-bf50-7c7fa6b41fe9,species,Animalia,t0067440,Limnophlia serridentata,species,Animalia,Limnophila serridentata,accepted,TRUE
3281eb02-c6d5-4c2a-ac76-b21a50fa277b,species,Animalia,t0047488,Tipula ruformedia,species,Animalia,Tipula rufomedia,deleted,TRUE
54f949a0-d2dc-4077-8fe3-e1c35c581783,species,Animalia,t0046565,Tabanus sexcictus,species,Animalia,Tabanus sexcinctus,accepted,TRUE
86644044-f2b3-41f6-9c4b-2005408cdfe4,species,Animalia,t0083930,Phalacrotophora (Omapanta) quardrimaculata,species,Animalia,Phalacrotophora quadrimaculata,accepted,TRUE
45e2d73a-2c32-4a7f-b17a-c284615c4428,species,Animalia,t0083929,Phalacrotophora (Phalacrotophora) puncifrons,species,Animalia,Phalacrotophora punctifrons,accepted,TRUE
aea48a10-d211-48bd-83f1-1e5b5279274f,species,Animalia,t0040039,Stronglyophthalmyia immaculata,species,Animalia,Strongylophthalmyia immaculata,accepted,TRUE
1fd59c1b-1238-4d4c-a95a-8d4b753d9967,species,Animalia,t0057882,Baliga sagax,species,Animalia,Baliga brunneipennis,accepted,TRUE
feb03584-a022-408d-8519-ce0326fb36c2,species,Animalia,t0080831,Myrmeleon formicalynx,species,Animalia,Myrmeleon wangi,accepted,TRUE
205282bf-60e8-434b-b90b-5d56d6172a9c,species,Animalia,t0064897,Gynacantha hyalina,species,Animalia,Gynacantha subinterrupta,accepted,TRUE
a9e969c3-90d1-438f-9cae-b4b13a7d7efb,species,Animalia,t0035950,Planaeschna taiwana,species,Animalia,Aeschnophlebia taiwana,accepted,TRUE
a6239ced-04e5-470d-93bc-f3059319a53d,species,Animalia,t0098513,Planaeschna ishigakiana,species,Animalia,Aeschnophlebia ishigakiana,accepted,TRUE
d94851ff-9abb-4814-8c76-e3a32b991513,species,Animalia,t0098514,Planaeschna risi,species,Animalia,Aeschnophlebia risi,accepted,TRUE
1692bc52-21d4-4635-9f7c-3418a0cb9cb8,species,Animalia,t0036392,Polycanthagyna erythromelas,species,Animalia,Indaeschna erythromelas,accepted,TRUE
bde427d2-2374-4a6d-828f-e6f712f9c575,species,Animalia,t0036393,Polycanthagyna melanictera,species,Animalia,Indaeschna melanictera,accepted,TRUE
c1939d1a-bee6-4a8c-87ae-dafa2bba1f85,species,Animalia,t0036394,Polycanthagyna ornithocephala,species,Animalia,Indaeschna ornithocephala,accepted,TRUE
bbca84f0-ff9c-4c50-afe0-adad9b17ce28,species,Animalia,t0071539,Anisogomphus koxingai,species,Animalia,Euthygomphus koxingai,accepted,TRUE
1bd82e00-a7f8-432b-b9fd-3a979e2b7dec,species,Animalia,t0078244,Chlorogomphus splendidus,species,Animalia,Chlorogomphus suzukii,accepted,TRUE
120cf5a9-6994-4957-b698-c339dcb076dd,species,Animalia,t0032518,Rhyothemis fuliginosa,species,Animalia,Rhyothemis regia,accepted,TRUE
09d65873-e37e-4e45-98bc-2f9a617ffc12,species,Animalia,t0079260,Copera ciliata,species,Animalia,Pseudocopera ciliata,accepted,TRUE
a0fc262e-b8b0-4280-9701-6e46c6d0ffe3,species,Animalia,t0068271,Macromia berlandi,subspecies,Animalia,Macromia cupricincta berlandi,accepted,TRUE
4c4da32f-e92f-4804-9ac4-fe862991aead,species,Animalia,t0068660,Megalestes maai,species,Animalia,Megalestes riccii,accepted,TRUE
ea690096-135f-4aa5-93c0-d7eece999c7b,species,Animalia,t0031883,Phyllothelys cornutum,species,Animalia,Phyllothelys cornutus,accepted,TRUE
01026e8a-5f3d-45c9-b4a9-a3fd5ccddb7d,species,Animalia,t0046932,Tenodera capitata,species,Animalia,Epitenodera capitata,accepted,FALSE
825b3200-e440-49a8-96f0-2b6deda54061,species,Animalia,t0070472,Agapetus japonicus,species,Animalia,Agapetus sibiricus,accepted,TRUE
c64081d6-adea-4618-b702-68a72353d8b1,species,Animalia,t0080850,Mystacides dentatus,species,Animalia,Mystacides dentata,accepted,TRUE
f6717853-6d31-444b-a2c6-3e0084ac4212,species,Animalia,t0080851,Mystacides elongatus,species,Animalia,Mystacides elongata,accepted,TRUE
d7634073-f83e-4e3c-8844-8cd69ed44398,species,Animalia,t0082015,Oecetis evigra,species,Animalia,Oecetis evirga,accepted,TRUE
64251a1c-581f-48e4-8650-d917c0ba3d15,species,Animalia,t0082017,Oecetis prolixus,species,Animalia,Oecetis prolixa,accepted,TRUE
d28dcf2c-e59f-439c-939d-298753abab7f,species,Animalia,t0078100,Cheumatopsyche wuchidai,species,Animalia,Cheumatopsyche uchidai,accepted,TRUE
1f854b1d-082f-43c3-bd72-be668151b936,species,Animalia,t0065958,Hydromanicus wulaina,species,Animalia,Hydromanicus wulaiana,accepted,TRUE
042ddad2-58a1-42e6-a080-0cf42e9822ea,species,Animalia,t0061939,Dolophilodes minchiensis,species,Animalia,Kisaura minchiensis,accepted,TRUE
1e99aba6-f5f4-44b2-8d13-57da69c11c71,species,Animalia,t0061624,Dinarthrum taiwanense,species,Animalia,Lepidostoma taiwanense,accepted,TRUE
5c0cfe57-188f-4977-b88c-f80835280dc7,species,Animalia,t0064701,Goerodes doligung,species,Animalia,Lepidostoma doligung,accepted,TRUE
9b736c96-e53c-4b4f-9f58-ab751a821909,species,Animalia,t0064702,Goerodes ebenacanthus,species,Animalia,Lepidostoma ebenacanthus,accepted,TRUE
0faa7979-354e-4197-badc-cc4fe099d366,species,Animalia,t0064703,Goerodes quadrispinus,species,Animalia,Lepidostoma quadrispinus,accepted,TRUE
e9a32122-7544-4561-a975-895feb234b8b,species,Animalia,t0064704,Goerodes taichungensis,species,Animalia,Lepidostoma taichungensis,accepted,TRUE
5632db95-ea56-448c-a5c3-958e0b1aa734,species,Animalia,t0064705,Goerodes tanmounensis,species,Animalia,Lepidostoma tanmounensis,accepted,TRUE
f7d445f4-b708-4e67-9d6e-d052405bbbc4,species,Animalia,t0064706,Goerodes weirjinensis,species,Animalia,Lepidostoma weirjinensis,accepted,TRUE
a11c2482-f044-4bcd-8941-ab7749e8a616,species,Animalia,t0064475,Gibosia lucida,species,Animalia,Flavoperla lucida,accepted,TRUE
3ea73087-38d8-4418-b5af-ec499e10cf05,species,Animalia,t0063570,Euscyrtus ogatai,species,Animalia,Euscyrtodes ogatai,accepted,TRUE
141722fa-203d-445b-b184-70c1aa11caa6,species,Animalia,t0069466,Stephoblemmus splendens,species,Animalia,Stephoblemmus minor,deleted,TRUE
bb72f03f-de08-441b-8756-a772bd23a3db,species,Animalia,t0048577,Velarifictorus koshunensis,species,Animalia,Turanogryllus koshunensis,accepted,TRUE
3d403f02-11f9-4acf-8f43-5bad7dd26021,species,Animalia,t0081019,Neanias magnus,species,Animalia,Metriogryllacris magna,accepted,TRUE
d41f296c-4dd8-4112-bddd-378dec4d9ee4,species,Animalia,t0084233,Phryganogryllacris subrectis,species,Animalia,Bicornisgryllacris subrectis,accepted,TRUE
e05fbebd-6c01-48ed-9871-493343cffc17,species,Animalia,t0031742,Periplaneta brunnea,species,Animalia,Validiblatta brunnea,accepted,TRUE
19954dd6-7ef4-41ab-88de-5e32be57e215,species,Animalia,t0046274,Periplaneta fuliginosa,species,Animalia,Validiblatta fuliginosa,accepted,TRUE
34624f66-bf4d-44f8-9c3e-c62e035a1136,species,Animalia,t0031743,Periplaneta karnyi,species,Animalia,Hobbitoblatta karnyi,accepted,TRUE
25a7a78f-e70b-4da8-9c9e-ef7cc325d8af,species,Animalia,t0103436,Periplaneta svenhedini,species,Animalia,Arcicaulis svenhedini,accepted,TRUE
471cc9d4-ab8c-4ab7-99b9-a82890525aa8,species,Animalia,t0032821,Shelfordina flavomarginata,species,Animalia,Phyllodromia flavomarginata,accepted,TRUE
8ab3d015-a95a-4f85-99e0-f211295b0a9a,species,Animalia,t0031061,Neopanorpa ophthalmica,species,Animalia,Panorpa ophthalmica,accepted,TRUE
444c490d-0b37-4111-bb2e-0491a2f1edc1,species,Animalia,t0082914,Panorpa japonica,species,Animalia,Mavropanorpa japonica,accepted,TRUE
894c15e8-5b35-4dad-84ea-dcb5d12fffb9,species,Animalia,t0082917,Panorpa longiramina,species,Animalia,Wornorpa longiramina,accepted,TRUE
e3ed8bbe-d736-4b6f-875b-715acaaeb5d4,species,Animalia,t0082920,Panorpa nudiramus,species,Animalia,Wornorpa nudiramus,accepted,TRUE
9d92c99a-81d5-436c-8afb-8cfb2026d694,species,Animalia,t0082921,Panorpa ochraceocauda,species,Animalia,Wornorpa ochraceocauda,accepted,TRUE
81fc643c-9c1f-4dc5-b3f0-a5003e11abcf,species,Animalia,t0082924,Panorpa peterseana,species,Animalia,Wornorpa peterseana,accepted,TRUE
69aee946-11ba-4ae4-9c90-948173daa525,species,Animalia,t0079752,Ctenolepisma longicaudata,species,Animalia,Ctenolepisma longicaudatum,accepted,TRUE
119b3c63-f1b2-468b-95a4-fe5ec0f3119d,species,Animalia,t0067126,Lepisma saccharina,species,Animalia,Lepisma saccharinum,accepted,TRUE
5c89461e-1e23-4527-bf10-e29f76986f31,species,Animalia,t0037623,Ramulus granulatus,species,Animalia,Ramulus artemis,accepted,TRUE
74eb3a1d-03c0-41f8-9fe4-35aee9647908,species,Animalia,t0032874,Sinophasma truncatum,species,Animalia,Micadina truncatum,accepted,TRUE
7b636e63-86f3-48ce-8c39-3439ab552623,species,Animalia,t0098885,Sinophasma hoenei,species,Animalia,Micadina hoenei,accepted,TRUE
39bff950-e5d7-4720-93e3-9af42e241688,species,Animalia,t0039227,Sipyloidea okunii,species,Animalia,Otraleus okunii,accepted,TRUE
92dd10d7-457b-4ef7-a345-48f84472eb5f,infraspecies,Animalia,t0086183,Pterolophia kaleea inflexa,subspecies,Animalia,Pterolophia kaleea inftexa,accepted,TRUE
9f357184-4816-4254-bdef-e267f4436c17,infraspecies,Animalia,t0105419,Priotyrranus closteroides closteroides,subspecies,Animalia,Priotyrannus closteroides closteroides,accepted,TRUE
284a8745-887d-4c46-87bc-b70215cec60b,infraspecies,Animalia,t0085130,Priotyrranus closteroides lutauensis,subspecies,Animalia,Priotyrannus closteroides lutauensis,accepted,TRUE
9ab28aff-8784-4520-8080-df3d27ef24d0,infraspecies,Animalia,t0086443,Xylotrupes mniszechi tonkinensis,subspecies,Animalia,Xylotrupes philippinensis peregrinus,accepted,TRUE
a2ba3d83-a843-46fa-ac9e-3a8dfe5ef746,infraspecies,Animalia,t0028710,Dorcus curvidens formosanus,subspecies,Animalia,Dorcus hopei formosanus,accepted,TRUE
01b57b4e-08de-4165-8a80-7a1367cd1e31,infraspecies,Animalia,t0085589,Dorcus titanus sika,subspecies,Animalia,Serrognathus titanus sika,accepted,TRUE
7327d484-8cf8-4e40-8147-a2d6699fe1b6,infraspecies,Animalia,t0085862,Lucanus kanoi piceus,species,Animalia,Lucanus piceus,accepted,TRUE
e572c5fa-f87f-4fbe-b362-d9867dfa168a,infraspecies,Animalia,t0085861,Lucanus kanoi ogakii,species,Animalia,Lucanus ogakii,accepted,TRUE
8a42d182-e989-4862-9d6c-cc564b4add2e,infraspecies,Animalia,t0027594,Lucanus maculifemoratus taiwanus,subspecies,Animalia,Lucanus dybowski taiwanus,accepted,TRUE
faaa7f62-a740-40c3-abb7-aa4c65f7eef1,infraspecies,Animalia,t0085259,Omonadus floralis quisguilius,subspecies,Animalia,Anthicus floralis quisguilius,accepted,TRUE
b959e901-9025-4624-bdd1-c900f90bfb2f,infraspecies,Animalia,t0085629,Eobia curticornis curticornis,subspecies,Animalia,Eobia cinereipennis curticornis,accepted,TRUE
e9092246-8e13-42ae-ab89-3e4b36913393,infraspecies,Animalia,t0098550,Pogonopygia pavida pavida,species,Animalia,Pogonopygia pavida,deleted,TRUE
85dad353-5fc4-41e4-bd74-30635f0695ff,infraspecies,Animalia,t0033226,Tagiades tethys moori,subspecies,Animalia,Daimio tethys moori,accepted,TRUE
