TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_rank,TC_kingdom,TC_simple_name,TC_taxon_status,TC_is_in_taiwan
b0be04e9-4e4a-408a-89bf-1a381d59b2be,infraspecies,Animalia,t0084679,Asota egens egens confinis,subspecies,Animalia,Asota egens confinis,accepted,TRUE
35a8c878-0e67-441e-92dc-723e1027ed0f,infraspecies,Animalia,t0084680,Asota heliconia heliconia zebrina,subspecies,Animalia,Asota heliconia zebrina,accepted,TRUE
d16cd4db-ceab-4e2b-bf83-d6f4f6cb5ba3,infraspecies,Animalia,t0084681,Asota plana plana lacteata,subspecies,Animalia,Asota plana lacteata,accepted,TRUE
d8ba05fa-26cb-4a75-81d6-01f72e368613,infraspecies,Animalia,t0057899,Bastilla acuta acuta acuta,subspecies,Animalia,Bastilla acuta acuta,accepted,TRUE
264c0c0b-f928-478f-bd05-d0b3864dfafa,infraspecies,Animalia,t0084699,Calliteara contexta contexta kezukai,subspecies,Animalia,Calliteara contexta kezukai,accepted,TRUE
042bed73-f843-49ee-a75f-f35d7b72551b,infraspecies,Animalia,t0084700,Calliteara lunulata lunulata takamukuana,subspecies,Animalia,Calliteara lunulata takamukuana,accepted,TRUE
f57e688d-fa32-4a7a-bcb9-74f0341aef5c,infraspecies,Animalia,t0084704,Calyptra minuticornis minuticornis bisacutum,subspecies,Animalia,Calyptra minuticornis bisacutum,accepted,TRUE
364cff64-2bee-4d8b-9905-5a008ee90bea,infraspecies,Animalia,t0084705,Catocala dejeani dejeani owadai,subspecies,Animalia,Catocala dejeani owadai,accepted,TRUE
c1290f23-a278-432e-bcd4-47dffda003c6,infraspecies,Animalia,t0084706,Catocala intacta intacta taiwana,subspecies,Animalia,Catocala intacta taiwana,accepted,TRUE
0aa6b492-7d07-4bde-898c-6611c52bb4df,infraspecies,Animalia,t0084707,Catocala nivea nivea asahinaorum,subspecies,Animalia,Catocala nivea asahinaorum,accepted,TRUE
ff7320d7-8416-4312-b6ed-5f578a54519c,infraspecies,Animalia,t0084708,Catocala praegnax praegnax sakaii,subspecies,Animalia,Catocala praegnax sakaii,accepted,TRUE
4d1ed047-fb69-42fd-a317-02e31e702f80,infraspecies,Animalia,t0084545,Creatonotos transiens transiens koni,subspecies,Animalia,Creatonotos transiens koni,accepted,TRUE
99862095-0a93-436a-81a8-f4ed8ce00186,infraspecies,Animalia,t0084767,Eospilarctia nehallenia nehallenia baibarensis,subspecies,Animalia,Eospilarctia nehallenia baibarensis,accepted,TRUE
830531f2-4df4-40e2-b8f7-8773602e21e0,infraspecies,Animalia,t0084775,Erebus albicincta albicincta obscurata,subspecies,Animalia,Erebus albicincta obscurata,accepted,TRUE
aaab4a81-3b15-4ffd-9f66-d4f6ecc1014d,infraspecies,Animalia,t0101468,Ericeia inangulata inangulata inangulata,subspecies,Animalia,Ericeia inangulata inangulata,accepted,TRUE
efb16ec7-fd8b-4651-a700-db06c7442964,infraspecies,Animalia,t0084790,Euproctis bimaculata bimaculata lutescens,subspecies,Animalia,Euproctis bimaculata lutescens,accepted,TRUE
468885eb-4d93-4671-a0c7-90b9ea94f353,infraspecies,Animalia,t0084791,Euproctis latifascia latifascia suisharyonis,subspecies,Animalia,Euproctis latifascia suisharyonis,accepted,TRUE
4aba290a-fc3e-4eb0-a759-bfa34ea32c42,infraspecies,Animalia,t0031216,Nygmia marginata marginata insulata,subspecies,Animalia,Nygmia marginata insulata,accepted,TRUE
c9202956-aa6c-44c9-9b91-30354d0a18a2,infraspecies,Animalia,t0084857,Lymantria concolor concolor concolor,subspecies,Animalia,Lymantria concolor concolor,accepted,TRUE
bbcffa01-ef6b-4b96-a8c2-39591f47d03c,infraspecies,Animalia,t0084898,Nishada chilomorpha chilomorpha adunca,subspecies,Animalia,Nishada chilomorpha adunca,accepted,TRUE
a22899b1-3a23-4b15-b159-0bb18b387e29,infraspecies,Animalia,t0084901,Nyctemera coleta coleta coleta,subspecies,Animalia,Nyctemera coleta coleta,accepted,TRUE
2c63d661-d341-4cc9-9472-5d13a7a52d15,infraspecies,Animalia,t0084915,Ophiusa disjungens disjungens indiscriminata,subspecies,Animalia,Ophiusa disjungens indiscriminata,accepted,TRUE
f4338825-837f-4a13-821f-f587f7008934,infraspecies,Animalia,t0084930,Pantana visum visum ampla,subspecies,Animalia,Pantana visum ampla,accepted,TRUE
49ce5fa9-edec-4694-99b2-4dc2989c73b8,infraspecies,Animalia,t0084964,Pida decolorata decolorata maculosa,subspecies,Animalia,Pida decolorata maculosa,accepted,TRUE
d64eaa23-c4be-46a3-a154-08c56559bee8,infraspecies,Animalia,t0085002,Spilarctia alba alba kikuchii,subspecies,Animalia,Spilarctia alba kikuchii,accepted,TRUE
3d6b2890-bfdf-44af-a95a-566ef5c97578,infraspecies,Animalia,t0084569,Spilarctia nydia nydia werneri,subspecies,Animalia,Spilarctia nydia werneri,accepted,TRUE
7d1c3dd8-c0e7-4ecc-a129-39f9a0e30184,infraspecies,Animalia,t0085040,Utetheisa pulchelloides pulchelloides vaga,subspecies,Animalia,Utetheisa pulchelloides vaga,accepted,TRUE
6e150457-198d-4649-98b6-981cdab3960f,infraspecies,Animalia,t0084672,Areas galactina galactina formosana,subspecies,Animalia,Areas galactina formosana,accepted,TRUE
d1c222a8-2a64-4372-a767-44dc177e1a84,infraspecies,Animalia,t0084537,Bamra albicola albicola melli,subspecies,Animalia,Bamra albicola melli,accepted,TRUE
bfeac7d3-d9eb-4ac3-bfb5-92a900ba5e65,infraspecies,Animalia,t0084742,Conilepia nigricosta nigricosta paiwan,subspecies,Animalia,Conilepia nigricosta paiwan,accepted,TRUE
9847daf9-5f07-4ac4-9469-b17c32c02d40,infraspecies,Animalia,t0029005,Eressa confinis confinis finitima,subspecies,Animalia,Eressa confinis finitima,accepted,TRUE
1389e92d-bc2f-475c-aef9-c895ab6269ac,infraspecies,Animalia,t0027227,Katha magnata magnata magnata,subspecies,Animalia,Katha magnata magnata,accepted,TRUE
a2039d59-9a10-417f-93f0-d9d0e1f61ac6,infraspecies,Animalia,t0027956,Meteugoa ochrivena ochrivena japonica,subspecies,Animalia,Meteugoa ochrivena japonica,accepted,TRUE
523ffa98-1c36-4350-980d-dc4c27d557ae,infraspecies,Animalia,t0031550,Paraona staudingeri staudingeri formosana,subspecies,Animalia,Paraona staudingeri formosana,accepted,TRUE
983f77d6-a293-48df-9037-68bae9723b7b,infraspecies,Animalia,t0084952,Pelosia muscerda muscerda tetrasticta,subspecies,Animalia,Pelosia muscerda tetrasticta,accepted,TRUE
31c6d5a4-fd19-442f-b282-5041f338248e,infraspecies,Animalia,t0084996,Scaptesyle bicolor bicolor integra,subspecies,Animalia,Scaptesyle bicolor integra,accepted,TRUE
4ba51174-0130-4cc2-a261-1376a4883d00,infraspecies,Animalia,t0057580,Aglaomorpha histrio histrio formosana,subspecies,Animalia,Aglaomorpha histrio formosana,accepted,TRUE
1f5c651e-ca25-4ff1-9dc5-54e900e6694e,infraspecies,Animalia,t0084724,Chalcosia thaivana thaivana owadai,subspecies,Animalia,Chalcosia thaivana owadai,accepted,TRUE
905b5e53-e4d7-4068-9df2-553da9e65710,infraspecies,Animalia,t0084725,Chalcosia thaivana thaivana thaivana,subspecies,Animalia,Chalcosia thaivana thaivana,accepted,TRUE
d1c090eb-5fb8-4340-8820-eb05ae97ca49,infraspecies,Animalia,t0084777,Eterusia aedea aedea formosana,subspecies,Animalia,Eterusia aedea formosana,accepted,TRUE
96ddebea-09da-445c-95ce-ab291cc1d49e,infraspecies,Animalia,t0084654,Amesia sanguiflua sanguiflua viriditincta,subspecies,Animalia,Amesia sanguiflua viriditincta,accepted,TRUE
587f38cf-db8a-4801-ba8e-41515447e60c,infraspecies,Animalia,t0084552,Histia flabellicornis flabellicornis ultima,subspecies,Animalia,Histia flabellicornis ultima,accepted,TRUE
ce3498ec-b986-42b8-848b-128232cfbbf5,infraspecies,Animalia,t0084820,Histia flabellicornis flabellicornis orientalis,subspecies,Animalia,Histia flabellicornis orientalis,accepted,TRUE
0be9956e-e814-48ae-ac89-e07d6eea7544,infraspecies,Animalia,t0084872,Milleria adalifa adalifa fuhoshonis,subspecies,Animalia,Milleria adalifa fuhoshonis,accepted,TRUE
681dc5e1-55a1-439b-a429-5372c389d5f6,infraspecies,Animalia,t0084559,Milleria formosana formosana contradicta,subspecies,Animalia,Milleria formosana contradicta,accepted,TRUE
4721dd39-e512-4631-96a4-627998033659,infraspecies,Animalia,t0084645,Acosmeryx anceus anceus subdentata,subspecies,Animalia,Acosmeryx anceus subdentata,accepted,TRUE
b488bf08-380e-4e55-baca-2a70cfe362c0,infraspecies,Animalia,t0057547,Acosmeryx naga naga metanaga,subspecies,Animalia,Acosmeryx naga metanaga,accepted,TRUE
df70645b-4254-4502-88bc-4286e173eded,infraspecies,Animalia,t0084529,Ambulyx japonica japonica angustifasciata,subspecies,Animalia,Ambulyx japonica angustifasciata,accepted,TRUE
b31c7e3f-e172-49d9-89e6-cb8d5b16a944,infraspecies,Animalia,t0084749,Daphnis hypothous hypothous crameri,subspecies,Animalia,Daphnis hypothous crameri,accepted,TRUE
6c8b3248-ed52-4832-bd25-5825e3fdc63e,infraspecies,Animalia,t0027696,Macroglossum corythus corythus corythus,subspecies,Animalia,Macroglossum corythus corythus,accepted,TRUE
bfe7a8c1-0905-4e37-9198-17c8d5c906e3,infraspecies,Animalia,t0084862,Macroglossum troglodytus troglodytus troglodytus,subspecies,Animalia,Macroglossum troglodytus troglodytus,accepted,TRUE
306c18fd-5138-4aac-8194-948b0cb894d6,infraspecies,Animalia,t0101595,Macroglossum mitchellii mitchellii imperator,subspecies,Animalia,Macroglossum mitchellii imperator,accepted,TRUE
767ec97f-b079-4332-b343-b76617bfa579,infraspecies,Animalia,t0084863,Macroglossum ungues ungues cheni,subspecies,Animalia,Macroglossum ungues cheni,accepted,TRUE
3714af72-83ce-4310-a7cb-967c82152cd3,infraspecies,Animalia,t0101597,Neogurelca himachala himachala sangaica,subspecies,Animalia,Neogurelca himachala sangaica,accepted,TRUE
78e415e9-8b6c-4d0f-a33e-a9e97e180f57,infraspecies,Animalia,t0101503,Theretra oldenlandiae oldenlandiae oldenlandiae,subspecies,Animalia,Theretra oldenlandiae oldenlandiae,accepted,TRUE
4a119b4b-3940-453f-9571-81c4d4d4e919,infraspecies,Animalia,t0101504,Theretra silhetensis silhetensis silhetensis,subspecies,Animalia,Theretra silhetensis silhetensis,accepted,TRUE
7bf92b62-7464-466b-9e4d-8996d418bbed,infraspecies,Animalia,t0084655,Ampelophaga rubiginosa rubiginosa myosotis,subspecies,Animalia,Ampelophaga rubiginosa myosotis,accepted,TRUE
6e3f93d4-ec1b-4011-a1bc-f12f5ea35f00,infraspecies,Animalia,t0057648,Amplypterus mansoni mansoni takamukui,subspecies,Animalia,Amplypterus mansoni takamukui,accepted,TRUE
5a79dde7-34a8-488f-b6de-39172265d0d7,infraspecies,Animalia,t0084697,Callambulyx tatarinovii tatarinovii formosana,subspecies,Animalia,Callambulyx tatarinovii formosana,accepted,TRUE
081d3faf-a20f-4a41-a87f-5b77cb1fa410,infraspecies,Animalia,t0084735,Clanis bilineata bilineata formosana,subspecies,Animalia,Clanis bilineata formosana,accepted,TRUE
9b5db51d-0162-4c39-a1d1-710424f020ff,infraspecies,Animalia,t0084839,Langia zenzeroides zenzeroides formosana,subspecies,Animalia,Langia zenzeroides formosana,accepted,TRUE
ae09bbd0-bfa4-4699-a5d0-e354d0cf27a5,infraspecies,Animalia,t0084865,Marumba cristata cristata bukaiana,subspecies,Animalia,Marumba cristata bukaiana,accepted,TRUE
9db3ec95-ff31-4bb9-b202-1154603242a3,infraspecies,Animalia,t0096302,Marumba dyras dyras dyras,subspecies,Animalia,Marumba dyras dyras,accepted,TRUE
888eb923-a511-43cd-b56c-e8722ce78ece,infraspecies,Animalia,t0084866,Marumba gaschkewitschii gaschkewitschii gressitti,subspecies,Animalia,Marumba gaschkewitschii gressitti,accepted,TRUE
f6c61618-7c8e-4e1f-b52a-694e1ac73718,infraspecies,Animalia,t0027784,Marumba saishiuana saishiuana formosana,subspecies,Animalia,Marumba saishiuana formosana,accepted,TRUE
d62dc9ba-66af-4d35-86f1-830adda0ea80,infraspecies,Animalia,t0027785,Marumba sperchius sperchius sperchius,subspecies,Animalia,Marumba sperchius sperchius,accepted,TRUE
26419b7a-69c8-489a-8f50-c8b33c5e5644,infraspecies,Animalia,t0084561,Notonagemia analis analis gressitti,subspecies,Animalia,Notonagemia analis gressitti,accepted,TRUE
cb613649-1d61-4b41-8676-4424dc27dff1,infraspecies,Animalia,t0031882,Phyllosphingia dissimilis dissimilis dissimilis,subspecies,Animalia,Phyllosphingia dissimilis dissimilis,accepted,TRUE
83e17c47-de05-4020-918b-bf9401772eea,infraspecies,Animalia,t0032913,Smerinthulus perversa perversa flavomaculatus,subspecies,Animalia,Smerinthulus perversa flavomaculatus,accepted,TRUE
c4cb49d5-d889-48c6-ac72-10fff2b6d2cd,infraspecies,Animalia,t0085021,Tamraca torridalis torridalis taiwana,subspecies,Animalia,Tamraca torridalis taiwana,accepted,TRUE
4cbdb8a3-3b4d-4d30-8181-64bb54ef2bba,infraspecies,Animalia,t0085041,Volobilis biplaga biplaga taiwanella,subspecies,Animalia,Volobilis biplaga taiwanella,accepted,TRUE
33d6828c-ed1b-4c89-b2ba-f8b52dbe2bf3,infraspecies,Animalia,t0084656,Ancylosis maculifera maculifera signosella,subspecies,Animalia,Ancylosis maculifera signosella,accepted,TRUE
e53f2325-d217-4025-9113-8712fab661d4,infraspecies,Animalia,t0084853,Lixa productalis productalis taiwana,subspecies,Animalia,Lixa productalis taiwana,accepted,TRUE
cb5e21a7-4ca2-40d0-b5aa-f68b42aaf8f6,infraspecies,Animalia,t0084873,Mimicia pseudolibatrix pseudolibatrix taiwana,subspecies,Animalia,Mimicia pseudolibatrix taiwana,accepted,TRUE
4599f9b6-bde2-4d53-95a7-d9c3ee1a7f2e,infraspecies,Animalia,t0084692,Bradina atopalis atopalis taiwanensis,subspecies,Animalia,Bradina atopalis taiwanensis,accepted,TRUE
9042cbc8-e070-492e-934d-dc53e523595e,infraspecies,Animalia,t0084988,Pyrausta mystica mystica taitungensis,subspecies,Animalia,Pyrausta mystica taitungensis,accepted,TRUE
ff7f6096-b386-4fe6-b3f0-547ce5436429,infraspecies,Animalia,t0085038,Udea stigmatalis stigmatalis tayulingensis,subspecies,Animalia,Udea stigmatalis tayulingensis,accepted,TRUE
1e8f773a-1c63-412d-b758-cf23386b06ac,infraspecies,Animalia,t0057576,Aethaloessa calidalis calidalis tiphalis,subspecies,Animalia,Aethaloessa calidalis tiphalis,accepted,TRUE
186f0450-bba4-4c2d-a89d-127434b26cfe,infraspecies,Animalia,t0084956,Perinephela lancealis lancealis taiwanensis,subspecies,Animalia,Perinephela lancealis taiwanensis,accepted,TRUE
ffcd6043-7aa0-4853-846f-a30d24892d07,infraspecies,Animalia,t0028684,Disparia diluta diluta variegata,subspecies,Animalia,Disparia diluta variegata,accepted,TRUE
6f5f2c14-94d2-463e-9089-780f9963ff2c,infraspecies,Animalia,t0084810,Harpyia microsticta microsticta baibarana,subspecies,Animalia,Harpyia microsticta baibarana,accepted,TRUE
f90147e8-beb3-40be-a17f-44e726a51d03,infraspecies,Animalia,t0027569,Lophocosma nigrilinea nigrilinea geniculatum,subspecies,Animalia,Lophocosma nigrilinea geniculatum,accepted,TRUE
b742b506-0b82-4d58-bc1b-ca0d24634953,infraspecies,Animalia,t0028285,Neodrymonia basalis basalis seriatopunctata,subspecies,Animalia,Neodrymonia basalis seriatopunctata,accepted,TRUE
a25c423c-e77e-4879-a4fd-1e898c8b45da,infraspecies,Animalia,t0084955,Peridea graeseri graeseri tayal,subspecies,Animalia,Peridea graeseri tayal,accepted,TRUE
890be832-7d79-4dc5-9279-0c081335bffd,infraspecies,Animalia,t0031731,Peridea moorei moorei ochreipennis,subspecies,Animalia,Peridea moorei ochreipennis,accepted,TRUE
e894c5ea-c9d4-41a6-9694-8b415787a693,infraspecies,Animalia,t0084958,Phalera assimilis assimilis formosicola,subspecies,Animalia,Phalera assimilis formosicola,accepted,TRUE
bc22ef76-6279-4e08-a115-7375b0d23b83,infraspecies,Animalia,t0031789,Phalera flavescens flavescens flavescens,subspecies,Animalia,Phalera flavescens flavescens,accepted,TRUE
2d3f0168-32c2-4e78-af08-17cd2733e3e0,infraspecies,Animalia,t0084959,Phalera huangtiao huangtiao baoshinchangi,subspecies,Animalia,Phalera huangtiao baoshinchangi,accepted,TRUE
7de003aa-3491-4f60-a403-5212641b4a83,infraspecies,Animalia,t0031808,Pheosiopsis cinerea cinerea formosana,subspecies,Animalia,Pheosiopsis cinerea formosana,accepted,TRUE
dd8fb71c-ed7f-48cd-ba70-a6c920a11427,infraspecies,Animalia,t0085003,Stauropus alternus alternus alternus,subspecies,Animalia,Stauropus alternus alternus,accepted,TRUE
53ad3a84-eba2-42e7-bb7a-453e89734cdd,infraspecies,Animalia,t0085004,Stauropus sikkimensis sikkimensis lushanus,subspecies,Animalia,Stauropus sikkimensis lushanus,accepted,TRUE
7219d476-7b25-4b39-87a2-62c870b012eb,infraspecies,Animalia,t0101501,Stauropus teikichiana teikichiana teikichiana,subspecies,Animalia,Stauropus teikichiana teikichiana,accepted,TRUE
2b5f12b1-f9c4-423c-8148-ecba776837a6,infraspecies,Animalia,t0085013,Syntypistis pallidifascia pallidifascia pallidifascia,subspecies,Animalia,Syntypistis pallidifascia pallidifascia,accepted,TRUE
0c804efc-f1bc-470b-9bdb-e7fa40565ad9,infraspecies,Animalia,t0033189,Syntypistis perdix perdix perdix,subspecies,Animalia,Syntypistis perdix perdix,accepted,TRUE
7dbd0667-62ca-4762-954f-72e3380de777,infraspecies,Animalia,t0101515,Betashachia angustipennis angustipennis angustipennis,subspecies,Animalia,Betashachia angustipennis angustipennis,accepted,TRUE
6ff96414-ef1c-4592-86c1-cd4b50292658,infraspecies,Animalia,t0030289,Cerura erminea erminea formosana,subspecies,Animalia,Cerura erminea formosana,accepted,TRUE
8b9ecbaf-e430-4d5f-a859-8d73930a20d7,infraspecies,Animalia,t0084738,Cnethodonta grisescens grisescens baibarana,subspecies,Animalia,Cnethodonta grisescens baibarana,accepted,TRUE
b6d06178-ff54-414d-b75e-c26f05eab4f3,infraspecies,Animalia,t0084549,Eushachia acyptera acyptera insido,subspecies,Animalia,Eushachia acyptera insido,accepted,TRUE
1b007e01-2648-45ae-99b5-700fa38cc919,infraspecies,Animalia,t0029121,Eushachia aurata aurata auripennis,subspecies,Animalia,Eushachia aurata auripennis,accepted,TRUE
89f8b9b3-ffaa-4ca1-b09c-586e7134b4ee,infraspecies,Animalia,t0084797,Formofentonia orbifer orbifer rotundata,subspecies,Animalia,Formofentonia orbifer rotundata,accepted,TRUE
7c3b4866-ade1-4e7c-8a04-4b507badb1ae,infraspecies,Animalia,t0029677,Hexafrenum leucodera leucodera yamamotoi,subspecies,Animalia,Hexafrenum leucodera yamamotoi,accepted,TRUE
5d1e95bd-d35c-4f03-a2d7-8909f3ba520e,infraspecies,Animalia,t0027968,Metriaeschra apatela apatela elegans,subspecies,Animalia,Metriaeschra apatela elegans,accepted,TRUE
057b3705-25e6-469c-bf2b-63dcd4fb70da,infraspecies,Animalia,t0027999,Microphalera grisea grisea yoshimotoi,subspecies,Animalia,Microphalera grisea yoshimotoi,accepted,TRUE
fc505395-36e7-4d5e-864a-1fae7420493e,infraspecies,Animalia,t0084560,Mimopydna kishidai kishidai kishidai,subspecies,Animalia,Mimopydna kishidai kishidai,accepted,TRUE
a7997185-cdaf-4f03-aaa2-6fc0c55e2812,infraspecies,Animalia,t0101490,Neocerura liturata liturata liturata,subspecies,Animalia,Neocerura liturata liturata,accepted,TRUE
dd5221e5-a46e-4197-8eb4-900379a2ed43,infraspecies,Animalia,t0031069,Neopheosia fasciata fasciata fasciata,subspecies,Animalia,Neopheosia fasciata fasciata,accepted,TRUE
a1991a8c-bb9d-4acd-a7d8-1dc74cb94751,infraspecies,Animalia,t0084895,Netria multispinae multispinae multispinae,subspecies,Animalia,Netria multispinae multispinae,accepted,TRUE
4a135b07-d379-4dd5-b56a-d0294bfd71e4,infraspecies,Animalia,t0084896,Netria viridescens viridescens continentalis,subspecies,Animalia,Netria viridescens continentalis,accepted,TRUE
7a735357-9131-4136-b77c-bc370318c354,infraspecies,Animalia,t0084960,Phalerodonta manleyi manleyi formosana,subspecies,Animalia,Phalerodonta manleyi formosana,accepted,TRUE
c2102ec7-82d0-4a7b-8576-6182145a9aeb,infraspecies,Animalia,t0031807,Pheosia rimosa rimosa taiwanognoma,subspecies,Animalia,Pheosia rimosa taiwanognoma,accepted,TRUE
5dbdb8ce-e059-41d5-839e-a96d735361bd,infraspecies,Animalia,t0032263,Pseudofentonia argentifera argentifera argentifera,subspecies,Animalia,Pseudofentonia argentifera argentifera,accepted,TRUE
b17ef84f-cf1b-46ee-a1f8-7e8f8de0b5bc,infraspecies,Animalia,t0084985,Pseudofentonia plagiviridis plagiviridis plagiviridis,subspecies,Animalia,Pseudofentonia plagiviridis plagiviridis,accepted,TRUE
59642873-bba9-4b35-ab4d-dba2728e2179,infraspecies,Animalia,t0084986,Pseudosomera noctuiformis noctuiformis yunwu,subspecies,Animalia,Pseudosomera noctuiformis yunwu,accepted,TRUE
f57b63d9-94eb-49d4-8990-46a27febe231,infraspecies,Animalia,t0032411,Rachiades lichenicolor lichenicolor albimaculata,subspecies,Animalia,Rachiades lichenicolor albimaculata,accepted,TRUE
74cc9250-ff87-47c5-b3a0-b16fad6add29,infraspecies,Animalia,t0084999,Somera viridifusca viridifusca viridifusca,subspecies,Animalia,Somera viridifusca viridifusca,accepted,TRUE
26bcc8c8-8c1f-4558-bb79-08b55a835724,infraspecies,Animalia,t0028766,Dysaethria scopocera scopocera formosibia,subspecies,Animalia,Dysaethria scopocera formosibia,accepted,TRUE
66f64aa1-68db-4b82-8158-cda7da60eb7a,infraspecies,Animalia,t0084526,Actias sinensis sinensis subaurea,subspecies,Animalia,Actias sinensis subaurea,accepted,TRUE
59f3dec3-4f24-492d-ae73-55bd2f462d0f,infraspecies,Animalia,t0057833,Attacus atlas atlas atlas,subspecies,Animalia,Attacus atlas atlas,accepted,TRUE
36f688d1-bb24-4e88-bfed-3feff21d9c0f,infraspecies,Animalia,t0032532,Rinaca japonica japonica arisana,subspecies,Animalia,Rinaca japonica arisana,accepted,TRUE
9b382432-1030-433d-b2cb-1d4f8c396978,infraspecies,Animalia,t0032533,Rinaca thibeta thibeta okurai,subspecies,Animalia,Rinaca thibeta okurai,accepted,TRUE
7f91d3b5-a9ee-429a-b656-29be3c9b41cc,infraspecies,Animalia,t0084649,Aeromachus inachus inachus formosana,subspecies,Animalia,Aeromachus inachus formosana,accepted,TRUE
e345a741-125f-428c-b242-b919045bff8f,infraspecies,Animalia,t0084715,Celaenorrhinus maculosus maculosus taiwanus,subspecies,Animalia,Celaenorrhinus maculosus taiwanus,accepted,TRUE
f27317ce-9c39-4067-8539-6ed31b0a70bf,infraspecies,Animalia,t0084716,Celaenorrhinus pulomaya pulomaya formosanus,subspecies,Animalia,Celaenorrhinus pulomaya formosanus,accepted,TRUE
7e52115b-7413-485b-8297-db0b98e046b0,infraspecies,Animalia,t0084811,Hasora anura anura taiwana,subspecies,Animalia,Hasora anura taiwana,accepted,TRUE
bc5589ef-9799-4268-a5f0-b7c9162ebb86,infraspecies,Animalia,t0084812,Hasora mixta mixta limata,subspecies,Animalia,Hasora mixta limata,accepted,TRUE
e8097c0c-3ed5-4fe3-8b38-3f967d6b3cfe,infraspecies,Animalia,t0084813,Hasora taminatus taminatus vairacana,subspecies,Animalia,Hasora taminatus vairacana,accepted,TRUE
c7877c0f-9a5e-4109-bdc0-0bd0ccda4268,infraspecies,Animalia,t0084899,Notocrypta feisthamelii feisthamelii alinkara,subspecies,Animalia,Notocrypta feisthamelii alinkara,accepted,TRUE
95c2f9df-cfb9-4b5a-8fe7-7255759f0f0e,infraspecies,Animalia,t0084900,Notocrypta feisthamelii feisthamelii arisana,subspecies,Animalia,Notocrypta feisthamelii arisana,accepted,TRUE
fe58bcf1-63c3-496c-a148-48e41e2712a0,infraspecies,Animalia,t0084909,Ochlodes bouddha bouddha yuchingkinus,subspecies,Animalia,Ochlodes bouddha yuchingkinus,accepted,TRUE
cccd281a-0f4c-4397-b52c-88d217e907bc,infraspecies,Animalia,t0084951,Pelopidas mathias mathias oberthueri,subspecies,Animalia,Pelopidas mathias oberthueri,accepted,TRUE
5968a628-ac88-4985-89c5-28fe70aa93af,infraspecies,Animalia,t0028603,Zenonoida eltola eltola tappana,subspecies,Animalia,Zenonoida eltola tappana,accepted,TRUE
78a9d9a3-a762-43b6-97f5-0c13e5a54980,infraspecies,Animalia,t0084974,Polytremis lubricans lubricans kuyaniana,subspecies,Animalia,Polytremis lubricans kuyaniana,accepted,TRUE
0be32ce8-6f81-4890-80a3-ba946061d101,infraspecies,Animalia,t0028614,Zinaida zina zina asahinai,subspecies,Animalia,Zinaida zina asahinai,accepted,TRUE
b10deec4-ce6f-4671-bab0-40d2fe035ce3,infraspecies,Animalia,t0084977,Potanthus confucius confucius angustatus,subspecies,Animalia,Potanthus confucius angustatus,accepted,TRUE
3f9a8739-9ce4-4972-975d-3b75815eb0ee,infraspecies,Animalia,t0085015,Tagiades trebellius trebellius martinus,subspecies,Animalia,Tagiades trebellius martinus,accepted,TRUE
f8133d28-3228-4b6d-842f-bff3b6d1f70f,infraspecies,Animalia,t0084639,Abraximorpha davidii davidii ermasis,subspecies,Animalia,Abraximorpha davidii ermasis,accepted,TRUE
00525e32-3b86-4b8e-9648-ed628a116bc2,infraspecies,Animalia,t0057646,Ampittia dioscorides dioscorides etura,subspecies,Animalia,Ampittia dioscorides etura,accepted,TRUE
95be6ae2-b729-40a1-a840-959b69f47430,infraspecies,Animalia,t0057647,Ampittia virgata virgata myakei,subspecies,Animalia,Ampittia virgata myakei,accepted,TRUE
ce99d91c-9f51-4240-acdb-55a755f390ba,infraspecies,Animalia,t0084694,Burara jaina jaina formosana,subspecies,Animalia,Burara jaina formosana,accepted,TRUE
c2a468e5-50ec-484d-8de9-e344da289b00,infraspecies,Animalia,t0084703,Caltoris bromus bromus yanuca,subspecies,Animalia,Caltoris bromus yanuca,accepted,TRUE
57f74f2f-58f3-44a6-8c3c-0e360460d074,infraspecies,Animalia,t0030090,Caltoris cahira cahira austeni,subspecies,Animalia,Caltoris cahira austeni,accepted,TRUE
0ff5bdfe-fd5b-4641-ad32-cbc12f7d3d24,infraspecies,Animalia,t0084731,Choaspes benjaminii benjaminii formosana,subspecies,Animalia,Choaspes benjaminii formosana,accepted,TRUE
17d8f10d-0f4a-46e4-aa28-4f980c89f3fe,infraspecies,Animalia,t0084732,Choaspes xanthopogon xanthopogon chrysopterus,subspecies,Animalia,Choaspes xanthopogon chrysopterus,accepted,TRUE
85dad353-5fc4-41e4-bd74-30635f0695ff,infraspecies,Animalia,t0033226,Daimio tethys tethys moori,subspecies,Animalia,Daimio tethys moori,accepted,TRUE
7921b123-2ac3-4594-bc33-93f9803372aa,infraspecies,Animalia,t0084831,Isoteinon lamprospilus lamprospilus formosanus,subspecies,Animalia,Isoteinon lamprospilus formosanus,accepted,TRUE
d69a67e5-0b23-499e-a7ec-549ec116e057,infraspecies,Animalia,t0084854,Lobocla bifasciata bifasciata kodairai,subspecies,Animalia,Lobocla bifasciata kodairai,accepted,TRUE
1e1afc18-50e7-4759-8020-d40871440b38,infraspecies,Animalia,t0084914,Onryza maga maga takeuchii,subspecies,Animalia,Onryza maga takeuchii,accepted,TRUE
