TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_simple_name,TC_taxon_status,TC_is_in_taiwan
85ea95a3-7766-4060-ab7d-c9c04bd1da55,species,Animalia,t0097863,Culicoides kepongensis,Culicoides (Oecacta) kepongensis,accepted,FALSE
d0177069-29f9-4813-8390-a44fb9539e5e,species,Animalia,t0097864,Culicoides okinawensis,Culicoides (Oecacta) okinawensis,accepted,FALSE
bb6831da-1670-4a06-ae33-da0558b66283,species,Animalia,t0097865,Culicoides barreti,Culicoides (Trithecoides) barreti,accepted,FALSE
f786d946-fd91-4d4b-810e-23d219c991cd,species,Animalia,t0097866,Culicoides flaviscutatus,Culicoides (Trithecoides) flaviscutatus,accepted,FALSE
adee7615-5af5-46ec-83e5-c2d89781bd12,species,Animalia,t0097867,Culicoides fordae,Culicoides (Trithecoides) fordae,accepted,FALSE
bb6b6d47-553e-4d30-9fe2-02100751a377,species,Animalia,t0097868,Culicoides paraflavescens,Culicoides (Trithecoides) paraflavescens,accepted,FALSE
d281b3d9-ccaf-4cd2-b0ab-ebddbd7411bb,species,Animalia,t0097869,Culicoides ragulithecus,Culicoides (Trithecoides) ragulithecus,accepted,FALSE
f58b179c-399e-4e6f-864e-3c1e82074994,species,Animalia,t0097870,Culicoides subpalpifer,Culicoides (Trithecoides) subpalpifer,accepted,FALSE
e55003e3-0a54-419c-a3f6-1fdfaba4cb7f,species,Animalia,t0097871,Culicoides tenuipalpis,Culicoides (Trithecoides) tenuipalpis,accepted,FALSE
fbde9343-2890-4b4a-bd40-71bbf067c0b4,species,Animalia,t0097948,Dermestes nidum,Dermestes (Dermestes) nidum,accepted,FALSE
af4f5705-aa70-494c-85e5-a2db36ce5d41,species,Animalia,t0097980,Dicranota delectata,Dicranota (Amalopina) delectata,accepted,FALSE
6bbcdb46-9ddd-4ad1-be6d-ab0105b08191,species,Animalia,t0097981,Dicranota fumicostata,Dicranota (Amalopina) fumicostata,accepted,FALSE
fc1d4907-34b4-41ea-bc5d-fa80ea13274f,species,Animalia,t0097982,Dicranota plana,Dicranota (Rhaphidolabis) plana,accepted,FALSE
60ce6e06-0871-49cc-88c3-d3f19ced3ebe,species,Animalia,t0098018,Nephrotoma atrolatera,Nephrotoma (Nephrotoma) atrolatera,accepted,FALSE
ac5a9d35-255e-4bcc-ae40-b9e6afc2506c,species,Animalia,t0098019,Nephrotoma caudifera,Nephrotoma (Nephrotoma) caudifera,accepted,FALSE
42ef3589-fdd7-4599-808b-a8bbe50e2666,species,Animalia,t0098020,Nephrotoma definita,Nephrotoma (Nephrotoma) definita,accepted,FALSE
2ae0dbad-1a41-45e4-ab28-9c08f2cb583c,species,Animalia,t0098021,Nephrotoma integra,Nephrotoma (Nephrotoma) integra,accepted,FALSE
27698eeb-6556-4d0f-9037-fc6d4529c421,species,Animalia,t0098022,Nephrotoma omeiana,Nephrotoma (Nephrotoma) omeiana,accepted,FALSE
66ad98ea-7615-48d2-a061-b6abd86c00cf,species,Animalia,t0098023,Nephrotoma takeuchii,Nephrotoma (Nephrotoma) takeuchii,accepted,FALSE
26cd7aeb-f629-49ae-b795-feb665953fd5,species,Animalia,t0098024,Nephus sauteri,Nephus (Nephus) sauteri,accepted,FALSE
947aad26-3f1b-4b66-94a5-1b8a196f8ff5,species,Animalia,t0098061,Sesapa (Nipponasura) inouei,Sesapa inouei,accepted,FALSE
0ee57261-ef79-4d41-946d-6e0680766593,species,Animalia,t0098077,Notiphila dorsopunctata,Notiphila (Notiphila) dorsopunctata,accepted,FALSE
1904a8e1-6b1b-45f5-a6df-f3cc6e8fcb63,species,Animalia,t0098152,Onthophagus taurinus,Onthophagus (Gibbonthophagus) taurinus,accepted,FALSE
d84c43ba-b0fc-4d81-b31e-15b8248530d7,species,Animalia,t0098153,Onthophagus koshunensis,Onthophagus (Indachorius) koshunensis,accepted,FALSE
dafeb227-cb5f-4916-9553-bec83ebb4945,species,Animalia,t0098154,Onthophagus pseudoarmatus,Onthophagus (Onthophagus) pseudoarmatus,accepted,FALSE
ef1475d1-2eae-45e9-86f5-3e4aa3c531e7,species,Animalia,t0098155,Onthophagus roubali,Onthophagus (Onthophagus) roubali,accepted,FALSE
49a4733c-6bd5-413c-bf29-2d774f273833,species,Animalia,t0098156,Onthophagus tatsienluensis,Onthophagus (Onthophagus) tatsienluensis,accepted,FALSE
18107f3c-6a84-43fd-969e-a966cfd77134,species,Animalia,t0098175,Orimarga formosicola,Orimarga (Orimarga) formosicola,accepted,FALSE
1dd9d9b2-4932-4ec9-ae95-b90d60bfeaf9,species,Animalia,t0098176,Orimarga fuscivenosa,Orimarga (Orimarga) fuscivenosa,accepted,FALSE
eb314a3a-0bdb-435f-8d14-e53f60e7c19e,species,Animalia,t0098177,Orimarga griseipennis,Orimarga (Orimarga) griseipennis,accepted,FALSE
47c9f8bc-8115-459e-9b34-3cca452a91ac,species,Animalia,t0098178,Orimarga gymnoneura,Orimarga (Orimarga) gymnoneura,accepted,FALSE
13204b7e-8e13-4836-85bc-4eaa9352b045,species,Animalia,t0098179,Orimarga taiwanensis,Orimarga (Orimarga) taiwanensis,accepted,FALSE
3792a695-707c-413d-8185-74c0dee71251,species,Animalia,t0098182,Ormosia anthracopoda,Ormosia (Ormosia) anthracopoda,accepted,FALSE
ea44c369-c90b-469b-8ade-8afb270f9b7a,species,Animalia,t0098183,Ormosia arisanensis,Ormosia (Ormosia) arisanensis,accepted,FALSE
5dbccc70-911d-4047-8e82-4bdf867d3d4a,species,Animalia,t0098184,Ormosia diplotergata,Ormosia (Ormosia) diplotergata,accepted,FALSE
70a6b725-7120-47d7-a76e-9b67d1cf47e0,species,Animalia,t0098185,Ormosia diversipennis,Ormosia (Ormosia) diversipennis,accepted,FALSE
5d06e8cc-fc52-4939-97be-acf214433da8,species,Animalia,t0098186,Ormosia shoreana,Ormosia (Ormosia) shoreana,accepted,FALSE
a530db11-5c5d-4431-9381-367bfe5aef84,species,Animalia,t0098192,Orphinus aethiops,Orphinus (Orphinus) aethiops,accepted,FALSE
0e7a1f6f-b5ee-4da4-9e2b-b4a93ad536b9,species,Animalia,t0098241,Pachos dentatum,Pachos (Pachysoma) dentatum,accepted,FALSE
f6e45a71-19c1-4074-9050-0ae91e73fb12,species,Animalia,t0098249,Paederus adiectus,Paederus (Megalopaederus) adiectus,accepted,FALSE
942f2527-3955-46d1-b90a-bad0cfec369b,species,Animalia,t0098250,Paederus aequilobatus,Paederus (Megalopaederus) aequilobatus,accepted,FALSE
70707798-6bee-42e0-a2dd-1a93292e8aad,species,Animalia,t0098251,Paederus alesi,Paederus (Megalopaederus) alesi,accepted,FALSE
5a5f3a0f-cd7d-46c9-ae35-a80daca40ee5,species,Animalia,t0098252,Paederus anmamontis,Paederus (Megalopaederus) anmamontis,accepted,FALSE
dab9657f-ce79-47ee-9998-5610cb0a699e,species,Animalia,t0098253,Paederus bivirgatus,Paederus (Megalopaederus) bivirgatus,accepted,FALSE
7e491f51-8b81-4f59-85ea-8031967d7c1b,species,Animalia,t0098254,Paederus discurrens,Paederus (Megalopaederus) discurrens,accepted,FALSE
ab8f6ee6-78d9-4c76-a605-f600a25d6960,species,Animalia,t0098255,Paederus excisissimus,Paederus (Megalopaederus) excisissimus,accepted,FALSE
4a54ab99-aa1b-4e92-877c-585fb3ece78e,species,Animalia,t0098256,Paederus fulvocaudatus,Paederus (Megalopaederus) fulvocaudatus,accepted,FALSE
7c0c6bfc-ba25-4fb9-8093-24bf8ac803c0,species,Animalia,t0098257,Paederus furcispinosus,Paederus (Megalopaederus) furcispinosus,accepted,FALSE
140897c7-8fc6-451f-a9c6-d0f22910a6b2,species,Animalia,t0098258,Paederus incisus,Paederus (Megalopaederus) incisus,accepted,FALSE
fb8421f0-dbbc-4c98-a1e9-b51e508c272b,species,Animalia,t0098259,Paederus incurvatus,Paederus (Megalopaederus) incurvatus,accepted,FALSE
34bba834-06a5-4405-8efa-143aee997f99,species,Animalia,t0098260,Paederus nigricrus,Paederus (Megalopaederus) nigricrus,accepted,FALSE
33bb6293-5891-4240-9b61-f26b4b042840,species,Animalia,t0098261,Paederus semiflavus,Paederus (Megalopaederus) semiflavus,accepted,FALSE
5c32ca31-6eb8-43f5-a175-7bdd8fb6968f,species,Animalia,t0098262,Paederus trihamatus,Paederus (Megalopaederus) trihamatus,accepted,FALSE
42c2f31d-0310-4cc6-9802-65aea210a861,species,Animalia,t0098263,Paederus virgifer,Paederus (Megalopaederus) virgifer,accepted,FALSE
ceda870c-252e-47fc-8e17-b5e14d7cdd29,species,Animalia,t0098275,Pambolus caudalis,Pambolus (Phaenodus) caudalis,accepted,FALSE
ca39b78a-7639-4d9a-b65b-3c1e656e2ef0,species,Animalia,t0098276,Pambolus ruficeps,Pambolus (Phaenodus) ruficeps,accepted,FALSE
df07f567-3ce1-4410-8505-82f98343aa3f,species,Animalia,t0098370,Pedicia orophila,Pedicia (Tricyphona) orophila,accepted,FALSE
b8e26845-20fa-45d5-9b86-14acef62314a,species,Animalia,t0098488,Physopelta parviceps,Physopelta (Neophysopelta) parviceps,accepted,FALSE
033dc49b-eb05-4374-99c1-c45623662cf1,species,Animalia,t0098489,Physopelta quadriguttata,Physopelta (Neophysopelta) quadriguttata,accepted,FALSE
fd2929dd-d567-4fd4-ab32-5898475d3736,species,Animalia,t0098503,Piophila contecta,Piophila (Protopiophila) contecta,accepted,FALSE
2b4025dd-9101-454a-a4f5-7a460ee3cf31,species,Animalia,t0098504,Pipunculus coatalis,Pipunculus (Cephalops) coatalis,accepted,FALSE
7078e213-2483-4285-a662-e9c667f45db0,species,Animalia,t0098505,Pipunculus bicolor,Pipunculus (Eudorylas) bicolor,accepted,FALSE
57b40dd0-a045-4c47-ba99-a7916ca0c0c7,species,Animalia,t0098506,Pipunculus holosericeus,Pipunculus (Eudorylas) holosericeus,accepted,FALSE
f4cfbda3-e566-4d69-96f6-6201922d8f62,species,Animalia,t0098603,Prometopia quadrimaculata,Prometopia (Prometopia) quadrimaculata,accepted,FALSE
2a69c125-db8f-43cf-b8ad-2835af4254c1,species,Animalia,t0098692,Pylocheles mortensenii,Pylocheles (Pylocheles) mortensenii,accepted,FALSE
9d4b1acb-418d-4e69-9a4d-4d01481f795a,species,Animalia,t0098807,Scolia desidiosa,Scolia (Discolia) desidiosa,accepted,FALSE
c36e36a7-f346-43ed-b436-21c425268b75,species,Animalia,t0098808,Scolia formosicola,Scolia (Discolia) formosicola,accepted,FALSE
97ac0216-55c0-47ba-82bf-53062ff4bf4e,species,Animalia,t0098809,Scolia minowai,Scolia (Discolia) minowai,accepted,FALSE
639833cb-fe2e-431d-9397-86403c8b3125,species,Animalia,t0098810,Scolia taiwana,Scolia (Discolia) taiwana,accepted,FALSE
8687ce26-1d69-420e-9767-eb91b8189058,species,Animalia,t0098811,Scolia wusheensis,Scolia (Discolia) wusheensis,accepted,FALSE
5aafb8f5-b928-4320-8c39-9c64b3f616f2,species,Animalia,t0098832,Scymnus hoffmanni,Scymnus (Neopullus) hoffmanni,accepted,FALSE
ff27fe8e-aa87-4651-81e0-99f01b4d6498,species,Animalia,t0098833,Scymnus dorcatomoides,Scymnus (Pullus) dorcatomoides,accepted,FALSE
a049f444-c2d9-4c55-92db-ef7cc8f6d9a8,species,Animalia,t0098834,Scymnus ovimaculatus,Scymnus (Pullus) ovimaculatus,accepted,FALSE
49d830c2-f4ad-43ce-9aaa-6e8f07cb14be,species,Animalia,t0098835,Scymnus quadrillum,Scymnus (Pullus) quadrillum,accepted,FALSE
b6482727-e578-40f7-a326-c6b39ebdf02c,species,Animalia,t0098836,Scymnus nubilus,Scymnus (Scymnus) nubilus,accepted,FALSE
d0752d25-6f82-4c01-80c4-62a76ca27ce8,species,Animalia,t0098861,Sesapa (Sesapa) inscripta,Sesapa inscripta,accepted,FALSE
2f338aee-6f6f-48b7-a5ed-68124f4e1445,species,Animalia,t0098862,Sesapa (Sesapa) sanguinea,Sesapa sanguinea,accepted,FALSE
a5123aa2-25b1-418a-9ac7-a6cf435ba381,species,Animalia,t0098873,Simulium tuenense,Simulium (Comphostibia) tuenense,accepted,FALSE
9727917a-dc02-4fb9-80fd-d9f5d3c9c86f,species,Animalia,t0098874,Simulium taulingense,Simulium (Eusimulium) taulingense,accepted,FALSE
83576d51-e7a6-4947-86da-f660770e5609,species,Animalia,t0098875,Simulium yushangense,Simulium (Nevermannia) yushangense,accepted,FALSE
d924f0ec-9371-4fb0-bc13-e8506b2663d5,species,Animalia,t0098876,Simulium chungi,Simulium (Simulium) chungi,accepted,FALSE
5a06460a-e535-4f71-bb74-09b073642b69,species,Animalia,t0098877,Simulium puliense,Simulium (Simulium) puliense,accepted,FALSE
2c4b1585-9555-4ea3-9c0e-be9c3484a0a0,species,Animalia,t0098878,Simulium sakishimaense,Simulium (Simulium) sakishimaense,accepted,FALSE
db671722-54f3-4326-a18a-529ac16ee534,species,Animalia,t0098879,Simulium taiwanicum,Simulium (Simulium) taiwanicum,accepted,FALSE
d67ba22b-c899-4c07-a322-a2644e387cd4,species,Animalia,t0098880,Simulium ufengense,Simulium (Simulium) ufengense,accepted,FALSE
ecbe5059-265c-4ca5-98c9-d555d01c7b59,species,Animalia,t0098881,Simulium yonakuniense,Simulium (Wallacellum) yonakuniense,accepted,FALSE
5629f0b8-7616-4453-93b9-940cd9088757,species,Animalia,t0098899,Sipunculus nudus,Sipunculus (Sipunculus) nudus,accepted,FALSE
5f4b3e0c-20c2-4a64-8ab2-74525af7dd88,species,Animalia,t0098985,Streblocera okadai,Streblocera (Cosmophoridia) okadai,accepted,FALSE
a117a953-297d-4198-8d3c-168b568386b4,species,Animalia,t0098986,Streblocera villosa,Streblocera (Streblocera) villosa,accepted,FALSE
a304198a-8b02-4cb9-9c29-a77136ef4c7a,species,Animalia,t0099076,Tarsolepis fulgurifera,Tarsolepis (Megaschachia) fulgurifera,accepted,FALSE
518d3233-4eab-47e9-b4b3-641e9fcdbafa,species,Animalia,t0099111,Thaumastoptera issikiana,Thaumastoptera (Taiwanita) issikiana,accepted,FALSE
7040c46e-2df7-4927-ae06-d852069483b9,species,Animalia,t0099123,Themus bicoloricornis,Themus (Telephorops) bicoloricornis,accepted,FALSE
1f806eaf-72d3-4404-8bed-b43de06988b4,species,Animalia,t0099124,Themus uniformis,Themus (Telephorops) uniformis,accepted,FALSE
2221c023-6b1a-4023-841f-a4167763ebb2,species,Animalia,t0099125,Themus formosanus,Themus (Themus) formosanus,accepted,FALSE
d1c85d4f-32a0-4ec1-91b3-068d1a652937,species,Animalia,t0099126,Themus pallidipes,Themus (Themus) pallidipes,accepted,FALSE
1df68d9a-c4dd-44c7-9eb8-89fb56e9158e,species,Animalia,t0099127,Themus purpuratus,Themus (Themus) purpuratus,accepted,FALSE
15a19579-a645-4ecd-bcb2-0d880a6c8197,species,Animalia,t0099128,Themus satoi,Themus (Themus) satoi,accepted,FALSE
168e6601-7ff7-4653-aecc-1889f314e4c2,species,Animalia,t0099129,Themus taiwanus,Themus (Themus) taiwanus,accepted,FALSE
47aa5a6b-9748-47ee-8e81-fc69e367e58c,species,Animalia,t0099161,Tipula alboplagiata,Tipula (Acutipula) alboplagiata,accepted,FALSE
7bbb79be-dcec-454a-a2f6-b0e14cc76dbf,species,Animalia,t0099162,Tipula obtusiloba,Tipula (Acutipula) obtusiloba,accepted,FALSE
13e5107f-aef3-4536-ade0-4aaf4df96dff,species,Animalia,t0099163,Tipula yamata,Tipula (Indotipula) yamata,accepted,FALSE
1ccff270-81bc-42fa-86b2-56f1e44afb03,species,Animalia,t0099164,Tipula niitakensis,Tipula (Pterelachisus) niitakensis,accepted,FALSE
36543e26-0437-4049-aead-f2f81bae83e7,species,Animalia,t0099165,Tipula obnata,Tipula (Pterelachisus) obnata,accepted,FALSE
f2d018ca-8c20-438c-b1fe-04161dec1078,species,Animalia,t0099166,Tipula tridentata,Tipula (Pterelachisus) tridentata,accepted,FALSE
42e10993-0d3c-4d93-8ddc-c6e2d620bbdd,species,Animalia,t0099167,Tipula rantaicola,Tipula (Schummelia) rantaicola,accepted,FALSE
51795810-24d9-425c-9173-5970fcdc0b00,species,Animalia,t0099168,Tipula sparsissima,Tipula (Schummelia) sparsissima,accepted,FALSE
a01d3c56-2783-49b8-9d0f-23c0ef4ee2c3,species,Animalia,t0099169,Tipula strictiva,Tipula (Schummelia) strictiva,accepted,FALSE
c69e8574-0642-4f65-af70-b02195a1a278,species,Animalia,t0099170,Tipula lackschewitziana,Tipula (Sivatipula) lackschewitziana,accepted,FALSE
ba963ccc-9259-493c-9854-ccee6569aa17,species,Animalia,t0099171,Tipula haplotricha,Tipula (Trichotipula) haplotricha,accepted,FALSE
13557a15-bc58-4615-a29d-84c3e8291b30,species,Animalia,t0099172,Tipula bicornigera,Tipula (Vestiplex) bicornigera,accepted,FALSE
6eb3f686-4ee2-478f-a943-ab8d6839410b,species,Animalia,t0099173,Tipula bicorunta,Tipula (Vestiplex) bicorunta,accepted,FALSE
8e9c2a23-dfa9-4f19-a2bb-2320da3b37c4,species,Animalia,t0099174,Tipula foliacea,Tipula (Vestiplex) foliacea,accepted,FALSE
c339d14e-a89e-4058-807b-63bbec297343,species,Animalia,t0099175,Tipula nestor,Tipula (Vestiplex) nestor,accepted,FALSE
3a3c30d1-a152-4c75-b035-d5c83324c7e5,species,Animalia,t0099176,Tipula nokonis,Tipula (Vestiplex) nokonis,accepted,FALSE
d90b9ac1-5d00-4d45-a2d1-03c170fc7943,species,Animalia,t0099177,Tipula paravapiculata,Tipula (Vestiplex) paravapiculata,accepted,FALSE
5394e923-c108-4e6b-befe-169932e6ba00,species,Animalia,t0099178,Tipula subapterogyne,Tipula (Vestiplex) subapterogyne,accepted,FALSE
b1a77e2f-e5b5-47cd-b017-a5f4bba7c6d8,species,Animalia,t0099179,Tipula takahashiana,Tipula (Vestiplex) takahashiana,accepted,FALSE
1abc9b5f-39e1-487b-a259-ea9837d1b3a8,species,Animalia,t0099180,Tipula nova,Tipula (Yamatotipula) nova,accepted,FALSE
99ae2ec2-116d-41df-b2e9-e96636eba89e,species,Animalia,t0099223,Trentepholia atayal,Trentepholia (Mongoma) atayal,accepted,FALSE
ddbd4616-b2ce-424d-8ad5-7e74cd47d757,species,Animalia,t0099224,Trentepholia esakii,Trentepholia (Mongoma) esakii,accepted,FALSE
77cc86e7-9246-415d-b47d-f5efb98e5334,species,Animalia,t0099225,Trentepholia montina,Trentepholia (Mongoma) montina,accepted,FALSE
f91bb2f0-b34b-41ed-842e-f42e39426c5a,species,Animalia,t0099226,Trentepholia platyleuca,Trentepholia (Mongoma) platyleuca,accepted,FALSE
72d39ffd-281e-40b0-a8a0-b744519cfb8c,species,Animalia,t0099227,Trentepholia tarsalba,Trentepholia (Mongoma) tarsalba,accepted,FALSE
eb419d5f-6617-4cd1-b191-ef5b66207974,species,Animalia,t0099228,Trentepholia fuscobasalis,Trentepholia (Trentepohlia) fuscobasalis,accepted,FALSE
0d44bce2-8adb-40c3-aeb3-aab3ce882288,species,Animalia,t0099229,Trentepholia proba,Trentepholia (Trentepohlia) proba,accepted,FALSE
cb450045-839d-4bb7-8ab0-8614419f4c89,species,Animalia,t0099230,Trentepholia pulchripennis,Trentepholia (Trentepohlia) pulchripennis,accepted,FALSE
71f96812-903b-46b8-bbea-e3059ebf4b43,species,Animalia,t0099495,Atomaria (Atomaria) cooteri,Atomaria cooteri,accepted,FALSE
330f06d7-03fc-461c-9ec0-2a61df24a351,species,Animalia,t0099496,Atomaria (Atomaria) johnsoni,Atomaria johnsoni,accepted,TRUE
0d4e2203-b2cd-4629-a801-4c2ef16c3e16,species,Animalia,t0099497,Atomaria (Atomaria) klapperichi,Atomaria klapperichi,accepted,FALSE
046ffca5-f6eb-4830-b05c-d84c16dfa441,species,Animalia,t0099498,Atomaria (Atomaria) plecta,Atomaria plecta,accepted,TRUE
e646ad66-43a2-4f3a-828b-ff9389f0b897,species,Animalia,t0099799,Adelges tsugae,Adelges (Annandina) tsugae,accepted,FALSE
d5d83def-1239-451c-9c21-8d7c176cf781,species,Animalia,t0099822,Agathidium alesi,Agathidium (Agathidium) alesi,accepted,FALSE
b9535e0f-b6bf-4355-83b9-bedac81ecd4b,species,Animalia,t0099823,Agathidium alpestre,Agathidium (Agathidium) alpestre,accepted,FALSE
d95bd8d6-3dd6-43d4-8d62-b81ebb6e6470,species,Animalia,t0099824,Agathidium angustatum,Agathidium (Agathidium) angustatum,accepted,FALSE
72ee4048-d794-472e-8e94-3061cc4eaa29,species,Animalia,t0099825,Agathidium anmashanense,Agathidium (Agathidium) anmashanense,accepted,FALSE
6e79805c-3d7e-4cb2-80e4-0968a69a661c,species,Animalia,t0099826,Agathidium asphaltinum,Agathidium (Agathidium) asphaltinum,accepted,FALSE
7f017d0e-e705-4d07-95d9-d204494175e9,species,Animalia,t0099827,Agathidium chalconotum,Agathidium (Agathidium) chalconotum,accepted,FALSE
0bf4f905-69f2-46ca-abe1-b7d6428c5dca,species,Animalia,t0099828,Agathidium chiaicum,Agathidium (Agathidium) chiaicum,accepted,FALSE
42b88979-7bbd-4ef3-bb45-f8638f018062,species,Animalia,t0099829,Agathidium comptum,Agathidium (Agathidium) comptum,accepted,FALSE
dfecdc3b-c661-4254-878d-ed03c16d3f4f,species,Animalia,t0099830,Agathidium delicatulum,Agathidium (Agathidium) delicatulum,accepted,FALSE
1df999eb-7853-4126-9cde-94869b3d6651,species,Animalia,t0099831,Agathidium discretum,Agathidium (Agathidium) discretum,accepted,FALSE
11f52d6c-7790-40a9-8a03-b6a2245a31c6,species,Animalia,t0099832,Agathidium distinguendum,Agathidium (Agathidium) distinguendum,accepted,FALSE
c700da23-333d-46eb-a830-c1ab3785c34f,species,Animalia,t0099833,Agathidium egregium,Agathidium (Agathidium) egregium,accepted,FALSE
55b73537-0d92-4272-9a26-49d44dc75c33,species,Animalia,t0099834,Agathidium exoletum,Agathidium (Agathidium) exoletum,accepted,FALSE
53290239-c424-4874-b07c-ad32a1d37201,species,Animalia,t0099835,Agathidium familiare,Agathidium (Agathidium) familiare,accepted,FALSE
c2ee24d3-49ed-4525-9884-85ae163a8f91,species,Animalia,t0099836,Agathidium fenestratum,Agathidium (Agathidium) fenestratum,accepted,FALSE
8a1f265c-3905-4e8f-93f1-a96b2417dbee,species,Animalia,t0099837,Agathidium formosum,Agathidium (Agathidium) formosum,accepted,FALSE
07e2c856-bc11-435c-b4f2-ef6106bb1b5d,species,Animalia,t0099838,Agathidium fuliginosum,Agathidium (Agathidium) fuliginosum,accepted,FALSE
3c7ffe0d-1c23-4a82-a071-499025094739,species,Animalia,t0099839,Agathidium furcatum,Agathidium (Agathidium) furcatum,accepted,FALSE
b55794cd-1148-46a8-9530-4bde428a65a5,species,Animalia,t0099840,Agathidium fuscum,Agathidium (Agathidium) fuscum,accepted,FALSE
22961beb-a430-4434-80e2-d48297b43487,species,Animalia,t0099841,Agathidium glabricolle,Agathidium (Agathidium) glabricolle,accepted,FALSE
f4359489-66e6-4db8-8674-83d2e8aef179,species,Animalia,t0099842,Agathidium griseum,Agathidium (Agathidium) griseum,accepted,FALSE
1b288c68-9a35-4797-8427-2a91affaf518,species,Animalia,t0099843,Agathidium grossum,Agathidium (Agathidium) grossum,accepted,FALSE
dfcbf3f6-964f-4ba7-8c44-e5e12f37615d,species,Animalia,t0099844,Agathidium honestum,Agathidium (Agathidium) honestum,accepted,FALSE
7458f83f-f5b5-47f2-8ff6-f10deead711e,species,Animalia,t0099845,Agathidium intricatum,Agathidium (Agathidium) intricatum,accepted,FALSE
9aeb252e-f775-4e4c-ac5c-ebc3c7794cec,species,Animalia,t0099846,Agathidium inustum,Agathidium (Agathidium) inustum,accepted,FALSE
1ed7fd8e-34a7-4a48-93c1-d122fc4357fd,species,Animalia,t0099847,Agathidium kaohsiungense,Agathidium (Agathidium) kaohsiungense,accepted,FALSE
89ac1a5a-478c-4407-8709-5ff4a1d4679a,species,Animalia,t0099848,Agathidium lucidum,Agathidium (Agathidium) lucidum,accepted,FALSE
ec784da7-d784-4a69-8393-c08f2f1a1d10,species,Animalia,t0099849,Agathidium lucifugum,Agathidium (Agathidium) lucifugum,accepted,FALSE
cda84cc3-1ef6-4bcd-97f6-067d97d36eac,species,Animalia,t0099850,Agathidium lunatum,Agathidium (Agathidium) lunatum,accepted,FALSE
4b44ea4d-d157-4c84-9eb2-786078805ae7,species,Animalia,t0099851,Agathidium meifengense,Agathidium (Agathidium) meifengense,accepted,FALSE
693cdab1-d2af-4fd5-b4b4-34dc8f1fd27e,species,Animalia,t0099852,Agathidium melanocephalum,Agathidium (Agathidium) melanocephalum,accepted,FALSE
1e12eed1-ea64-4b39-a08f-5b023b2ad9c2,species,Animalia,t0099853,Agathidium memnonium,Agathidium (Agathidium) memnonium,accepted,FALSE
04433f2c-c121-47a2-88bb-623cb97253dd,species,Animalia,t0099854,Agathidium pictum,Agathidium (Agathidium) pictum,accepted,FALSE
53f785ad-4100-4847-bf18-fd0833aee94c,species,Animalia,t0099855,Agathidium splendidulum,Agathidium (Agathidium) splendidulum,accepted,FALSE
6271e4fe-b27b-436f-b593-6be71ab4fcca,species,Animalia,t0099856,Agathidium subalpinum,Agathidium (Agathidium) subalpinum,accepted,FALSE
212a1b77-52e9-4870-bd6f-035b1a702e81,species,Animalia,t0099857,Agathidium subnitidum,Agathidium (Agathidium) subnitidum,accepted,FALSE
3990c1e5-9b94-42c1-b4ac-b6bc1c64db44,species,Animalia,t0099858,Agathidium subsinuatum,Agathidium (Agathidium) subsinuatum,accepted,FALSE
c4081794-684d-4954-8d73-9986ef50f777,species,Animalia,t0099859,Agathidium taichungense,Agathidium (Agathidium) taichungense,accepted,FALSE
f111c17e-ef3b-4e62-bdb7-bf8049d988e1,species,Animalia,t0099860,Agathidium tardum,Agathidium (Agathidium) tardum,accepted,FALSE
d9c11c42-b89f-4d38-b781-8083e8e7eeca,species,Animalia,t0099861,Agathidium tenebroides,Agathidium (Agathidium) tenebroides,accepted,FALSE
5fcf7457-fbec-4271-9742-3c7dd49a8cbc,species,Animalia,t0099862,Agathidium tessellatum,Agathidium (Agathidium) tessellatum,accepted,FALSE
5b3fcc7c-0d21-442c-a0c8-3f1be52534de,species,Animalia,t0099863,Agathidium umbratum,Agathidium (Agathidium) umbratum,accepted,FALSE
238819ce-c0ac-47cc-ad7a-98c43d2edfd5,species,Animalia,t0099864,Agathidium geniculatum,Agathidium (Cyphoceble) geniculatum,accepted,FALSE
65a07e35-effa-401b-9d1f-8b30a1f03cfc,species,Animalia,t0099865,Agathidium inquisitor,Agathidium (Cyphoceble) inquisitor,accepted,FALSE
28ffe8ad-985a-4c25-8fa1-8e5e64468528,species,Animalia,t0099866,Agathidium yushanicum,Agathidium (Cyphoceble) yushanicum,accepted,FALSE
4f7f38e1-4c7a-4eee-b514-b13f07482bec,species,Animalia,t0099867,Agathidium oblitum,Agathidium (Macroceble) oblitum,accepted,FALSE
dc3aeea9-45bb-4725-9c9a-323efdd83642,species,Animalia,t0099868,Agathidium amictum,Agathidium (Microceble) amictum,accepted,FALSE
b96fce34-a8cd-48f8-a756-e9b17cbeeda2,species,Animalia,t0099869,Agathidium fenchihuense,Agathidium (Microceble) fenchihuense,accepted,FALSE
77d15bd9-6cf5-4100-b625-0da30c6bdb37,species,Animalia,t0099870,Agathidium klapperichi,Agathidium (Microceble) klapperichi,accepted,FALSE
bde8eeb4-3cad-40ee-90fa-81016ce5360f,species,Animalia,t0099871,Agathidium serratum,Agathidium (Microceble) serratum,accepted,FALSE
a8bd4bc7-ed55-4421-997d-b601dfbaf638,species,Animalia,t0099872,Agathidium taiwanense,Agathidium (Microceble) taiwanense,accepted,FALSE
