taxonUUID,taxonRank,parentUUID,simplifiedScientificName,kingdom,class,TT_URL
e85b0056-8b3d-4e2b-b82a-196bbff20b74,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Horaia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/e85b0056-8b3d-4e2b-b82a-196bbff20b74
a31d0361-9b93-4853-91fc-b9213e7c021a,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Paraluperodes,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/a31d0361-9b93-4853-91fc-b9213e7c021a
16ce8bcd-6d85-4880-8a5f-e06ccfb7f931,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Phyllodecta,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/16ce8bcd-6d85-4880-8a5f-e06ccfb7f931
58a83e0d-cc94-493f-909c-271b9c94db13,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Proegmana,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/58a83e0d-cc94-493f-909c-271b9c94db13
5e864dbf-67f8-45e4-822d-b3390cce301d,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Saperoderma,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/5e864dbf-67f8-45e4-822d-b3390cce301d
a80ed9b3-fa9f-448d-9431-26213a1b81ef,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Siemssenius,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/a80ed9b3-fa9f-448d-9431-26213a1b81ef
da30d66e-4c22-4028-9b61-86d87dbb32bc,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Trachyphthona,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/da30d66e-4c22-4028-9b61-86d87dbb32bc
77df16c3-078c-4f51-8e02-5713002d060d,genus,24b91207-b311-4ad0-b72a-6cedfeabcfce,Sympeizomias,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/77df16c3-078c-4f51-8e02-5713002d060d
4bf769a8-66d2-46d7-85ad-f1d7ce150054,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Hayashi,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/4bf769a8-66d2-46d7-85ad-f1d7ce150054
d47e1bcf-757d-400e-93da-584e31784f32,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Metopoplectus,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/d47e1bcf-757d-400e-93da-584e31784f32
c8d07d30-7bfa-48de-a5e4-04d1e1bd26f4,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Parandra,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/c8d07d30-7bfa-48de-a5e4-04d1e1bd26f4
d9faddfb-d1ed-446a-b794-d4f99d096d84,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Pedostrangalia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/d9faddfb-d1ed-446a-b794-d4f99d096d84
61757c9b-eaef-4ce8-84cb-f7f8a99552b6,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Pseudokamikiria,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/61757c9b-eaef-4ce8-84cb-f7f8a99552b6
499611c3-0268-44b5-bd6e-0377a23d9874,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Pyrocalymma,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/499611c3-0268-44b5-bd6e-0377a23d9874
a51d72e4-1bed-43f9-8705-dc1aeb9c4cb4,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Rhytiphora,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/a51d72e4-1bed-43f9-8705-dc1aeb9c4cb4
21e9a521-3876-4ebc-9702-e08806e2d743,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Rondonia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/21e9a521-3876-4ebc-9702-e08806e2d743
cb674637-51a6-47ce-816a-6201bbc24048,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Sybra,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/cb674637-51a6-47ce-816a-6201bbc24048
c71e4c49-439f-44ff-a4b0-edf58dc4c83f,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Priotyrranus,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/c71e4c49-439f-44ff-a4b0-edf58dc4c83f
54533366-202b-45a7-b265-c81970e3984a,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Emmelostiba,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/54533366-202b-45a7-b265-c81970e3984a
7ede458b-43a9-49f3-aa9d-4b34d47bc543,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Geostibida,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/7ede458b-43a9-49f3-aa9d-4b34d47bc543
b3a65aa6-d2ec-4d40-b93d-50278931db53,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Hybrdolinus,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/b3a65aa6-d2ec-4d40-b93d-50278931db53
68b088a3-526f-47f7-969f-5263f7a6d7e5,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Ocyusa,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/68b088a3-526f-47f7-969f-5263f7a6d7e5
b200a6ef-3bf7-41f3-b3f7-7f8f91a367c2,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Oligota,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/b200a6ef-3bf7-41f3-b3f7-7f8f91a367c2
494aa962-e5a5-4f72-8821-c4af8a795fec,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Parapimela,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/494aa962-e5a5-4f72-8821-c4af8a795fec
aed5d5c8-06a9-4377-bc57-8573fd2750a8,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Phytosus,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/aed5d5c8-06a9-4377-bc57-8573fd2750a8
e1c8d0bc-7eb1-4f29-a7da-c1da16c036ff,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Plagiusa,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/e1c8d0bc-7eb1-4f29-a7da-c1da16c036ff
644510aa-6505-43e8-a69a-098147a6507e,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Platyprosops,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/644510aa-6505-43e8-a69a-098147a6507e
5e61dd1b-d6c7-4ba6-a254-5a7ba3a75c38,genus,5f91a112-50cd-4ab9-aa73-f3fbeb28a909,Drepanocerus,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/5e61dd1b-d6c7-4ba6-a254-5a7ba3a75c38
70e9e210-e87a-4853-9ecc-720650542b9a,genus,5f91a112-50cd-4ab9-aa73-f3fbeb28a909,Psammobius,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/70e9e210-e87a-4853-9ecc-720650542b9a
a30158e2-909e-479c-a4c8-890c7cde98e1,genus,fb51311c-86d9-4413-99db-30dc284f4f9a,Librodor,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/a30158e2-909e-479c-a4c8-890c7cde98e1
8befe1a3-d337-417b-813d-23d3f69895e9,genus,cad4f1b5-ecbb-46c3-9552-b7978fbe20d3,Herophydrus,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/8befe1a3-d337-417b-813d-23d3f69895e9
625b0afc-7308-4aba-a891-2741dd2ad896,genus,21a0682b-16ad-47a3-a71c-e75d7d0d9628,Chasmogenus,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/625b0afc-7308-4aba-a891-2741dd2ad896
5ea6c0f7-476b-45ce-9983-bfc6db2460c8,genus,e32d6b97-f907-496e-b87c-7d5f69576083,Ovalisia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/5ea6c0f7-476b-45ce-9983-bfc6db2460c8
d5878c6a-7df3-4c21-a7a8-7c9ccf1630c2,genus,501d2a29-e0a6-442f-811e-74ec9be70f50,Tomarus,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/d5878c6a-7df3-4c21-a7a8-7c9ccf1630c2
fdeee5b3-4a3b-484c-ad7f-76aa1b66fb73,genus,fca549ac-c047-4a23-aaef-3796bcaa781d,Inopeplus,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/fdeee5b3-4a3b-484c-ad7f-76aa1b66fb73
40244c2b-843d-48a2-9360-f8ee5a58a1e4,genus,0356df35-b8a6-4848-a6ff-16716730cdbb,Limnubius,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/40244c2b-843d-48a2-9360-f8ee5a58a1e4
872c29bb-b1f8-48d9-b40a-1836cb72b1c1,genus,f1b3fb3e-7241-4db8-82ba-eb47c663330e,Anthyria,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/872c29bb-b1f8-48d9-b40a-1836cb72b1c1
dbf9ae9e-fe45-41d5-aa63-dce89a1942b7,genus,f1b3fb3e-7241-4db8-82ba-eb47c663330e,Crypsicometa,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/dbf9ae9e-fe45-41d5-aa63-dce89a1942b7
94063288-5623-4cd7-8ca0-29aef16ebd87,genus,f1b3fb3e-7241-4db8-82ba-eb47c663330e,Eucosmabraxas,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/94063288-5623-4cd7-8ca0-29aef16ebd87
019bd86b-4cae-4a49-a4f1-32073aacc475,genus,f1b3fb3e-7241-4db8-82ba-eb47c663330e,Microcalcarifera,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/019bd86b-4cae-4a49-a4f1-32073aacc475
0c3971f1-5e0f-4f4b-b31c-2126d9a6f8ed,genus,f1b3fb3e-7241-4db8-82ba-eb47c663330e,Nipponogelasma,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/0c3971f1-5e0f-4f4b-b31c-2126d9a6f8ed
90fbc24b-ce7e-4ff2-8f31-e2456541078c,genus,f1b3fb3e-7241-4db8-82ba-eb47c663330e,Vindusara,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/90fbc24b-ce7e-4ff2-8f31-e2456541078c
655f42e7-12a1-48f8-b748-a61550cb33dd,genus,f1b3fb3e-7241-4db8-82ba-eb47c663330e,Zanclopera,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/655f42e7-12a1-48f8-b748-a61550cb33dd
d0d240cb-b1d8-4fed-9eec-b34ba74525b0,genus,f1b3fb3e-7241-4db8-82ba-eb47c663330e,Genusa,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/d0d240cb-b1d8-4fed-9eec-b34ba74525b0
d6ae8886-328d-41b4-ad35-92c37b3b26a2,genus,92504495-67e8-42e8-bb76-26cd5b0826f2,Albocosta,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/d6ae8886-328d-41b4-ad35-92c37b3b26a2
fc5912a3-7807-4558-b0c0-b913b97ae8f2,genus,92504495-67e8-42e8-bb76-26cd5b0826f2,Anomis,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/fc5912a3-7807-4558-b0c0-b913b97ae8f2
b7294f65-8b02-42cd-90e6-d24c7a388a36,genus,92504495-67e8-42e8-bb76-26cd5b0826f2,Bryophilina,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/b7294f65-8b02-42cd-90e6-d24c7a388a36
becbbc86-298c-43ad-907f-1a1a12f1989f,genus,92504495-67e8-42e8-bb76-26cd5b0826f2,Himalistra,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/becbbc86-298c-43ad-907f-1a1a12f1989f
3d178829-fc37-4236-9dea-7866f267ff71,genus,92504495-67e8-42e8-bb76-26cd5b0826f2,Leucocosmia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/3d178829-fc37-4236-9dea-7866f267ff71
1187f8c9-d2ec-4bf4-a4ad-07ba669ae3f5,genus,92504495-67e8-42e8-bb76-26cd5b0826f2,Ochropleura,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/1187f8c9-d2ec-4bf4-a4ad-07ba669ae3f5
ce9e335b-989a-4201-8ad7-afcd989ff3a8,genus,92504495-67e8-42e8-bb76-26cd5b0826f2,Ozarna,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/ce9e335b-989a-4201-8ad7-afcd989ff3a8
b484fba1-0f86-4e21-8ae9-e327f3367f11,genus,92504495-67e8-42e8-bb76-26cd5b0826f2,Perigea,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/b484fba1-0f86-4e21-8ae9-e327f3367f11
b2443093-5069-46a3-8634-859e2ade6786,genus,92504495-67e8-42e8-bb76-26cd5b0826f2,Xanthoptera,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/b2443093-5069-46a3-8634-859e2ade6786
7f7177f7-357a-40bd-b5d1-a8f1a9588a41,genus,50583e36-4bb6-46ee-a6a6-ab5b65fbcf10,Acroclita,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/7f7177f7-357a-40bd-b5d1-a8f1a9588a41
90863793-0b8c-4143-8e74-c8b8ac94258f,genus,50583e36-4bb6-46ee-a6a6-ab5b65fbcf10,Celypha,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/90863793-0b8c-4143-8e74-c8b8ac94258f
09ad97fc-8cdf-4c87-ad0e-2758c0ad3136,genus,50583e36-4bb6-46ee-a6a6-ab5b65fbcf10,Eucoenogenes,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/09ad97fc-8cdf-4c87-ad0e-2758c0ad3136
080d79c5-f1c9-4b60-9b71-13d0a56da73f,genus,50583e36-4bb6-46ee-a6a6-ab5b65fbcf10,Hilarographa,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/080d79c5-f1c9-4b60-9b71-13d0a56da73f
a32e83fc-fe6f-46ad-93b5-ff9ae26a781c,genus,50583e36-4bb6-46ee-a6a6-ab5b65fbcf10,Hoshinoa,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/a32e83fc-fe6f-46ad-93b5-ff9ae26a781c
f42ea8eb-e578-495d-84de-65d150e4fcd8,genus,50583e36-4bb6-46ee-a6a6-ab5b65fbcf10,Neohermenias,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/f42ea8eb-e578-495d-84de-65d150e4fcd8
016898ef-62a7-473e-b6c5-146f62bbef21,genus,50583e36-4bb6-46ee-a6a6-ab5b65fbcf10,Parepisimia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/016898ef-62a7-473e-b6c5-146f62bbef21
2b2ae2e1-8a59-49d6-9ab4-d6dc4341d110,genus,50583e36-4bb6-46ee-a6a6-ab5b65fbcf10,Spilonota,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/2b2ae2e1-8a59-49d6-9ab4-d6dc4341d110
e9d79a4e-5c83-4645-b43a-fea4143cd25d,genus,00ba932c-6b0d-4e1c-bba3-07cbf0f8b47f,Argyractia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/e9d79a4e-5c83-4645-b43a-fea4143cd25d
d363439c-3495-4823-ba2d-9bf328169069,genus,00ba932c-6b0d-4e1c-bba3-07cbf0f8b47f,Bomolocha,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/d363439c-3495-4823-ba2d-9bf328169069
2f509511-4640-4f6c-84b7-85d9d3ebb7d4,genus,00ba932c-6b0d-4e1c-bba3-07cbf0f8b47f,Borsippa,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/2f509511-4640-4f6c-84b7-85d9d3ebb7d4
f70cffcd-41a6-4d24-bf7f-586906696c0a,genus,00ba932c-6b0d-4e1c-bba3-07cbf0f8b47f,Capnodes,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/f70cffcd-41a6-4d24-bf7f-586906696c0a
b4c66320-4d47-47e9-b9b9-5d8203d29739,genus,00ba932c-6b0d-4e1c-bba3-07cbf0f8b47f,Catoblemma,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/b4c66320-4d47-47e9-b9b9-5d8203d29739
87dcd00c-bb82-4d44-a064-2e9a44b9e295,genus,00ba932c-6b0d-4e1c-bba3-07cbf0f8b47f,Dasychira,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/87dcd00c-bb82-4d44-a064-2e9a44b9e295
6be2c072-6972-41df-9aea-03a224239696,genus,00ba932c-6b0d-4e1c-bba3-07cbf0f8b47f,Eclipsea,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/6be2c072-6972-41df-9aea-03a224239696
576d06f0-76b1-45be-ab1f-5e6297324904,genus,00ba932c-6b0d-4e1c-bba3-07cbf0f8b47f,Neasura,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/576d06f0-76b1-45be-ab1f-5e6297324904
dbad9c3e-d83d-4702-88f6-8201d5893c6a,genus,00ba932c-6b0d-4e1c-bba3-07cbf0f8b47f,Neasuroides,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/dbad9c3e-d83d-4702-88f6-8201d5893c6a
683eadd1-adfc-401e-b8a4-7940c3176fb0,genus,00ba932c-6b0d-4e1c-bba3-07cbf0f8b47f,Neochiera,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/683eadd1-adfc-401e-b8a4-7940c3176fb0
5d7a9d15-dd87-480d-bdb3-22469494f75c,genus,00ba932c-6b0d-4e1c-bba3-07cbf0f8b47f,Parasiccia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/5d7a9d15-dd87-480d-bdb3-22469494f75c
d0819e16-bf5d-47b0-87ed-53265f76b5f5,genus,00ba932c-6b0d-4e1c-bba3-07cbf0f8b47f,Sarcopteron,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/d0819e16-bf5d-47b0-87ed-53265f76b5f5
3beae324-c7b8-427a-8145-4740883163fa,genus,00ba932c-6b0d-4e1c-bba3-07cbf0f8b47f,Topomesoides,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/3beae324-c7b8-427a-8145-4740883163fa
bf57f891-cf41-4c51-8d68-000851cfa233,genus,308a4096-5003-40bf-8f51-85a18e57bdb1,Balataea,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/bf57f891-cf41-4c51-8d68-000851cfa233
cb412121-2185-419a-b396-490b27bb01e5,genus,308a4096-5003-40bf-8f51-85a18e57bdb1,Fuscartona,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/cb412121-2185-419a-b396-490b27bb01e5
8cb8c248-e3ae-436f-8255-9083e6c40e4a,genus,308a4096-5003-40bf-8f51-85a18e57bdb1,Hysteroscene,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/8cb8c248-e3ae-436f-8255-9083e6c40e4a
7a45fabe-6a44-4f40-98be-a3efa6086a6e,genus,308a4096-5003-40bf-8f51-85a18e57bdb1,Pollanista,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/7a45fabe-6a44-4f40-98be-a3efa6086a6e
b3e6522d-34cc-46f4-9776-b5bd5627e04e,genus,90e2cd58-9d9a-44b4-903b-e121d7fc327b,Apomyelois,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/b3e6522d-34cc-46f4-9776-b5bd5627e04e
24d9fab1-9db5-4b06-bb6f-dd78854589d8,genus,90e2cd58-9d9a-44b4-903b-e121d7fc327b,Comorta,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/24d9fab1-9db5-4b06-bb6f-dd78854589d8
b969a74f-3018-46e7-ba5d-7f5bd97aae29,genus,90e2cd58-9d9a-44b4-903b-e121d7fc327b,Critonia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/b969a74f-3018-46e7-ba5d-7f5bd97aae29
07a9a424-bec7-4d00-8943-8d8568d68e30,genus,90e2cd58-9d9a-44b4-903b-e121d7fc327b,Jocara,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/07a9a424-bec7-4d00-8943-8d8568d68e30
5b496975-7fb0-45b5-9bda-745e113f9def,genus,90e2cd58-9d9a-44b4-903b-e121d7fc327b,Paracme,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/5b496975-7fb0-45b5-9bda-745e113f9def
717a5c1f-c336-448e-8ba0-1538ab3dbd74,genus,90e2cd58-9d9a-44b4-903b-e121d7fc327b,Poujadia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/717a5c1f-c336-448e-8ba0-1538ab3dbd74
3df81663-6400-4eb0-838b-a3e55f0aebcd,genus,e2ddf8e5-2d1f-4b8d-8878-04aac3cfbee0,Crambostenia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/3df81663-6400-4eb0-838b-a3e55f0aebcd
a8a49174-fccb-45b5-b277-f955fa9cb60a,genus,e2ddf8e5-2d1f-4b8d-8878-04aac3cfbee0,Euchromius,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/a8a49174-fccb-45b5-b277-f955fa9cb60a
8b987b60-c1c2-4b12-8aea-1ba530413195,genus,e2ddf8e5-2d1f-4b8d-8878-04aac3cfbee0,Ostrinina,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/8b987b60-c1c2-4b12-8aea-1ba530413195
c626f9a3-91f3-4516-90ba-251773d25310,genus,e2ddf8e5-2d1f-4b8d-8878-04aac3cfbee0,Pagada,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/c626f9a3-91f3-4516-90ba-251773d25310
145014a6-563f-409b-b641-0b6945736ae8,genus,e2ddf8e5-2d1f-4b8d-8878-04aac3cfbee0,Parthenodes,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/145014a6-563f-409b-b641-0b6945736ae8
941d930a-162f-4282-bc6c-3ffa4d00b001,genus,e2ddf8e5-2d1f-4b8d-8878-04aac3cfbee0,Phalangiodes,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/941d930a-162f-4282-bc6c-3ffa4d00b001
1e07a3f1-69b4-488b-a1fc-5330a02e8b81,genus,e2ddf8e5-2d1f-4b8d-8878-04aac3cfbee0,Pronomis,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/1e07a3f1-69b4-488b-a1fc-5330a02e8b81
5bf4db7f-b5a0-4fc7-a18c-40f643ccf2df,genus,e2ddf8e5-2d1f-4b8d-8878-04aac3cfbee0,Sisyrophora,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/5bf4db7f-b5a0-4fc7-a18c-40f643ccf2df
5c6fdaf7-6bfe-44e3-82ff-744e9732a9ad,genus,e2ddf8e5-2d1f-4b8d-8878-04aac3cfbee0,Stenia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/5c6fdaf7-6bfe-44e3-82ff-744e9732a9ad
6facfdd0-828a-4462-be75-2da96daac839,genus,e2ddf8e5-2d1f-4b8d-8878-04aac3cfbee0,Torulisquama,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/6facfdd0-828a-4462-be75-2da96daac839
d75a7d6c-2b3f-4948-83ed-46491ee54acb,genus,206108ab-6a9d-493a-8316-e430da8da7a1,Dactylorhynchides,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/d75a7d6c-2b3f-4948-83ed-46491ee54acb
eb86800b-9226-4010-9071-41f4171c481a,genus,206108ab-6a9d-493a-8316-e430da8da7a1,Rhamnopsis,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/eb86800b-9226-4010-9071-41f4171c481a
de6576b5-457c-4a6b-b0f3-2e2c8ce44fe2,genus,ba5d0507-de23-4d7e-afa0-80f9ff2ba068,Capidentalia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/de6576b5-457c-4a6b-b0f3-2e2c8ce44fe2
d53f81a8-6c73-494e-be67-ad2ea7cb9254,genus,ba5d0507-de23-4d7e-afa0-80f9ff2ba068,Polyhymno,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/d53f81a8-6c73-494e-be67-ad2ea7cb9254
771a7d47-1a2a-4d82-9c91-dae97fb28069,genus,ba5d0507-de23-4d7e-afa0-80f9ff2ba068,Thyrsostoma,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/771a7d47-1a2a-4d82-9c91-dae97fb28069
9e8bbb17-8353-4241-9394-3bd5abc3f47e,genus,88842b19-3670-4371-9778-e4054b9d8fc4,Caunaca,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/9e8bbb17-8353-4241-9394-3bd5abc3f47e
1ec66cee-ff6f-4e47-8e74-2ab865666d4b,genus,63e7e423-5ec0-4e95-af80-f47f87a6096f,Argyreus,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/1ec66cee-ff6f-4e47-8e74-2ab865666d4b
146260f4-23fc-43d8-9aac-49e71c2228cd,genus,63e7e423-5ec0-4e95-af80-f47f87a6096f,Paduca,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/146260f4-23fc-43d8-9aac-49e71c2228cd
9b6756cf-4337-4d00-8a72-ee1184d418f4,genus,007f911a-2332-44ad-a2ad-5af07c3e0437,Lysipatha,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/9b6756cf-4337-4d00-8a72-ee1184d418f4
94dd78e0-6bb3-4b05-bc71-5b56ff71702a,genus,29258d69-cbc8-4f66-8426-2c8ee350740f,Haplotinea,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/94dd78e0-6bb3-4b05-bc71-5b56ff71702a
c95cbb1b-a790-449d-b7f9-5f18f87045e2,genus,29258d69-cbc8-4f66-8426-2c8ee350740f,Spatularia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/c95cbb1b-a790-449d-b7f9-5f18f87045e2
9a842553-029f-4320-b934-5dd7943673a0,genus,0f0ae753-c82b-43ee-a961-c6a802a4cb65,Chimaerosphecia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/9a842553-029f-4320-b934-5dd7943673a0
50038a86-b3ca-453a-9574-9c950b30574a,genus,0f0ae753-c82b-43ee-a961-c6a802a4cb65,Oligophlebiella,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/50038a86-b3ca-453a-9574-9c950b30574a
0dd8b4c3-8e8a-4a04-bcf0-3666e989cf2d,genus,a8a67989-0d4c-4e23-950b-e866ca26e3ec,Squamura,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/0dd8b4c3-8e8a-4a04-bcf0-3666e989cf2d
967401f4-eed0-4e22-9054-b7d1468d6ed1,genus,b1f2b5ed-f9f9-4a19-b836-f40f14911f6f,Acia,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/967401f4-eed0-4e22-9054-b7d1468d6ed1
bb16bdf6-fdf6-48e4-a579-e098403b7c50,genus,b1f2b5ed-f9f9-4a19-b836-f40f14911f6f,Bicoloratum,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/bb16bdf6-fdf6-48e4-a579-e098403b7c50
