taxonUUID,taxonRank,parentUUID,kingdom,simplifiedScientificName,nativeness,protectedStatusTW,categoryRedlistTW,categoryIUCN,groupID,reason,check_column,filtered_values,TT_URL
9401a1ca-328b-4645-8c6b-3578cfd7c1b8,species,a6fa8f39-71fc-4458-8a88-5ba47e46e20f,Animalia,Nisaetus nipalensis,原生 Native,瀕臨絕種保育類野生動物,"易危（VU, Vulnerable）","接近受脅（NT, Near Threatened）",9401a1ca-328b-4645-8c6b-3578cfd7c1b8,IUCN紅皮書不同,categoryIUCN,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/9401a1ca-328b-4645-8c6b-3578cfd7c1b8
8d8634ef-b32f-4bb0-8bc4-83cbae1fd1e1,infraspecies,9401a1ca-328b-4645-8c6b-3578cfd7c1b8,Animalia,Nisaetus nipalensis nipalensis nipalensis,原生 Native,瀕臨絕種保育類野生動物,"易危（VU, Vulnerable）","",9401a1ca-328b-4645-8c6b-3578cfd7c1b8,IUCN紅皮書不同,categoryIUCN,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/8d8634ef-b32f-4bb0-8bc4-83cbae1fd1e1
952838f1-aab7-4a29-b86e-4f8f8089013d,species,a1271f3d-1306-4e20-988e-2530c70ea9ff,Animalia,Cervus elaphus,"","","","暫無危機（LC, Least Concern）",952838f1-aab7-4a29-b86e-4f8f8089013d,保育等級不同,protectedStatusTW,;珍貴稀有保育類野生動物;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/952838f1-aab7-4a29-b86e-4f8f8089013d
30c6169c-dab7-4125-b549-cc5cbc92fb91,infraspecies,952838f1-aab7-4a29-b86e-4f8f8089013d,Animalia,Cervus elaphus elaphus bactrianus,"",珍貴稀有保育類野生動物,"","",952838f1-aab7-4a29-b86e-4f8f8089013d,保育等級不同,protectedStatusTW,;珍貴稀有保育類野生動物;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/30c6169c-dab7-4125-b549-cc5cbc92fb91
c1c77023-dea9-4243-b96c-4647d1a2185f,infraspecies,952838f1-aab7-4a29-b86e-4f8f8089013d,Animalia,Cervus elaphus elaphus hanglu,"",瀕臨絕種保育類野生動物,"","",952838f1-aab7-4a29-b86e-4f8f8089013d,保育等級不同,protectedStatusTW,;珍貴稀有保育類野生動物;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/c1c77023-dea9-4243-b96c-4647d1a2185f
95cdf2e0-32d5-482c-8fdd-c9eec5eda252,species,62e9fcb7-93a0-4067-9fcc-fa1e3a86ee9c,Animalia,Unio tampicoensis,"","","","",95cdf2e0-32d5-482c-8fdd-c9eec5eda252,保育等級不同,protectedStatusTW,;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/95cdf2e0-32d5-482c-8fdd-c9eec5eda252
b7f7c620-feee-496d-b198-c814f9e39c65,infraspecies,95cdf2e0-32d5-482c-8fdd-c9eec5eda252,Animalia,Unio tampicoensis tampicoensis tecomatensis,"",瀕臨絕種保育類野生動物,"","",95cdf2e0-32d5-482c-8fdd-c9eec5eda252,保育等級不同,protectedStatusTW,;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/b7f7c620-feee-496d-b198-c814f9e39c65
95f81fcb-d85e-433a-bf8b-8ed430c76bb1,species,9ba6cb95-dcdc-46b7-b29e-361c851f1386,Plantae,Rubus parvifolius,原生 Native,"","","",95f81fcb-d85e-433a-bf8b-8ed430c76bb1,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/95f81fcb-d85e-433a-bf8b-8ed430c76bb1
1c770b6e-0d0c-41ee-ad70-e96d8b6470ec,infraspecies,95f81fcb-d85e-433a-bf8b-8ed430c76bb1,Plantae,Rubus parvifolius parvifolius,原生 Native,"","暫無危機（LC, Least Concern）","",95f81fcb-d85e-433a-bf8b-8ed430c76bb1,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/1c770b6e-0d0c-41ee-ad70-e96d8b6470ec
d3a954b1-73f8-4e0c-ab8c-0815459ba596,infraspecies,95f81fcb-d85e-433a-bf8b-8ed430c76bb1,Plantae,Rubus parvifolius toapiensis,原生 Native,"","資料缺乏（DD, Data Deficient）","",95f81fcb-d85e-433a-bf8b-8ed430c76bb1,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/d3a954b1-73f8-4e0c-ab8c-0815459ba596
96acaa9b-0412-4853-8168-fccd12166426,species,33c817d0-77cb-4fd8-bb9e-2393e66120b6,Animalia,Prionailurus bengalensis,原生 Native,珍貴稀有保育類野生動物,"瀕危（EN, Endangered）","暫無危機（LC, Least Concern）",96acaa9b-0412-4853-8168-fccd12166426,保育等級不同,protectedStatusTW,珍貴稀有保育類野生動物;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/96acaa9b-0412-4853-8168-fccd12166426
32df7ca2-38c1-4ce4-9ba7-3f54e82cacd8,infraspecies,96acaa9b-0412-4853-8168-fccd12166426,Animalia,Prionailurus bengalensis bengalensis euptilurus,原生 Native,瀕臨絕種保育類野生動物,"瀕危（EN, Endangered）","",96acaa9b-0412-4853-8168-fccd12166426,保育等級不同,protectedStatusTW,珍貴稀有保育類野生動物;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/32df7ca2-38c1-4ce4-9ba7-3f54e82cacd8
97dbbde6-c9b0-4353-9ddc-d986536720e5,species,ecbe408f-007b-4ea6-a3c9-557a78f10012,Plantae,Elaeagnus oldhamii,原生 Native,"","資料缺乏（DD, Data Deficient）","",97dbbde6-c9b0-4353-9ddc-d986536720e5,國內紅皮書不同,categoryRedlistTW,"資料缺乏（DD, Data Deficient）;",https://vvtaxatree.tbn.org.tw/taxa/97dbbde6-c9b0-4353-9ddc-d986536720e5
d88220c2-f409-4af9-94e9-73590f251a90,infraspecies,97dbbde6-c9b0-4353-9ddc-d986536720e5,Plantae,Elaeagnus oldhamii nakaii,原生 Native,"","","",97dbbde6-c9b0-4353-9ddc-d986536720e5,國內紅皮書不同,categoryRedlistTW,"資料缺乏（DD, Data Deficient）;",https://vvtaxatree.tbn.org.tw/taxa/d88220c2-f409-4af9-94e9-73590f251a90
98658599-6337-451c-b365-247696b89313,species,a6198528-574f-4915-ae2e-fa7289ad9b45,Plantae,Cuscuta japonica,原生 Native,"","","",98658599-6337-451c-b365-247696b89313,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/98658599-6337-451c-b365-247696b89313
debc344d-27cf-43f4-85f1-ee8efad5ee48,infraspecies,98658599-6337-451c-b365-247696b89313,Plantae,Cuscuta japonica japonica,原生 Native,"","資料缺乏（DD, Data Deficient）","",98658599-6337-451c-b365-247696b89313,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/debc344d-27cf-43f4-85f1-ee8efad5ee48
6fb900af-cda0-4c85-bf4c-2cf6400c145c,infraspecies,98658599-6337-451c-b365-247696b89313,Plantae,Cuscuta japonica formosana,原生 Native,"","暫無危機（LC, Least Concern）","",98658599-6337-451c-b365-247696b89313,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/6fb900af-cda0-4c85-bf4c-2cf6400c145c
98660464-7c7e-4376-a11e-7b5e16ae6ae5,species,41afbc5d-1564-43f1-843b-589014419a81,Animalia,Caiman crocodilus,外來 Non-native,"","","暫無危機（LC, Least Concern）",98660464-7c7e-4376-a11e-7b5e16ae6ae5,保育等級不同,protectedStatusTW,;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/98660464-7c7e-4376-a11e-7b5e16ae6ae5
7d16301d-42ae-45d3-ba4d-36fa1efe86e0,infraspecies,98660464-7c7e-4376-a11e-7b5e16ae6ae5,Animalia,Caiman crocodilus crocodilus apaporiensis,"",瀕臨絕種保育類野生動物,"","",98660464-7c7e-4376-a11e-7b5e16ae6ae5,保育等級不同,protectedStatusTW,;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/7d16301d-42ae-45d3-ba4d-36fa1efe86e0
9a3aa1b3-3142-4149-acd2-7a9f56e459ea,species,daded996-a483-4e40-bc55-2e0d0454d736,Plantae,Trapa bicornis,原生 Native,"","","",9a3aa1b3-3142-4149-acd2-7a9f56e459ea,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/9a3aa1b3-3142-4149-acd2-7a9f56e459ea
bebc714c-b63f-44a3-bda0-fb54526f6bf1,infraspecies,9a3aa1b3-3142-4149-acd2-7a9f56e459ea,Plantae,Trapa bicornis bicornis,原生 Native,"","","",9a3aa1b3-3142-4149-acd2-7a9f56e459ea,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/bebc714c-b63f-44a3-bda0-fb54526f6bf1
eaf9423b-9a8d-4df1-9da1-2bba932f0a84,infraspecies,9a3aa1b3-3142-4149-acd2-7a9f56e459ea,Plantae,Trapa bicornis taiwanensis,原生 Native,"","資料缺乏（DD, Data Deficient）","",9a3aa1b3-3142-4149-acd2-7a9f56e459ea,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/eaf9423b-9a8d-4df1-9da1-2bba932f0a84
9b01f769-2ca7-47ba-935e-f9021c6baac4,species,25cfc80e-bcb3-4ae7-bc28-1c48e7025d0c,Plantae,Glycine max,原生 Native,"","易危（VU, Vulnerable）","",9b01f769-2ca7-47ba-935e-f9021c6baac4,國內紅皮書不同,categoryRedlistTW,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/9b01f769-2ca7-47ba-935e-f9021c6baac4
d34505ed-c44e-4b91-9508-eabf77aa7181,infraspecies,9b01f769-2ca7-47ba-935e-f9021c6baac4,Plantae,Glycine max max,外來栽培 Cultivated (non-native),"","","",9b01f769-2ca7-47ba-935e-f9021c6baac4,國內紅皮書不同,categoryRedlistTW,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/d34505ed-c44e-4b91-9508-eabf77aa7181
3b50ea65-27dc-4238-a22c-9602724d96f6,infraspecies,9b01f769-2ca7-47ba-935e-f9021c6baac4,Plantae,Glycine max formosana,原生 Native,"","易危（VU, Vulnerable）","",9b01f769-2ca7-47ba-935e-f9021c6baac4,國內紅皮書不同,categoryRedlistTW,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/3b50ea65-27dc-4238-a22c-9602724d96f6
9b2de981-878e-4f7c-ad4e-2ff309348d8b,species,42f246d2-58d1-4a3c-9c65-6cf702fc63d9,Animalia,Todiramphus winchelli,"","","","易危（VU, Vulnerable）",9b2de981-878e-4f7c-ad4e-2ff309348d8b,IUCN紅皮書不同,categoryIUCN,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/9b2de981-878e-4f7c-ad4e-2ff309348d8b
bc93b77d-78fa-4385-a967-38cc4cfd0950,infraspecies,9b2de981-878e-4f7c-ad4e-2ff309348d8b,Animalia,Todiramphus winchelli winchelli winchelli,"","","","",9b2de981-878e-4f7c-ad4e-2ff309348d8b,IUCN紅皮書不同,categoryIUCN,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/bc93b77d-78fa-4385-a967-38cc4cfd0950
9c65cf48-1001-4684-8e83-6e10ddf1decd,species,e81d63d2-7dd6-437f-a476-224af658ec83,Plantae,Ischaemum rugosum,原生 Native,"","","",9c65cf48-1001-4684-8e83-6e10ddf1decd,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/9c65cf48-1001-4684-8e83-6e10ddf1decd
542baa21-fa99-4d46-a61b-47326e53d6eb,infraspecies,9c65cf48-1001-4684-8e83-6e10ddf1decd,Plantae,Ischaemum rugosum segetum,原生 Native,"","易危（VU, Vulnerable）","",9c65cf48-1001-4684-8e83-6e10ddf1decd,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/542baa21-fa99-4d46-a61b-47326e53d6eb
9fd15c7f-7fb5-42dc-b7b7-f40dd984bebe,species,3b9757b1-627b-4d8c-bcc8-9fe28e0a43e1,Plantae,Eulophia pulchra,原生 Native,"","","",9fd15c7f-7fb5-42dc-b7b7-f40dd984bebe,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/9fd15c7f-7fb5-42dc-b7b7-f40dd984bebe
abc35614-e40d-481f-916d-037ff8f51c9e,infraspecies,9fd15c7f-7fb5-42dc-b7b7-f40dd984bebe,Plantae,Eulophia pulchra pelorica,原生 Native,"","資料缺乏（DD, Data Deficient）","",9fd15c7f-7fb5-42dc-b7b7-f40dd984bebe,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/abc35614-e40d-481f-916d-037ff8f51c9e
a0624436-a49d-457c-b491-dc61406d49c3,species,d7f255c4-e0b0-47ed-92d1-bdd324b75a83,Animalia,Elaphe taeniura,原生 Native,其他應予保育之野生動物,"暫無危機（LC, Least Concern）","易危（VU, Vulnerable）",a0624436-a49d-457c-b491-dc61406d49c3,IUCN紅皮書不同,categoryIUCN,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/a0624436-a49d-457c-b491-dc61406d49c3
783f844c-d41c-4b40-a017-54ec9c5ca766,infraspecies,a0624436-a49d-457c-b491-dc61406d49c3,Animalia,Elaphe taeniura taeniura friesi,原生 Native,其他應予保育之野生動物,"暫無危機（LC, Least Concern）","",a0624436-a49d-457c-b491-dc61406d49c3,IUCN紅皮書不同,categoryIUCN,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/783f844c-d41c-4b40-a017-54ec9c5ca766
a0f13f22-2ae9-4d61-aede-8b6862fcf869,species,94ecf3f2-ac49-40c0-b4b7-ae96d5f25876,Animalia,Coracina javensis,原生 Native,"","","暫無危機（LC, Least Concern）",a0f13f22-2ae9-4d61-aede-8b6862fcf869,保育等級不同,protectedStatusTW,;珍貴稀有保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/a0f13f22-2ae9-4d61-aede-8b6862fcf869
a752127b-923a-419b-8237-01f55029333e,infraspecies,a0f13f22-2ae9-4d61-aede-8b6862fcf869,Animalia,Coracina javensis javensis rexpineti,原生 Native,珍貴稀有保育類野生動物,"易危（VU, Vulnerable）","",a0f13f22-2ae9-4d61-aede-8b6862fcf869,保育等級不同,protectedStatusTW,;珍貴稀有保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/a752127b-923a-419b-8237-01f55029333e
a0f13f22-2ae9-4d61-aede-8b6862fcf869,species,94ecf3f2-ac49-40c0-b4b7-ae96d5f25876,Animalia,Coracina javensis,原生 Native,"","","暫無危機（LC, Least Concern）",a0f13f22-2ae9-4d61-aede-8b6862fcf869,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/a0f13f22-2ae9-4d61-aede-8b6862fcf869
a752127b-923a-419b-8237-01f55029333e,infraspecies,a0f13f22-2ae9-4d61-aede-8b6862fcf869,Animalia,Coracina javensis javensis rexpineti,原生 Native,珍貴稀有保育類野生動物,"易危（VU, Vulnerable）","",a0f13f22-2ae9-4d61-aede-8b6862fcf869,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/a752127b-923a-419b-8237-01f55029333e
a1f2f674-9b44-4226-bbc6-7e83f698a34e,species,f6861ff4-e330-4b5a-88ee-8c41fcd68377,Plantae,Benthamidia japonica,原生 Native,"","","",a1f2f674-9b44-4226-bbc6-7e83f698a34e,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/a1f2f674-9b44-4226-bbc6-7e83f698a34e
ef9b78d1-2011-4fe8-9512-79c793087cea,infraspecies,a1f2f674-9b44-4226-bbc6-7e83f698a34e,Plantae,Benthamidia japonica chinensis,原生 Native,"","資料缺乏（DD, Data Deficient）","",a1f2f674-9b44-4226-bbc6-7e83f698a34e,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/ef9b78d1-2011-4fe8-9512-79c793087cea
a24f2c50-84d4-44ff-b10b-4eff7b86c467,species,d5afef14-5446-412d-9307-369c6e1cfe0b,Animalia,Damaliscus pygargus,"","","","暫無危機（LC, Least Concern）",a24f2c50-84d4-44ff-b10b-4eff7b86c467,保育等級不同,protectedStatusTW,;珍貴稀有保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/a24f2c50-84d4-44ff-b10b-4eff7b86c467
6b3f1abb-71e9-4ed4-abb1-8dbdc11e7686,infraspecies,a24f2c50-84d4-44ff-b10b-4eff7b86c467,Animalia,Damaliscus pygargus pygargus pygargus,"",珍貴稀有保育類野生動物,"","",a24f2c50-84d4-44ff-b10b-4eff7b86c467,保育等級不同,protectedStatusTW,;珍貴稀有保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/6b3f1abb-71e9-4ed4-abb1-8dbdc11e7686
a4365854-bf0d-4620-916e-a162aea70b3e,species,337ccb9c-1573-4a36-a69d-c123a7d31c55,Plantae,Mucuna gigantea,原生 Native,"","極危（CR, Critically Endangered）","",a4365854-bf0d-4620-916e-a162aea70b3e,國內紅皮書不同,categoryRedlistTW,"極危（CR, Critically Endangered）;未評估（NE, Not Evaluated）",https://vvtaxatree.tbn.org.tw/taxa/a4365854-bf0d-4620-916e-a162aea70b3e
957e360d-c23c-4f08-a008-d9f57991bac5,infraspecies,a4365854-bf0d-4620-916e-a162aea70b3e,Plantae,Mucuna gigantea tashiroi,原生 Native,"","極危（CR, Critically Endangered）","",a4365854-bf0d-4620-916e-a162aea70b3e,國內紅皮書不同,categoryRedlistTW,"極危（CR, Critically Endangered）;未評估（NE, Not Evaluated）",https://vvtaxatree.tbn.org.tw/taxa/957e360d-c23c-4f08-a008-d9f57991bac5
335c860b-2aee-4ad8-8c5d-d49b73c2ddfb,infraspecies,a4365854-bf0d-4620-916e-a162aea70b3e,Plantae,Mucuna gigantea gigantea,境外 Overseas,"","未評估（NE, Not Evaluated）","",a4365854-bf0d-4620-916e-a162aea70b3e,國內紅皮書不同,categoryRedlistTW,"極危（CR, Critically Endangered）;未評估（NE, Not Evaluated）",https://vvtaxatree.tbn.org.tw/taxa/335c860b-2aee-4ad8-8c5d-d49b73c2ddfb
a5b8df17-b6e7-438b-bf47-a01a3cb7370b,species,4102437a-21e9-461a-9450-b9284b7077dc,Plantae,Eupatorium clematideum,原生 Native,"","","",a5b8df17-b6e7-438b-bf47-a01a3cb7370b,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/a5b8df17-b6e7-438b-bf47-a01a3cb7370b
a4c1de23-45d0-44b0-b5b1-9e02e596d229,infraspecies,a5b8df17-b6e7-438b-bf47-a01a3cb7370b,Plantae,Eupatorium clematideum clematideum,原生 Native,"","暫無危機（LC, Least Concern）","",a5b8df17-b6e7-438b-bf47-a01a3cb7370b,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/a4c1de23-45d0-44b0-b5b1-9e02e596d229
41c0c5bc-65d2-4479-a0c8-94af6651915c,infraspecies,a5b8df17-b6e7-438b-bf47-a01a3cb7370b,Plantae,Eupatorium clematideum gracillimum,原生 Native,"","易危（VU, Vulnerable）","",a5b8df17-b6e7-438b-bf47-a01a3cb7370b,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/41c0c5bc-65d2-4479-a0c8-94af6651915c
a6239ced-04e5-470d-93bc-f3059319a53d,species,d760d979-4934-4979-a276-1df08f19aa5c,Animalia,Aeschnophlebia ishigakiana,原生 Native,"","接近受脅（NT, Near Threatened）","",a6239ced-04e5-470d-93bc-f3059319a53d,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/a6239ced-04e5-470d-93bc-f3059319a53d
6f5208a4-0e18-41c4-845c-7a907add218d,infraspecies,a6239ced-04e5-470d-93bc-f3059319a53d,Animalia,Aeschnophlebia ishigakiana ishigakiana flavostria,原生 Native,"","","",a6239ced-04e5-470d-93bc-f3059319a53d,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/6f5208a4-0e18-41c4-845c-7a907add218d
a7a666cc-45ea-49bb-b9a9-00b404cd125d,species,8b4215c3-cb96-4a6c-ae0e-99b0accd8538,Animalia,Rhodeus ocellatus,原生 Native,"","暫無危機（LC, Least Concern）","資料缺乏（DD, Data Deficient）",a7a666cc-45ea-49bb-b9a9-00b404cd125d,IUCN紅皮書不同,categoryIUCN,"資料缺乏（DD, Data Deficient）;",https://vvtaxatree.tbn.org.tw/taxa/a7a666cc-45ea-49bb-b9a9-00b404cd125d
1d3ea5e8-66ae-42db-8d80-a20f84ad82e8,infraspecies,a7a666cc-45ea-49bb-b9a9-00b404cd125d,Animalia,Rhodeus ocellatus ocellatus ocellatus,原生 Native,"","暫無危機（LC, Least Concern）","",a7a666cc-45ea-49bb-b9a9-00b404cd125d,IUCN紅皮書不同,categoryIUCN,"資料缺乏（DD, Data Deficient）;",https://vvtaxatree.tbn.org.tw/taxa/1d3ea5e8-66ae-42db-8d80-a20f84ad82e8
a9d1bf8e-3918-4802-aaec-9930e1e52b5e,species,a1f3ffa3-2f5a-484f-8b3b-208a65b0b0f1,Plantae,Lilium speciosum,原生 Native,"","","",a9d1bf8e-3918-4802-aaec-9930e1e52b5e,國內紅皮書不同,categoryRedlistTW,";極危（CR, Critically Endangered）",https://vvtaxatree.tbn.org.tw/taxa/a9d1bf8e-3918-4802-aaec-9930e1e52b5e
4be009c2-633b-42b2-810c-c972994e48f0,infraspecies,a9d1bf8e-3918-4802-aaec-9930e1e52b5e,Plantae,Lilium speciosum gloriosoides,原生 Native,"","極危（CR, Critically Endangered）","",a9d1bf8e-3918-4802-aaec-9930e1e52b5e,國內紅皮書不同,categoryRedlistTW,";極危（CR, Critically Endangered）",https://vvtaxatree.tbn.org.tw/taxa/4be009c2-633b-42b2-810c-c972994e48f0
a9e6148a-e792-4475-bba8-db50bd8759cd,species,da0da996-bbfb-4df7-8402-fab40bc15da1,Animalia,Viverricula indica,原生 Native,珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）","暫無危機（LC, Least Concern）",a9e6148a-e792-4475-bba8-db50bd8759cd,保育等級不同,protectedStatusTW,珍貴稀有保育類野生動物;,https://vvtaxatree.tbn.org.tw/taxa/a9e6148a-e792-4475-bba8-db50bd8759cd
e76585d5-5643-49dc-876a-b95699e6fd54,infraspecies,a9e6148a-e792-4475-bba8-db50bd8759cd,Animalia,Viverricula indica indica pallida,原生 Native,珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）","",a9e6148a-e792-4475-bba8-db50bd8759cd,保育等級不同,protectedStatusTW,珍貴稀有保育類野生動物;,https://vvtaxatree.tbn.org.tw/taxa/e76585d5-5643-49dc-876a-b95699e6fd54
8fa222a4-0444-4ecf-879c-c82b2a1cc3a8,infraspecies,a9e6148a-e792-4475-bba8-db50bd8759cd,Animalia,Viverricula indica indica indica,"","","","",a9e6148a-e792-4475-bba8-db50bd8759cd,保育等級不同,protectedStatusTW,珍貴稀有保育類野生動物;,https://vvtaxatree.tbn.org.tw/taxa/8fa222a4-0444-4ecf-879c-c82b2a1cc3a8
c07e5832-8354-4ea1-b97c-3a9419e7b282,infraspecies,a9e6148a-e792-4475-bba8-db50bd8759cd,Animalia,Viverricula indica indica baliensis,"","","","",a9e6148a-e792-4475-bba8-db50bd8759cd,保育等級不同,protectedStatusTW,珍貴稀有保育類野生動物;,https://vvtaxatree.tbn.org.tw/taxa/c07e5832-8354-4ea1-b97c-3a9419e7b282
b1f49ffa-e043-421a-a748-73d00ed54c1c,infraspecies,a9e6148a-e792-4475-bba8-db50bd8759cd,Animalia,Viverricula indica indica rasse,"","","","",a9e6148a-e792-4475-bba8-db50bd8759cd,保育等級不同,protectedStatusTW,珍貴稀有保育類野生動物;,https://vvtaxatree.tbn.org.tw/taxa/b1f49ffa-e043-421a-a748-73d00ed54c1c
a9e6148a-e792-4475-bba8-db50bd8759cd,species,da0da996-bbfb-4df7-8402-fab40bc15da1,Animalia,Viverricula indica,原生 Native,珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）","暫無危機（LC, Least Concern）",a9e6148a-e792-4475-bba8-db50bd8759cd,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/a9e6148a-e792-4475-bba8-db50bd8759cd
e76585d5-5643-49dc-876a-b95699e6fd54,infraspecies,a9e6148a-e792-4475-bba8-db50bd8759cd,Animalia,Viverricula indica indica pallida,原生 Native,珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）","",a9e6148a-e792-4475-bba8-db50bd8759cd,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/e76585d5-5643-49dc-876a-b95699e6fd54
8fa222a4-0444-4ecf-879c-c82b2a1cc3a8,infraspecies,a9e6148a-e792-4475-bba8-db50bd8759cd,Animalia,Viverricula indica indica indica,"","","","",a9e6148a-e792-4475-bba8-db50bd8759cd,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/8fa222a4-0444-4ecf-879c-c82b2a1cc3a8
c07e5832-8354-4ea1-b97c-3a9419e7b282,infraspecies,a9e6148a-e792-4475-bba8-db50bd8759cd,Animalia,Viverricula indica indica baliensis,"","","","",a9e6148a-e792-4475-bba8-db50bd8759cd,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/c07e5832-8354-4ea1-b97c-3a9419e7b282
b1f49ffa-e043-421a-a748-73d00ed54c1c,infraspecies,a9e6148a-e792-4475-bba8-db50bd8759cd,Animalia,Viverricula indica indica rasse,"","","","",a9e6148a-e792-4475-bba8-db50bd8759cd,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/b1f49ffa-e043-421a-a748-73d00ed54c1c
ab15e21e-597b-45db-9011-257ab107c7c5,species,60347c09-f4bc-4329-9a6e-f0dd48babc7d,Plantae,Osteomeles anthyllidifolia,原生 Native,"","","",ab15e21e-597b-45db-9011-257ab107c7c5,國內紅皮書不同,categoryRedlistTW,";極危（CR, Critically Endangered）",https://vvtaxatree.tbn.org.tw/taxa/ab15e21e-597b-45db-9011-257ab107c7c5
