taxonUUID,TT_tfNameCode,taxonRank,TT_scientificName,TT_speciesKey
0de76502-851d-4479-afb3-31ef9e22fe17,C303120303050402050527010001200001000,species,Bryophyllum delagoense (Eckl. & Zeyh.) Druce,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Saxifragales-Crassulaceae-Bryophyllum-delagoense-Bryophyllum delagoense (Eckl. & Zeyh.) Druce
4dee15e6-914d-4ba1-8c98-a57661c1afd9,C303120303050402050527010001200002000,species,Bryophyllum pinnatum (Lam.) Kurz,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Saxifragales-Crassulaceae-Bryophyllum-pinnatum-Bryophyllum pinnatum (Lam.) Kurz
da23fd8e-8eb6-4799-86a6-be364d24eb37,C303120303050402050527010001900003000,species,Kalanchoe gracilis Hance,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Saxifragales-Crassulaceae-Kalanchoe-gracilis-Kalanchoe gracilis Hance
85882c96-7d04-413b-9d89-7ec858e672eb,C303120303050402050527010001900004000,species,Kalanchoe spathulata (Poir.) DC.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Saxifragales-Crassulaceae-Kalanchoe-spathulata-Kalanchoe spathulata (Poir.) DC.
102ecd9d-3e5f-4e2f-a3ee-d7c8b42162c5,C303120303050402050527010001900007000,species,Kalanchoe daigremontiana (Barger) Hamet & Perrier,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Saxifragales-Crassulaceae-Kalanchoe-daigremontiana-Kalanchoe daigremontiana (Barger) Hamet & Perrier
36294ac8-7777-47bc-9790-a281fc8123c6,C303120303050402050530002007200002000,species,Millettia pinnata (L.) G.Panigrahi,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Fabales-Fabaceae-Millettia-pinnata-Millettia pinnata (L.) G.Panigrahi
282e4681-4833-4aa2-8e7a-8d55dc6225cd,C303120303050402050530002009600002000,species,Smithia sensitiva Aiton,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Fabales-Fabaceae-Smithia-sensitiva-Smithia sensitiva Aiton
ede8a7cf-7ea6-4541-9565-eb55a1829c53,C303120303050402050531001002800029000,species,Rubus rolfei Vidal,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Rosales-Rosaceae-Rubus-rolfei-Rubus rolfei Vidal
41aa0a6b-7dd6-44a8-a2e2-5977163adfe4,C303120303050402050531001002800040000,species,Rubus hayatakoidzumii Naruh.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Rosales-Rosaceae-Rubus-hayatakoidzumii-Rubus hayatakoidzumii Naruh.
14a13feb-7239-45a0-a29e-8762e822299a,C303120303050402050532002000200001000,species,Castanopsis chinensis Hance,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Fagales-Fagaceae-Castanopsis-chinensis-Castanopsis chinensis Hance
454bdbaf-f038-43c9-a911-36b8fcfa9507,C303120303050402050533008000100001000,species,Begonia aptera Blume,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Cucurbitales-Begoniaceae-Begonia-aptera-Begonia aptera Blume
3706fe13-e22f-419e-a04d-29f1a55a32a4,C303120303050402050533008000100021000,species,Begonia tarokoensis M.J.Lai,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Cucurbitales-Begoniaceae-Begonia-tarokoensis-Begonia tarokoensis M.J.Lai
86bfb214-1549-4692-a8fe-ff927bb32384,C303120303050402050533008000100049000,species,Begonia wallichiana Steud.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Cucurbitales-Begoniaceae-Begonia-wallichiana-Begonia wallichiana Steud.
46b10cce-e0ed-4124-960e-b0985f54e108,C303120303050402050534002000200008000,species,Euonymus pallidifolia Hayata,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Celastrales-Celastraceae-Euonymus-pallidifolia-Euonymus pallidifolia Hayata
00366162-e012-4d50-86e6-04caabe0b947,C303120303050402050536032000500001000,species,Codiaeum variegatum (L.) Rumph. ex A.Juss. ,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Malpighiales-Euphorbiaceae-Codiaeum-variegatum-Codiaeum variegatum (L.) Rumph. ex A.Juss. 
8b78533a-fd01-4bbb-998e-ed358b1e277b,C303120303050402050538006000400004000,species,Bredia laisherana C.L.Yeh & C.R.Yeh,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Myrtales-Melastomataceae-Bredia-laisherana-Bredia laisherana C.L.Yeh & C.R.Yeh
5decba68-3a3d-452d-82a0-d16b1901b5dd,C303120303050402050542006000100003000,species,Acer kawakamii Koidz.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Sapindales-Sapindaceae-Acer-kawakamii-Acer kawakamii Koidz.
bd83bed4-74a4-4f91-b383-fbf3ffcf212e,C303120303050402050542007000600001000,species,Glycosmis citrifolia (Willd.) Lindl.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Sapindales-Rutaceae-Glycosmis-citrifolia-Glycosmis citrifolia (Willd.) Lindl.
2f44dcbc-93a2-4f4f-b942-0ce904bd909b,C303120303050402050542007000600002000,species,Glycosmis parviflora (Sims) Kurz.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Sapindales-Rutaceae-Glycosmis-parviflora-Glycosmis parviflora (Sims) Kurz.
e0064f98-cadc-4b87-8dde-42a2b178494b,C303120303050402050543004002200001000,species,Pachira aquatica Aubl.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Malvales-Malvaceae-Pachira-aquatica-Pachira aquatica Aubl.
493dec80-d617-4bc3-8eed-24fbcd058ebd,C303120303050402050543004002900004000,species,Triumfetta tomentosa Baker,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Malvales-Malvaceae-Triumfetta-tomentosa-Triumfetta tomentosa Baker
acccc41e-b476-4666-be2b-a4ed4765058a,C303120303050402050544017001100001000,species,Cardamine agyokumontana Hayata,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Brassicales-Brassicaceae-Cardamine-agyokumontana-Cardamine agyokumontana Hayata
5f6091fd-dab6-4bbd-8957-3953d74df9e9,C303120303050402050544017001100005000,species,Cardamine nipponica Franch. & Sav.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Brassicales-Brassicaceae-Cardamine-nipponica-Cardamine nipponica Franch. & Sav.
35b6cb36-b0eb-4f2b-b488-1e96ec0dd975,C303120303050402050549011000600012000,species,Lysimachia formosana Honda,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ericales-Primulaceae-Lysimachia-formosana-Lysimachia formosana Honda
b1c65ca9-7365-47c1-8b83-983de20e6eee,C303120303050402050549012000100007000,species,Camellia kissi Wallich,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ericales-Theaceae-Camellia-kissi-Camellia kissi Wallich
b6b118ff-47fd-4b54-b6ff-2f053ca165fa,C303120303050402050553001000800001000,species,Gardenia jasminoides Ellis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gentianales-Rubiaceae-Gardenia-jasminoides-Gardenia jasminoides Ellis
1b1c6e7b-2f7e-4fc4-9978-171188181ce7,C303120303050402050553001000800002000,species,Gardenia angusta Merr.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gentianales-Rubiaceae-Gardenia-angusta-Gardenia angusta Merr.
15c1e784-bcef-4d63-a147-a6864c555d51,C303120303050402050553002001400001000,species,Lomatogonium chilaiensis C.H.Chen & J.C.Wang,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gentianales-Gentianaceae-Lomatogonium-chilaiensis-Lomatogonium chilaiensis C.H.Chen & J.C.Wang
ff25ecce-914d-4021-84e1-fee34d3d0852,C303120303050402050553005000300003000,species,Cynanchum formosanum (Maxim.) Hemsl. ex Forbes & Hemsl.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gentianales-Apocynaceae-Cynanchum-formosanum-Cynanchum formosanum (Maxim.) Hemsl. ex Forbes & Hemsl.
31834062-03e8-48da-9c0d-4691ce58e3b0,C303120303050402050554001000500004000,species,Cynoglossum amabile Stapf & Drumm.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Boraginales-Boraginaceae-Cynoglossum-amabile-Cynoglossum amabile Stapf & Drumm.
090af790-e92f-48bf-8994-2d85849d9a09,C303120303050402050557020000100014000,species,Salvia splendens Ker-Gawl.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Lamiales-Lamiaceae-Salvia-splendens-Salvia splendens Ker-Gawl.
41fdacdf-9d12-4548-a433-44589cffd48b,C303120303050402050559011003300001000,species,Conyza aegyptiaca (L.) Aiton,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Conyza-aegyptiaca-Conyza aegyptiaca (L.) Aiton
e2444289-67bd-44b5-9a6c-82f54ce37d96,C303120303050402050559011003300002000,species,Conyza bonariensis (L.) Cronq.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Conyza-bonariensis-Conyza bonariensis (L.) Cronq.
afc1f6d0-2ff3-4f40-8e97-c86b7d1f64fc,C303120303050402050559011003300003000,species,Conyza canadensis (L.) Cronq.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Conyza-canadensis-Conyza canadensis (L.) Cronq.
6fccdaea-2563-4a41-8ff4-8921ba703aa2,C303120303050402050559011003300004000,species,Conyza japonica (Thunb.) Less.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Conyza-japonica-Conyza japonica (Thunb.) Less.
385cf856-ce13-42f8-8263-04dbd3636b63,C303120303050402050559011003300005000,species,Conyza leucantha (D.Don) Ludlow & P.H.Raven,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Conyza-leucantha-Conyza leucantha (D.Don) Ludlow & P.H.Raven
35a817d3-681f-4742-b676-6330942d28cf,C303120303050402050559011003300006000,species,Conyza sumatrensis (Retz.) Walker,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Conyza-sumatrensis-Conyza sumatrensis (Retz.) Walker
5a1b206a-62cf-4887-a0ff-82014668ed49,C303120303050402050559011004000001000,species,Erigeron annuus (L.) Pers.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Erigeron-annuus-Erigeron annuus (L.) Pers.
a668dc66-eec0-4214-a151-b7227b082e10,C303120303050402050559011004000004000,species,Erigeron dubius Makino,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Erigeron-dubius-Erigeron dubius Makino
ec38fe0f-fee4-45c0-9c70-ca090bdec05e,C303120303050402050559011004000005000,species,Erigeron linifolius Willd.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Erigeron-linifolius-Erigeron linifolius Willd.
7b7ca25b-80a8-489a-81f5-c31b214af98d,C303120303050402050559011013700003000,species,Pterocypsela × mansuensis (Hayata) C.I Peng,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Pterocypsela-× mansuensis-Pterocypsela × mansuensis (Hayata) C.I Peng
98e13d7d-1b85-4cf4-b767-1f5db9fff417,C303120303050402050564005001300001000,species,Sinopanax formosana (Hayata) H.L.Li,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Sinopanax-formosana-Sinopanax formosana (Hayata) H.L.Li
3e0e90fa-19f1-4364-b546-9ebccc75493d,C303120303050402050519014003100007000,species,Chloris pilosa Schumach. & Thonn.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Poales-Poaceae-Chloris-pilosa-Chloris pilosa Schumach. & Thonn.
95125e58-201d-4222-89ef-c858342fff60,C303120303050402050515001005500006002,infraspecies,Gastrodia elata f. flavida S.Chow,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Gastrodia-elata-flavida-Gastrodia elata f. flavida S.Chow
b5d63935-eeec-478e-a1f7-57e125cfdca2,C303120303050402050515001005500006003,infraspecies,Gastrodia elata f. glauca S.Chow,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Gastrodia-elata-glauca-Gastrodia elata f. glauca S.Chow
a7e87990-f05b-4028-99c8-3d15a42e52b7,C303120303050402050519009001000002001,infraspecies,Fimbristylis aestivalis var. aestivalis (Retz.) Vahl,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Poales-Cyperaceae-Fimbristylis-aestivalis-aestivalis-Fimbristylis aestivalis var. aestivalis (Retz.) Vahl
ddcf94e0-cd9b-482e-aebd-7db4cb2606ec,C303120303050402050530002011600001002,infraspecies,Glycyrrhiza glabra var. glandulifera Regel & Herder,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Fabales-Fabaceae-Glycyrrhiza-glabra-glandulifera-Glycyrrhiza glabra var. glandulifera Regel & Herder
14d237d1-6eb1-4c61-8dba-17b6be702809,C303120303050402050533008000100007002,infraspecies,Begonia formosana f. albomaculata T.S.Liu & M.J.Lai,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Cucurbitales-Begoniaceae-Begonia-formosana-albomaculata-Begonia formosana f. albomaculata T.S.Liu & M.J.Lai
0d28ef52-53b5-4dc3-b1b2-cd5053ebcd9f,C303120303050402050538006001200001002,infraspecies,Sarcopyramis napalensis var. bodinieri (H.Lév.) H.Lév. ,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Myrtales-Melastomataceae-Sarcopyramis-napalensis-bodinieri-Sarcopyramis napalensis var. bodinieri (H.Lév.) H.Lév. 
f1e5b507-bdc7-4fe5-99c3-fe816bd5fc61,C303120303050402050542006000100002002,infraspecies,Acer buergerianum var. formosanum (Hayata) Sasaki,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Sapindales-Sapindaceae-Acer-buergerianum-formosanum-Acer buergerianum var. formosanum (Hayata) Sasaki
aa61213f-9fc6-4734-b867-c3bf81e37469,C303120303050402050544017001100006002,infraspecies,Cardamine scutata var. rotundiloba (Hayata) T.S.Liu & S.S.Ying,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Brassicales-Brassicaceae-Cardamine-scutata-rotundiloba-Cardamine scutata var. rotundiloba (Hayata) T.S.Liu & S.S.Ying
fe9e990b-a1e8-4f97-b86f-4a04a29a32b8,C303120303050402050544017001100007002,infraspecies,Cardamine resedifolia var. morii Nakai,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Brassicales-Brassicaceae-Cardamine-resedifolia-morii-Cardamine resedifolia var. morii Nakai
3725a54e-ad88-4a3c-9dc3-e42d50ead006,C303120303050402050547018000100001003,infraspecies,Achyranthes aspera var. rubro-fusca Hook.f.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Caryophyllales-Amaranthaceae-Achyranthes-aspera-rubro-fusca-Achyranthes aspera var. rubro-fusca Hook.f.
d597de56-97f8-40be-99ad-865272381e3a,C303120303050402050553001000200008002,infraspecies,Galium spurium var. echinospermum (Wallr.) Hayek,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gentianales-Rubiaceae-Galium-spurium-echinospermum-Galium spurium var. echinospermum (Wallr.) Hayek
29c621e5-9228-449f-9a10-04238a366ff4,C303120303050402050553001000800001002,infraspecies,Gardenia jasminoides f. grandiflora (Lour.) Makino,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gentianales-Rubiaceae-Gardenia-jasminoides-grandiflora-Gardenia jasminoides f. grandiflora (Lour.) Makino
598e7d3d-397e-436d-9d86-ef20b6ac8ade,C303120303050402050553001000800001003,infraspecies,Gardenia jasminoides var. radicans (Thunb.) Makino,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gentianales-Rubiaceae-Gardenia-jasminoides-radicans-Gardenia jasminoides var. radicans (Thunb.) Makino
a8287cfb-645b-4c9b-9d7f-a4fab05949d0,C303120303050402050553001000800002002,infraspecies,Gardenia angusta var. grandiflora Hort.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gentianales-Rubiaceae-Gardenia-angusta-grandiflora-Gardenia angusta var. grandiflora Hort.
f331b17b-7617-48cb-82ed-3caf5be9675a,C303120303050402050553001000800002003,infraspecies,Gardenia angusta var. ovalifolia Hort.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gentianales-Rubiaceae-Gardenia-angusta-ovalifolia-Gardenia angusta var. ovalifolia Hort.
9488238e-7a6e-427a-8243-46f6f2c6f33f,C303120303050402050553001003700001002,infraspecies,Damnacanthus angustifolius var. stenophyllus (Koidz.) Masam.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gentianales-Rubiaceae-Damnacanthus-angustifolius-stenophyllus-Damnacanthus angustifolius var. stenophyllus (Koidz.) Masam.
4d3f6587-8fba-47b6-8136-92cc56caedef,C303120303050402050556002000700002001,infraspecies,Capsicum frutescens var. frutescens (L.) Kuntze,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Solanales-Solanaceae-Capsicum-frutescens-frutescens-Capsicum frutescens var. frutescens (L.) Kuntze
9164c378-ef51-4423-a166-1a979c73a97d,C303120303050402050559011001500003003,infraspecies,Bidens pilosa var. radiata (Sch.Bip.) Sherff,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Bidens-pilosa-radiata-Bidens pilosa var. radiata (Sch.Bip.) Sherff
33cbb1a2-7f78-4866-a376-f438e7736559,C303120303050402050559011003300003001,infraspecies,Conyza canadensis var. canadensis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Conyza-canadensis-canadensis-Conyza canadensis var. canadensis
893e1590-0f20-42cd-80b4-9091adc36012,C303120303050402050559011003300003002,infraspecies,Conyza canadensis var. pusilla (Nutt.) Cronq.,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Conyza-canadensis-pusilla-Conyza canadensis var. pusilla (Nutt.) Cronq.
f0000737-baae-4558-8690-10628679a257,,species,"Kindbergia praelonga (Hedw.) Ochyra, 1982","Plantae-Viridiplantae-Streptophyta-Embryophyta-Bryophytina-Bryophytes*-Bryopsida-Bryidae-Hypnales-Brachytheciaceae-Kindbergia-praelonga-Kindbergia praelonga (Hedw.) Ochyra, 1982"
b53ffc27-66e6-431e-aebb-62f06230a7a7,,species,Acrochaetium secundatum (Lyngbye) Nägeli,Plantae-Rhodophyta-Florideophyceae-Acrochaetiales-Acrochaetiaceae-Acrochaetium-secundatum-Acrochaetium secundatum (Lyngbye) Nägeli
acab95ed-723a-4029-bb92-f9ec2fb305e5,,species,Dichotomococcus curvatus Korschikoff,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Trebouxiophyceae-Trebouxiales-Botryococcaceae-Dichotomococcus-curvatus-Dichotomococcus curvatus Korschikoff
793ca0b5-bcff-442d-a12e-c0055dd32a84,,infraspecies,Kindbergia arbuscula var. acuminata (Takaki) Ochyra,Plantae-Viridiplantae-Streptophyta-Embryophyta-Bryophytina-Bryophytes*-Bryopsida-Bryidae-Hypnales-Brachytheciaceae-Kindbergia-arbuscula-acuminata-Kindbergia arbuscula var. acuminata (Takaki) Ochyra
bb8f6c3c-d80d-443b-adb9-ada994c74a5e,,species,Ankistrodesmus gracile (Reinsch) Korschikoff,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Trebouxiophyceae-Chlorellales-Chlorellaceae-Ankistrodesmus-gracile-Ankistrodesmus gracile (Reinsch) Korschikoff
40645371-86eb-4cc1-a459-39684350b87c,,species,Chlorella vulgaris Beyerinck,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Trebouxiophyceae-Chlorellales-Chlorellaceae-Chlorella-vulgaris-Chlorella vulgaris Beyerinck
1887ea91-33ec-4f2a-ade4-8229d913434f,,species,Closteriopsis longissima (Lemmermann) Lemmermann,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Trebouxiophyceae-Chlorellales-Chlorellaceae-Closteriopsis-longissima-Closteriopsis longissima (Lemmermann) Lemmermann
fa8aa9a7-4036-4fa9-b98c-53132d5e3d91,,species,"Ulva prolifera O.F.Müller,1778","Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Ulvophyceae-Ulvales-Ulvaceae-Ulva-prolifera-Ulva prolifera O.F.Müller,1778"
84c725b6-fb19-4068-84a5-b8661c571c84,,species,Chlamydomonas angulosa Dill,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Volvocales-Chlamydomonadaceae-Chlamydomonas-angulosa-Chlamydomonas angulosa Dill
978b1576-e09a-47a0-9dad-9751ae4a54d5,,species,Chlamydomonas debaryana Gor.,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Volvocales-Chlamydomonadaceae-Chlamydomonas-debaryana-Chlamydomonas debaryana Gor.
e7c9d75b-7797-4b5a-a0e4-0f1101d681a7,,species,Pandorina morum (Müller) Bory,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Volvocales-Volvocaceae-Pandorina-morum-Pandorina morum (Müller) Bory
1254f9fa-e659-434c-a9b5-93d818a70420,,species,Hydrodictyon reticulatum (L.) Largerheim,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Hydrodictyon-reticulatum-Hydrodictyon reticulatum (L.) Largerheim
4a3e31c0-7486-47ed-8d03-a604da2b4fa8,,species,Pediastrum biwae Negoro,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-biwae-Pediastrum biwae Negoro
ec53b661-d92d-471c-bf27-ddd04eee84cb,,species,Pediastrum boryanum (Turpin) Meneghini,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-boryanum-Pediastrum boryanum (Turpin) Meneghini
51695fd1-a016-4d5e-b7aa-25ee084f1934,,species,Pediastrum duplex Meyen,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-duplex-Pediastrum duplex Meyen
27529265-6ee2-42d7-9f78-46f98fd7c1fb,,infraspecies,Pediastrum duplex var. gracillimum W. & G. S. West ,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-duplex-gracillimum-Pediastrum duplex var. gracillimum W. & G. S. West 
4f99b9ca-bc7b-462d-8418-fd2d055f4b59,,species,Pediastrum integrum,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-integrum-Pediastrum integrum
5fa81ac2-33b1-4448-8255-6ba10e1dac5e,,infraspecies,Pediastrum integrum var. integrum Yamagishi ,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-integrum-integrum-Pediastrum integrum var. integrum Yamagishi 
b5afc74f-a1f9-4244-bb3c-161621a3e664,,species,Pediastrum ovatum (Ehrenberg) A. Braun,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-ovatum-Pediastrum ovatum (Ehrenberg) A. Braun
1df3d8cb-3523-45fb-b6b4-7f61965e1692,,species,Pediastrum simplex (Meyen) Lemmermann,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-simplex-Pediastrum simplex (Meyen) Lemmermann
e1c2ca0d-9fbd-4a1a-853b-a59487a73796,,infraspecies,Pediastrum simplex var. duodenarium (Bailey) Rabenhorst,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-simplex-duodenarium-Pediastrum simplex var. duodenarium (Bailey) Rabenhorst
